95.0,213.0,528.0,653.0
80.0,200.0,594.0,299.0
95.0,213.0,528.0,657.0
80.0,195.0,526.0,659.0
92.0,212.0,527.0,657.0
80.0,198.0,594.0,299.0
95.0,216.0,527.0,658.0
81.0,196.0,526.0,657.0
95.0,213.0,525.0,658.0
146.0,196.0,473.0,521.0
95.0,215.0,592.0,297.0
81.0,196.0,526.0,659.0
98.0,215.0,526.0,657.0
83.0,198.0,527.0,658.0
99.0,214.0,592.0,295.0
85.0,197.0,526.0,658.0
98.0,213.0,527.0,658.0
83.0,199.0,525.0,657.0
99.0,212.0,592.0,298.0
85.0,199.0,526.0,659.0
98.0,214.0,528.0,659.0
86.0,199.0,526.0,658.0
98.0,213.0,528.0,655.0
85.0,197.0,592.0,294.0
98.0,214.0,526.0,657.0
85.0,197.0,527.0,658.0
98.0,211.0,528.0,659.0
85.0,199.0,593.0,296.0
97.0,211.0,526.0,658.0
85.0,199.0,528.0,659.0
100.0,214.0,528.0,661.0
151.0,201.0,530.0,641.0
98.0,213.0,592.0,294.0
85.0,198.0,527.0,659.0
99.0,211.0,525.0,658.0
87.0,199.0,525.0,658.0
99.0,212.0,593.0,300.0
87.0,198.0,527.0,659.0
99.0,213.0,527.0,659.0
86.0,197.0,528.0,659.0
99.0,213.0,592.0,299.0
86.0,198.0,526.0,657.0
99.0,211.0,527.0,658.0
86.0,197.0,526.0,658.0
98.0,212.0,526.0,657.0
87.0,197.0,592.0,295.0
99.0,211.0,526.0,658.0
86.0,198.0,526.0,659.0
100.0,211.0,526.0,658.0
86.0,198.0,593.0,303.0
101.0,213.0,526.0,657.0
90.0,200.0,527.0,657.0
99.0,211.0,528.0,658.0
86.0,198.0,528.0,647.0
101.0,213.0,593.0,298.0
86.0,198.0,524.0,656.0
101.0,211.0,527.0,658.0
88.0,200.0,525.0,658.0
99.0,211.0,593.0,301.0
87.0,199.0,525.0,658.0
97.0,212.0,526.0,657.0
85.0,199.0,525.0,656.0
163.0,212.0,479.0,606.0
82.0,199.0,592.0,293.0
97.0,213.0,524.0,657.0
85.0,199.0,527.0,659.0
96.0,213.0,527.0,656.0
85.0,198.0,592.0,293.0
96.0,212.0,523.0,656.0
81.0,198.0,526.0,656.0
95.0,213.0,525.0,658.0
82.0,198.0,592.0,297.0
97.0,213.0,523.0,656.0
82.0,200.0,525.0,656.0
96.0,211.0,525.0,657.0
81.0,199.0,527.0,656.0
94.0,210.0,592.0,293.0
81.0,199.0,525.0,657.0
94.0,213.0,525.0,656.0
82.0,199.0,525.0,657.0
94.0,210.0,592.0,294.0
82.0,199.0,523.0,656.0
94.0,210.0,525.0,657.0
80.0,198.0,526.0,657.0
162.0,211.0,479.0,624.0
80.0,199.0,593.0,301.0
91.0,212.0,526.0,656.0
80.0,199.0,523.0,658.0
89.0,211.0,527.0,658.0
80.0,197.0,593.0,304.0
91.0,210.0,523.0,656.0
80.0,197.0,526.0,656.0
91.0,211.0,523.0,656.0
144.0,195.0,476.0,533.0
89.0,210.0,592.0,293.0
79.0,197.0,523.0,657.0
87.0,211.0,525.0,657.0
78.0,196.0,526.0,656.0
86.0,211.0,592.0,299.0
77.0,195.0,523.0,656.0
86.0,210.0,527.0,657.0
74.0,194.0,526.0,657.0
82.0,210.0,592.0,293.0
70.0,192.0,523.0,656.0
82.0,210.0,525.0,656.0
70.0,192.0,525.0,657.0
82.0,209.0,528.0,656.0
70.0,193.0,592.0,297.0
83.0,210.0,526.0,657.0
69.0,193.0,527.0,658.0
