58.0,203.0,528.0,661.0
48.0,189.0,527.0,659.0
151.0,202.0,533.0,644.0
52.0,199.0,592.0,299.0
60.0,202.0,528.0,659.0
48.0,189.0,527.0,660.0
57.0,202.0,527.0,661.0
48.0,189.0,592.0,295.0
54.0,203.0,527.0,661.0
48.0,190.0,528.0,659.0
51.0,203.0,528.0,661.0
46.0,190.0,594.0,299.0
53.0,202.0,527.0,661.0
47.0,192.0,527.0,661.0
50.0,203.0,528.0,659.0
45.0,191.0,528.0,659.0
53.0,202.0,597.0,301.0
46.0,191.0,528.0,662.0
54.0,201.0,528.0,661.0
45.0,191.0,528.0,659.0
52.0,202.0,594.0,295.0
47.0,191.0,527.0,662.0
53.0,202.0,528.0,663.0
48.0,191.0,527.0,661.0
53.0,203.0,529.0,654.0
48.0,190.0,596.0,297.0
56.0,195.0,527.0,661.0
48.0,190.0,527.0,657.0
55.0,181.0,528.0,661.0
48.0,190.0,593.0,299.0
54.0,203.0,528.0,661.0
48.0,190.0,528.0,661.0
51.0,203.0,528.0,659.0
141.0,190.0,481.0,607.0
52.0,203.0,593.0,292.0
48.0,190.0,528.0,661.0
54.0,201.0,528.0,661.0
48.0,190.0,528.0,661.0
53.0,202.0,597.0,299.0
48.0,192.0,528.0,661.0
54.0,202.0,528.0,661.0
48.0,190.0,528.0,662.0
57.0,201.0,594.0,300.0
48.0,189.0,527.0,662.0
53.0,202.0,528.0,663.0
48.0,192.0,528.0,661.0
53.0,202.0,528.0,658.0
48.0,189.0,593.0,294.0
55.0,201.0,527.0,660.0
47.0,189.0,526.0,658.0
53.0,199.0,528.0,662.0
48.0,189.0,594.0,298.0
53.0,204.0,527.0,658.0
48.0,190.0,527.0,661.0
51.0,202.0,528.0,659.0
141.0,190.0,479.0,626.0
52.0,202.0,593.0,294.0
47.0,189.0,526.0,659.0
55.0,203.0,526.0,659.0
45.0,189.0,527.0,659.0
53.0,198.0,594.0,294.0
47.0,190.0,528.0,658.0
53.0,202.0,527.0,658.0
47.0,190.0,528.0,658.0
147.0,199.0,477.0,533.0
48.0,189.0,594.0,303.0
55.0,203.0,528.0,659.0
48.0,189.0,527.0,658.0
49.0,202.0,528.0,657.0
47.0,190.0,592.0,291.0
55.0,201.0,527.0,658.0
47.0,190.0,528.0,659.0
54.0,202.0,526.0,659.0
48.0,188.0,593.0,298.0
55.0,201.0,527.0,658.0
48.0,190.0,527.0,658.0
54.0,202.0,528.0,658.0
47.0,190.0,528.0,656.0
53.0,203.0,593.0,294.0
48.0,190.0,527.0,659.0
53.0,202.0,527.0,659.0
48.0,189.0,528.0,659.0
54.0,203.0,592.0,293.0
48.0,189.0,528.0,660.0
55.0,199.0,527.0,659.0
48.0,189.0,527.0,659.0
149.0,201.0,480.0,589.0
48.0,191.0,593.0,295.0
55.0,202.0,528.0,661.0
47.0,189.0,528.0,659.0
53.0,201.0,528.0,659.0
48.0,190.0,594.0,299.0
54.0,202.0,528.0,661.0
48.0,189.0,527.0,661.0
53.0,204.0,528.0,660.0
48.0,190.0,595.0,295.0
53.0,200.0,528.0,661.0
48.0,188.0,528.0,659.0
52.0,201.0,528.0,659.0
47.0,190.0,528.0,661.0
53.0,201.0,595.0,301.0
47.0,192.0,528.0,660.0
50.0,200.0,528.0,659.0
46.0,189.0,528.0,662.0
53.0,202.0,595.0,299.0
46.0,187.0,528.0,662.0
56.0,199.0,528.0,662.0
47.0,189.0,528.0,662.0
50.0,203.0,529.0,656.0
46.0,190.0,594.0,297.0
51.0,202.0,528.0,661.0
47.0,191.0,528.0,662.0
54.0,202.0,529.0,663.0
48.0,189.0,593.0,293.0
49.0,198.0,528.0,665.0
48.0,190.0,528.0,666.0
52.0,202.0,528.0,665.0
