52.0,122.0,475.0,586.0
94.0,143.0,503.0,633.0
50.0,122.0,534.0,246.0
80.0,159.0,496.0,623.0
50.0,118.0,469.0,589.0
80.0,158.0,473.0,591.0
57.0,122.0,433.0,507.0
81.0,158.0,540.0,252.0
66.0,123.0,483.0,612.0
82.0,160.0,490.0,622.0
53.0,101.0,497.0,629.0
83.0,162.0,575.0,277.0
57.0,125.0,518.0,656.0
89.0,162.0,527.0,670.0
62.0,125.0,531.0,682.0
90.0,151.0,613.0,308.0
64.0,127.0,550.0,704.0
80.0,176.0,560.0,717.0
64.0,127.0,566.0,725.0
92.0,165.0,575.0,736.0
65.0,128.0,657.0,337.0
94.0,167.0,586.0,752.0
65.0,128.0,589.0,753.0
95.0,167.0,592.0,758.0
73.0,114.0,673.0,339.0
91.0,167.0,590.0,749.0
67.0,130.0,593.0,756.0
90.0,170.0,593.0,757.0
71.0,127.0,557.0,711.0
96.0,170.0,673.0,338.0
66.0,154.0,592.0,752.0
93.0,169.0,592.0,752.0
65.0,131.0,591.0,749.0
91.0,167.0,663.0,332.0
64.0,129.0,587.0,741.0
93.0,167.0,583.0,735.0
65.0,131.0,582.0,731.0
97.0,154.0,538.0,383.0
64.0,143.0,651.0,320.0
80.0,170.0,570.0,713.0
65.0,133.0,565.0,704.0
96.0,175.0,562.0,698.0
66.0,135.0,617.0,295.0
96.0,174.0,560.0,693.0
67.0,138.0,558.0,688.0
96.0,176.0,551.0,679.0
67.0,138.0,612.0,289.0
85.0,182.0,539.0,661.0
66.0,139.0,533.0,656.0
96.0,176.0,530.0,650.0
67.0,139.0,526.0,637.0
94.0,176.0,583.0,271.0
66.0,141.0,517.0,629.0
97.0,176.0,509.0,627.0
66.0,114.0,507.0,626.0
81.0,173.0,573.0,270.0
67.0,141.0,502.0,623.0
96.0,176.0,498.0,621.0
66.0,140.0,497.0,618.0
99.0,173.0,451.0,464.0
65.0,139.0,560.0,260.0
89.0,173.0,493.0,607.0
69.0,147.0,489.0,606.0
95.0,144.0,487.0,603.0
64.0,117.0,551.0,256.0
90.0,171.0,487.0,607.0
64.0,133.0,486.0,608.0
85.0,171.0,489.0,609.0
63.0,133.0,553.0,257.0
91.0,173.0,487.0,613.0
61.0,131.0,493.0,618.0
91.0,167.0,493.0,623.0
64.0,133.0,494.0,619.0
89.0,169.0,564.0,272.0
61.0,129.0,496.0,627.0
91.0,170.0,501.0,635.0
64.0,131.0,503.0,640.0
91.0,171.0,575.0,275.0
64.0,132.0,511.0,654.0
90.0,154.0,525.0,656.0
64.0,115.0,528.0,667.0
101.0,171.0,530.0,660.0
64.0,132.0,602.0,301.0
95.0,172.0,537.0,682.0
71.0,133.0,539.0,685.0
80.0,173.0,543.0,688.0
65.0,128.0,613.0,304.0
97.0,150.0,548.0,700.0
64.0,133.0,555.0,704.0
96.0,170.0,559.0,711.0
66.0,133.0,638.0,323.0
98.0,174.0,565.0,721.0
69.0,138.0,569.0,729.0
98.0,174.0,574.0,735.0
69.0,138.0,578.0,737.0
94.0,176.0,660.0,336.0
68.0,139.0,585.0,751.0
102.0,176.0,589.0,753.0
70.0,141.0,590.0,754.0
102.0,176.0,673.0,351.0
60.0,139.0,592.0,757.0
108.0,171.0,594.0,759.0
62.0,129.0,594.0,759.0
93.0,164.0,611.0,779.0
62.0,128.0,704.0,365.0
87.0,164.0,616.0,785.0
57.0,124.0,611.0,783.0
86.0,163.0,610.0,775.0
59.0,122.0,697.0,355.0
85.0,161.0,612.0,779.0
56.0,123.0,606.0,771.0
85.0,161.0,601.0,764.0
61.0,122.0,560.0,720.0
83.0,159.0,677.0,339.0
54.0,121.0,592.0,745.0
81.0,158.0,591.0,741.0
54.0,128.0,589.0,733.0
95.0,141.0,658.0,323.0
51.0,115.0,580.0,725.0
80.0,156.0,577.0,720.0
53.0,116.0,576.0,715.0
80.0,159.0,640.0,306.0
51.0,118.0,560.0,688.0
80.0,158.0,550.0,673.0
49.0,117.0,540.0,656.0
80.0,156.0,533.0,646.0
46.0,123.0,586.0,269.0
77.0,150.0,519.0,626.0
49.0,112.0,509.0,623.0
73.0,151.0,510.0,624.0
48.0,112.0,570.0,264.0
76.0,152.0,506.0,627.0
45.0,127.0,499.0,617.0
64.0,155.0,507.0,626.0
53.0,113.0,477.0,624.0
78.0,158.0,586.0,277.0
