163.0,192.0,334.0,358.0,0
147.0,173.0,303.0,321.0,1
163.0,192.0,333.0,355.0,2
147.0,171.0,303.0,321.0,3
163.0,189.0,334.0,357.0,4
148.0,175.0,304.0,321.0,5
173.0,197.0,334.0,357.0,6
151.0,174.0,304.0,321.0,7
170.0,197.0,330.0,354.0,8
150.0,174.0,304.0,320.0,9
167.0,192.0,329.0,349.0,10
152.0,174.0,304.0,321.0,11
167.0,192.0,329.0,356.0,12
147.0,171.0,304.0,321.0,13
164.0,191.0,334.0,353.0,14
137.0,153.0,304.0,331.0,15
112.0,144.0,340.0,378.0,16
139.0,147.0,305.0,330.0,17
148.0,176.0,335.0,366.0,18
144.0,162.0,302.0,321.0,19
144.0,171.0,336.0,367.0,20
144.0,163.0,304.0,321.0,21
157.0,183.0,333.0,360.0,22
145.0,160.0,307.0,326.0,23
163.0,192.0,335.0,363.0,24
144.0,158.0,305.0,331.0,25
160.0,189.0,335.0,363.0,26
142.0,158.0,305.0,329.0,27
158.0,187.0,336.0,363.0,28
144.0,159.0,304.0,330.0,29
162.0,190.0,336.0,362.0,30
147.0,163.0,304.0,325.0,31
166.0,195.0,336.0,358.0,32
147.0,165.0,305.0,323.0,33
167.0,192.0,336.0,357.0,34
148.0,165.0,306.0,323.0,35
165.0,192.0,334.0,357.0,36
145.0,166.0,305.0,323.0,37
167.0,194.0,336.0,357.0,38
146.0,165.0,304.0,325.0,39
166.0,192.0,335.0,357.0,40
146.0,162.0,304.0,323.0,41
165.0,193.0,336.0,358.0,42
145.0,163.0,304.0,326.0,43
165.0,192.0,333.0,359.0,44
144.0,163.0,304.0,324.0,45
163.0,192.0,335.0,357.0,46
144.0,161.0,304.0,324.0,47
163.0,191.0,336.0,358.0,48
144.0,162.0,306.0,323.0,49
162.0,192.0,333.0,358.0,50
144.0,166.0,303.0,325.0,51
165.0,192.0,336.0,354.0,52
147.0,166.0,304.0,323.0,53
170.0,198.0,335.0,358.0,54
145.0,163.0,304.0,322.0,55
163.0,192.0,334.0,358.0,56
145.0,163.0,304.0,322.0,57
159.0,186.0,333.0,356.0,58
143.0,162.0,304.0,325.0,59
154.0,182.0,332.0,357.0,60
144.0,158.0,303.0,324.0,61
155.0,181.0,331.0,355.0,62
143.0,162.0,304.0,324.0,63
155.0,181.0,336.0,356.0,64
144.0,161.0,304.0,326.0,65
156.0,179.0,334.0,359.0,66
143.0,159.0,304.0,324.0,67
154.0,182.0,334.0,358.0,68
143.0,161.0,304.0,326.0,69
150.0,179.0,334.0,365.0,70
144.0,162.0,304.0,326.0,71
153.0,176.0,330.0,353.0,72
143.0,158.0,304.0,327.0,73
154.0,179.0,336.0,357.0,74
144.0,166.0,304.0,323.0,75
159.0,183.0,331.0,353.0,76
145.0,163.0,304.0,322.0,77
157.0,183.0,331.0,354.0,78
144.0,167.0,302.0,321.0,79
160.0,185.0,330.0,352.0,80
145.0,167.0,304.0,323.0,81
159.0,184.0,331.0,355.0,82
145.0,165.0,305.0,322.0,83
158.0,184.0,331.0,357.0,84
145.0,167.0,302.0,322.0,85
158.0,185.0,335.0,358.0,86
145.0,165.0,304.0,322.0,87
159.0,185.0,331.0,359.0,88
144.0,166.0,304.0,323.0,89
158.0,187.0,335.0,357.0,90
145.0,163.0,304.0,324.0,91
159.0,185.0,334.0,358.0,92
144.0,166.0,304.0,325.0,93
158.0,182.0,333.0,355.0,94
144.0,165.0,304.0,324.0,95
159.0,186.0,334.0,359.0,96
144.0,167.0,304.0,324.0,97
158.0,185.0,334.0,358.0,98
144.0,166.0,304.0,325.0,99
158.0,187.0,333.0,358.0,100
145.0,165.0,304.0,322.0,101
157.0,183.0,335.0,357.0,102
142.0,167.0,304.0,325.0,103
157.0,185.0,334.0,359.0,104
144.0,165.0,304.0,326.0,105
158.0,185.0,334.0,357.0,106
144.0,165.0,303.0,325.0,107
156.0,186.0,335.0,361.0,108
144.0,163.0,304.0,325.0,109
158.0,183.0,334.0,359.0,110
145.0,165.0,304.0,324.0,111
157.0,185.0,333.0,358.0,112
144.0,166.0,304.0,322.0,113
158.0,185.0,334.0,359.0,114
144.0,164.0,303.0,325.0,115
157.0,185.0,334.0,358.0,116
144.0,165.0,303.0,322.0,117
157.0,183.0,334.0,359.0,118
144.0,163.0,304.0,326.0,119
156.0,184.0,335.0,357.0,120
144.0,164.0,305.0,323.0,121
160.0,185.0,334.0,357.0,122
144.0,165.0,304.0,324.0,123
157.0,184.0,333.0,359.0,124
144.0,162.0,303.0,320.0,125
159.0,183.0,333.0,355.0,126
144.0,164.0,304.0,323.0,127
157.0,183.0,333.0,357.0,128
144.0,162.0,304.0,323.0,129
156.0,182.0,334.0,358.0,130
144.0,160.0,304.0,326.0,131
158.0,181.0,332.0,355.0,132
144.0,163.0,304.0,322.0,133
156.0,183.0,332.0,358.0,134
144.0,162.0,304.0,325.0,135
156.0,183.0,335.0,357.0,136
144.0,163.0,304.0,323.0,137
158.0,183.0,335.0,359.0,138
144.0,164.0,303.0,323.0,139
158.0,182.0,333.0,356.0,140
144.0,163.0,304.0,322.0,141
158.0,187.0,331.0,358.0,142
144.0,164.0,304.0,324.0,143
156.0,181.0,336.0,358.0,144
144.0,161.0,304.0,325.0,145
158.0,183.0,334.0,356.0,146
144.0,162.0,303.0,321.0,147
157.0,182.0,334.0,357.0,148
144.0,163.0,304.0,325.0,149
159.0,182.0,333.0,355.0,150
144.0,161.0,304.0,322.0,151
158.0,182.0,335.0,356.0,152
144.0,161.0,302.0,322.0,153
158.0,183.0,335.0,359.0,154
144.0,164.0,302.0,325.0,155
155.0,181.0,328.0,353.0,156
144.0,164.0,304.0,326.0,157
159.0,182.0,333.0,359.0,158
144.0,164.0,304.0,321.0,159
159.0,183.0,331.0,356.0,160
144.0,163.0,304.0,326.0,161
158.0,181.0,335.0,357.0,162
144.0,162.0,302.0,322.0,163
158.0,183.0,333.0,357.0,164
144.0,162.0,304.0,323.0,165
157.0,183.0,331.0,354.0,166
144.0,163.0,304.0,322.0,167
157.0,184.0,333.0,355.0,168
144.0,163.0,304.0,322.0,169
159.0,185.0,334.0,358.0,170
144.0,163.0,303.0,321.0,171
158.0,182.0,332.0,357.0,172
144.0,162.0,303.0,323.0,173
158.0,183.0,333.0,357.0,174
144.0,161.0,304.0,324.0,175
157.0,182.0,335.0,357.0,176
144.0,162.0,304.0,324.0,177
