(2953+0j),(6929+0j),(22613+0j),(23639+0j)
(18.79116511444472-64.38967600037212j),(-22.194125607043834-6.692344092451124j),(27.740059676587727+55.74277539166434j),(-83.81969413635133+78.46300118714362j)
(6.282076770143682+40.71141452013959j),(-9.202032873148585-9.578832952562372j),(23.95176888936318-59.14150347199505j),(-377.0048964276154-287.33524875934523j)
(-16.497100669291505+10.07574600213238j),(15.245783150664494-13.501252309567768j),(40.865367205711856+0.3296268151107995j),(-175.3252475948661-15.285970043024463j)
(-35.79623284601468+122.00014958288422j),(8.173402640588781+6.24081793626306j),(157.7403267849519-145.2193160987777j),(-316.7058355061894-215.2357934876593j)
(65.77864900450132+49.09602816672442j),(1.3062931906965627+11.804208618966468j),(-15.140026993999797-42.25438979973305j),(-506.93449934194024-105.66462246179981j)
(-50.96886260342137-35.30846867223375j),(-8.376510198141432+14.35433202085933j),(67.34424933085938+129.41794603448324j),(330.5577874834962-424.9925032962806j)
(-50+3.552713678800501e-15j),(2.500000000000008-0.8660254037844375j),(83+41.569219381653056j),(-144.00000000000006-476.3139720814413j)
(-89.36372647371952-53.92516597047151j),(2.7557369535889107+1.740013965795125j),(76.263142801578+266.8875001701185j),(165.70978998977918-785.2693948595778j)
(-60.91857679904784+47.74266834444512j),(2.7067914623670397-8.517581465383781j),(53.54276306245916+312.1721625632672j),(319.5965414924907-2153.43738862957j)
(72.8339226187083-28.9850355083154j),(4.676788453386955+4.78011164499158j),(13.4765659105407-316.5393285805436j),(-742.1685269200442+2094.6236583491827j)
(-0.10900333768703163-81.55405706839002j),(-4.728538442300621+13.66106790936174j),(69.81796325312388+65.98722436145621j),(-201.53899483765335+353.1574487326395j)
(34.28244046015618-58.221884308759265j),(-9.222520933956275+4.049320959033244j),(-5.082116799505457-40.746734844001566j),(-453.564897356619+408.49975955858076j)
(-13.81160741589622-72.12558083196915j),(-2.0172732226346177-3.71042371260282j),(114.61308411644936+198.6639079167531j),(-626.6018449102219-316.87000942602447j)
(6.999999999999986+84.87048957087498j),(-5.5-6.062177826491069j),(-34.000000000000014-268.46787517317597j),(200.00000000000006+708.4087802956708j)
(118.41567746833934+31.122611745366683j),(2.5474253869684453+6.922210055606635j),(-198.908130268171-212.62686158323424j),(75.22870610237555+985.9267226179157j)
(27.28960279458645+21.638750613383685j),(-5.036513031897875+12.584310681544203j),(31.021958941721913-30.38718118518875j),(-154.54785852062588+46.545091754111866j)
(42.32942686503829+34.342643554541596j),(-1.1729628973033681+7.303459375952929j),(-120.51006484730834-127.84684156119692j),(150.07046272765416+252.91585739915587j)
(-77.31357785673487-27.386570204378256j),(-9.900968867902577-6.730984475221039j),(160.23786746864516+31.78755800259298j),(-391.4928901268772+53.61966600551176j)
(-69.97863023040107+102.02680452627084j),(5.306606978585909-4.459893498809043j),(543.9789847951472-6.048350967624643j),(-2339.175429501487-991.5030648524319j)
(25.75435713629576+42.997126567409424j),(11.132617857481813-10.991185535871402j),(-26.9537633281556-49.50674432052023j),(-42.282672615304406+95.62044674912039j)
(457+3.552713678800501e-15j),(547+8.881784197001252e-15j),(209.00000000000003+0j),(-453.0000000000001-1.1368683772161603e-13j)
(25.75435713629576-42.997126567409424j),(11.132617857481813+10.991185535871406j),(-26.95376332815564+49.50674432052024j),(-42.28267261530432-95.62044674912033j)
(-69.97863023040108-102.02680452627084j),(5.306606978585897+4.459893498809043j),(543.9789847951472+6.048350967624643j),(-2339.1754295014875+991.5030648524317j)
(-77.31357785673487+27.386570204378256j),(-9.900968867902577+6.730984475221039j),(160.23786746864516-31.78755800259298j),(-391.4928901268772-53.61966600551176j)
(42.329426865038315-34.34264355454161j),(-1.1729628973033401-7.3034593759529205j),(-120.51006484730831+127.84684156119694j),(150.07046272765388-252.9158573991558j)
(27.28960279458645-21.638750613383674j),(-5.036513031897874-12.584310681544203j),(31.021958941721895+30.38718118518872j),(-154.54785852062577-46.54509175411164j)
(118.41567746833937-31.122611745366687j),(2.5474253869684844-6.922210055606621j),(-198.9081302681711+212.6268615832342j),(75.2287061023757-985.9267226179154j)
(7.000000000000002-84.87048957087498j),(-5.500000000000002+6.06217782649107j),(-34+268.46787517317597j),(200.00000000000006-708.408780295671j)
(-13.811607415896233+72.12558083196913j),(-2.0172732226346426+3.710423712602818j),(114.61308411644933-198.6639079167531j),(-626.6018449102221+316.87000942602424j)
(34.28244046015618+58.221884308759265j),(-9.222520933956275-4.049320959033244j),(-5.082116799505457+40.746734844001566j),(-453.564897356619-408.49975955858076j)
(-0.10900333768704318+81.55405706839004j),(-4.728538442300632-13.661067909361739j),(69.81796325312385-65.98722436145624j),(-201.53899483765343-353.15744873263986j)
(72.83392261870834+28.985035508315384j),(4.676788453386955-4.780111644991579j),(13.476565910540689+316.53932858054367j),(-742.1685269200443-2094.6236583491827j)
(-60.918576799047855-47.74266834444512j),(2.706791462367068+8.517581465383756j),(53.542763062459215-312.1721625632672j),(319.59654149249064+2153.4373886295693j)
(-89.36372647371951+53.925165970471475j),(2.7557369535889107-1.7400139657951268j),(76.263142801578-266.8875001701185j),(165.7097899897791+785.2693948595779j)
(-49.99999999999999-3.552713678800501e-15j),(2.500000000000013+0.8660254037844308j),(83.00000000000003-41.56921938165303j),(-143.99999999999994+476.31397208144125j)
(-50.96886260342137+35.30846867223375j),(-8.376510198141432-14.35433202085933j),(67.34424933085938-129.41794603448324j),(330.5577874834962+424.9925032962806j)
(65.77864900450132-49.09602816672442j),(1.30629319069656-11.804208618966467j),(-15.140026993999783+42.25438979973306j),(-506.93449934194024+105.66462246179992j)
(-35.79623284601469-122.00014958288423j),(8.17340264058878-6.240817936263058j),(157.74032678495186+145.21931609877774j),(-316.7058355061894+215.2357934876594j)
(-16.497100669291523-10.075746002132387j),(15.245783150664511+13.501252309567771j),(40.865367205711806-0.3296268151107995j),(-175.3252475948664+15.285970043024463j)
(6.282076770143668-40.711414520139606j),(-9.202032873148585+9.578832952562374j),(23.951768889363166+59.141503471995094j),(-377.00489642761534+287.3352487593454j)
(18.791165114444706+64.38967600037213j),(-22.19412560704384+6.6923440924511155j),(27.740059676587727-55.742775391664345j),(-83.81969413635122-78.46300118714359j)
