(3792+0j),(19908+0j),(59066+0j),(62782+0j)
(-220.30153175858354+388.59157838753777j),(16.695982068171123-2.212509947809605j),(34.566865425179884+218.76224207863385j),(226.88888125846427+96.89644630219159j)
(-266.7275544609852+224.0300977613922j),(17.218983359971254+17.91703163727487j),(41.687936327815116-36.71661205745098j),(354.11920251947487+279.68504243127666j)
(-23.036507956345872+35.823676011678316j),(13.784062084764628-13.088055874998279j),(17.54155459569847+57.834342283893896j),(-94.82600237343468-12.972148874455598j)
(-338.5002448909003+202.35455971021278j),(18.983138717322696-15.32507992182683j),(141.63848574276216-10.417367648525676j),(497.2194836893207-484.0808724568443j)
(107.35406845302975+29.213343329828263j),(3.3530187888440635+7.770719022250023j),(-35.644664507458195-20.42004649042586j),(-64.69977836024907+211.1704910149385j)
(151.80467697797292-111.30227885196913j),(21.749097758529615+2.136041799922708j),(-89.01721018458193+21.285203323597052j),(-247.57766280762735+286.31235237873693j)
(-122.96979246761072+213.94187129239603j),(8.173974018247435-4.004021929301958j),(19.116739676160194-54.16897738944729j),(320.8352197947245-72.26042540567386j)
(79.99427357465436+117.73454613692942j),(7.108870458355707-10.824644106888892j),(-85.24216077343247-33.58451867969318j),(207.92697324369033+380.8594600108467j)
(-14.255138264715981+261.233864274243j),(21.03565687245873-4.308208234808232j),(88.26496269866402-116.52074307170851j),(-184.0166744792441-104.29277331886381j)
(24.6577318712322+336.3904025832724j),(11.902258877081023-3.5769347720750164j),(87.73856187021818-228.98111385330017j),(-171.94139809276072+45.04946669154796j)
(200.34439288275792-223.90319018660477j),(34.7137069662102+9.050745679390616j),(-168.28466056103593+188.2998956141455j),(105.3183068782119+65.11121247576459j)
(61.08731438771483-194.82315664894912j),(11.571041499707007-20.697040967368572j),(-67.66129581508721+128.61148772589462j),(-41.78293300557198+69.9275657156461j)
(-32.44179266831706-169.41930264014124j),(32.76173705948031-9.127265919815553j),(-44.44976230278276+120.24484132129562j),(480.41373945707346-107.08039458616913j)
(-106.64196720554847-182.27232359128539j),(17.236984420420345+6.96979282722763j),(-24.279386168461603+89.75744383091202j),(543.8131437045238+482.92866998292095j)
(-92.06600016379443+357.316419239403j),(2.598676150508254+7.707822403308846j),(178.76510368196477-56.15705375743851j),(-729.0555567301258-1125.881345942451j)
(-46.63138584408456+223.56811718475427j),(35.39756548481532+12.784496874091626j),(38.93450070079574-56.29791136195594j),(-125.22997597256801-372.26841484869306j)
(-91.04452311784844-12.988536876829528j),(20.80670400447093+12.433173184631235j),(-1.0725319430695208+71.86744359799717j),(141.18361558172808+62.0227447000845j)
(31.344244519607287+127.40355963669441j),(7.528784201907911-1.3551173181871015j),(-22.28457072774063-5.5666145681108645j),(-138.40395594604342-297.3130619227225j)
