(7295+0j),(8151+0j),(16065+0j),(17335+0j)
(51.90796657043536-25.079528667922464j),(66.82170736630913-58.63461095414089j),(-3.327946158009519+4.117628827017306j),(-20.08504876147785-7.104359061834675j)
(5.7452507506745185-33.903063922869386j),(-10.638968349987977-60.169300791895225j),(-21.654708009204214+19.130802770198873j),(-3.0061389758999306+3.739112027229016j)
(4.882952733816241+19.17838377236375j),(-14.154644052574776-5.462467463338051j),(-3.3679406416425315-0.1987645040349948j),(13.467983033926245+2.8168796665346156j)
(-36.087298621195906-12.433433066382491j),(-28.739347823611396-7.0653538700946275j),(7.170216327466648-20.500491461451354j),(12.394062858082178-18.206843333119075j)
(-3.690983005625057+13.6453063426939j),(-12.180339887498889+13.314791228132094j),(19.927050983124815-0.22451398828981306j),(14.899186938124402-16.531232041020317j)
(-4.134378553271411-5.139820937431381j),(-3.547526807070101+19.70633359831823j),(8.826874514146986+2.081324235160496j),(-14.293194700932268-10.463041185498223j)
(14.601519104077855+25.54173637756957j),(-14.118339619631382+4.384982281341715j),(1.076048166497606+12.099036616290258j),(17.164638952984284-5.798518303390581j)
(-10.532139749983493+19.301318003082837j),(-5.022194175327316+25.816783574455517j),(-16.31400843220871-21.43265874374794j),(5.9083231972515335-14.481742525598605j)
(-3.16921449578885-28.180355735748158j),(25.602556793441824+9.461461423009911j),(12.330903020160836-17.44289428666506j),(-1.463203921308466-0.7315444916709262j)
(-19.045084971874985+4.392011317473087j),(10.47213595499943-14.93938970929668j),(18.51722092687396-8.1962373826537j),(-7.0729490168751-11.637192183831635j)
(2.3843363140501403+16.62825028455318j),(5.9895517831254-1.656349421488453j),(11.199848609610966+19.822245288757287j),(-0.9503803232325994-11.636426797200585j)
(46.663769448983984-1.1621810254503284j),(15.768418697619568-11.241164406256313j),(-8.204518418397425+14.367882186183998j),(-3.5905038475344524+8.125879283936001j)
(-3.969929390943694-12.26805298078974j),(-0.719572186944057-18.7061415583257j),(-17.716010100096348-6.425945551002517j),(12.776362594285711+7.374471064450127j)
(6.482389306700396-6.356498591031221j),(-1.0200845799278038+1.079371857974584j),(1.5203927562517618-0.9626739670574209j),(1.364051883242876+13.466272781918937j)
(-4.809016994374957-26.833852030859028j),(10.180339887498945-8.228993532094611j),(16.572949016875157-2.489898284882762j),(2.6008130618755985+11.531191057559633j)
(-30.493035683979564-7.6250574396501545j),(-22.303102189640036-7.733225988842329j),(4.208288180339656+19.937573109227326j),(1.100049219782358+5.124004460507904j)
