(11759+0j),(13887+0j),(24469+0j),(25991+0j)
(-17.252021420439526+13.61971332204601j),(-1.3186693070915823-11.6183738028077j),(10.972904363040461-0.7579249842588198j),(23.32546030344931-20.281123216381825j)
(1.355494526758771-1.0642228837183936j),(1.9329550662040003-6.652899725750862j),(20.303639023871156+3.7551829623625643j),(21.186099752456713-9.08984101364186j)
(0.3001539684152412-21.5405511264133j),(-7.90311285246257+8.189900642037902j),(3.193126860823309+2.549087242923825j),(22.126469428434852+8.206217282869058j)
(14.674235013823107+2.53866256124868j),(-14.727347660157003-9.022388802415303j),(5.9064529826074335-0.7594636539241879j),(17.673412096282153-1.3575687530547569j)
(-2.933882178837419+12.937705653503354j),(-6.328214181979096-25.464301458695935j),(16.454843026391305+2.963349299938759j),(15.918673841966005+7.392332861866345j)
(-8.107793991451077+20.444547582719885j),(21.867688470312565-18.476011360621737j),(6.493461076878957+18.171476157164903j),(11.285489982376848+26.483587044346873j)
(7.927929256778498-32.58061287019022j),(0.04181382629121799+10.527865009492466j),(11.744764841727374-0.44853293100158176j),(18.208031008534817+8.72067497843396j)
(23.784724426652055-3.317013487149193j),(14.328499852194144+8.888563090088994j),(17.8205180971047+6.168245258974854j),(19.283714288639583+13.453268353144622j)
(12.693515130050503+2.783499189783206j),(2.5122451963137378-14.435199346888501j),(7.797750723351269+7.133946763057361j),(21.815305182031448+2.175503591346304j)
(-7.544682661345302+21.108507636936906j),(23.18428075825097+6.3917063507608365j),(12.71633705720615+18.91438066470601j),(18.96102610718792+11.559125014173631j)
(0.5888099813717319-4.428400965801787j),(24.155481216738792+20.529328131215944j),(22.364428613011135+23.561848483130802j),(15.129530594423802+9.836367480431385j)
(19.658628138806794+16.615605835807607j),(-16.707869200089732+6.635839520014269j),(15.425993180363726+5.455749848410832j),(6.151438559958181+5.283794272947951j)
(7.121281785096601+4.210937914113362j),(11.680118158923138+1.487045189046496j),(4.734376740258571+0.6266828973047218j),(22.324850528978782+12.934897662322735j)
(-4.118465136778923+12.827759014006082j),(15.335012953952173+3.875342132603171j),(-1.6256767538438908+5.5280228552614865j),(20.06165982996754+11.691714237315551j)
(11.991263031870712-17.8188288459939j),(14.186618711344728+25.80367212441636j),(18.767697381298532+1.0992218288667526j),(17.361008757771597+11.229547916226101j)
(21.178342605687746+12.577967718406617j),(-3.1710269542119027+11.999078898415835j),(10.091144620910326+18.008723585350296j),(10.674436471269392+23.553718481082903j)
(20.991118744113493+15.476976952363286j),(3.5777205752816386+9.115610749711507j),(27.22404909579153+14.238169984504779j),(23.601940080921647+7.071168096384103j)
(-11.653109161221622+19.206076830454336j),(36.10308761539336+3.626069375145354j),(17.32311490305063+2.709717742573316j),(5.367344696938168+7.4302994714496435j)
(2.0679441356868917-16.65540100853959j),(17.91739496506624+20.710526270307135j),(14.336525786937036+10.417949236249033j),(21.239880666192935+24.287465484905326j)
(15.934210816785153+10.349247299539915j),(-0.8796445604637038+23.647072878884398j),(16.42422949889199+22.5558726898063j),(17.990705273713644+30.214668302591313j)
(23.19602224940354+12.95443640200958j),(18.018571423815047+0.6959115708440962j),(21.731150751713358+18.79247799883074j),(18.474503808523423+21.106444315281912j)
(-2.476500811091168+12.248792276579362j),(19.422739132056854-8.125684540999833j),(16.44235346230586+5.505452945368759j),(17.667562801868968+20.728590687511634j)
(14.65624020026025-11.48586950297425j),(16.356487958123143+24.01050927156812j),(10.399685614527042+17.853412590029826j),(12.78079866932207+25.198156869877668j)
(17.03946953234155+12.34304235196215j),(-7.892916445024394+23.862486280426452j),(14.842359593308466+4.246175312545441j),(19.299725229978353+26.081142728416808j)
(20.441630351931952+30.483409093984022j),(8.15392346165965-6.131601873438365j),(14.53843003524571+24.363167297069097j),(11.745534625793624+21.799431280395904j)
(-13.503984591577463+14.81584966536345j),(30.05987212837373+3.14773786669208j),(32.808641316464346+36.94777384313447j),(16.100487292644743+31.14565978474036j)
(9.52637767169677+6.591003869627666j),(22.922938491235854+21.60085986346276j),(23.066708427545066+32.125222555513275j),(12.705598212349091+27.467027449005514j)
(11.977485805721926+0.7880580209726702j),(-4.316523034205829+14.311938905903975j),(17.251602374303957+19.650448339121162j),(10.250086526760242+25.46271345280207j)
(28.287604960378786+29.248962287334187j),(8.440254411608398+11.364819369351174j),(7.451660669978116+26.906303012735812j),(22.842487539941615+39.151889377383405j)
(-10.993321520756524+18.699113544308283j),(33.018177932393925+17.2923250440413j),(14.22312379595974+36.053426099297916j),(11.921364159385062+49.02343337147455j)
(9.53204719891579+21.479442798025303j),(11.864110624781073+32.68248630835711j),(19.720210088803952+41.69254184839967j),(21.54344188888618+51.816028297832524j)
(14.602754331205563+8.532375300311015j),(-4.408033288907918+34.73062905959801j),(19.882611347176415+47.00793192581085j),(-0.28644239285222106+54.95734549931936j)
(19.8876908297193+36.92365573248791j),(9.421779651204513+25.632400145539037j),(11.693217924683081+62.13919281680698j),(19.702906603707458+76.86560611157319j)
(-8.02911801391032+40.79643286574245j),(15.806391046630711+37.02618675234987j),(9.470677052697953+66.41368874580502j),(6.256681862077832+90.61524507948909j)
(5.0170278248752425+51.565626203346454j),(12.421124830146937+72.86343317149152j),(14.398158786099202+98.54030866734945j),(11.005718826213865+105.64999705679062j)
(26.130629091338477+68.81609668939953j),(-3.8295012189323936+113.91837889649074j),(20.99702540955429+142.4369155016764j),(9.36709799576046+150.21732530655152j)
(6.0749449037544+140.6271697662834j),(2.234349071116643+149.2322931062199j),(8.413165260060659+220.1536684139398j),(6.150220980620512+256.9564489334087j)
(0.4753029739675503+372.7482464558j),(9.519221174112342+465.7009842822287j),(11.699536969901713+678.2914289545049j),(17.785747917525214+770.5208521755599j)
(0.47530297396754584-372.7482464558j),(9.519221174112346-465.7009842822288j),(11.699536969901725-678.2914289545049j),(17.785747917525207-770.5208521755599j)
(6.074944903754398-140.6271697662834j),(2.234349071116645-149.23229310621988j),(8.413165260060659-220.15366841393984j),(6.150220980620516-256.9564489334087j)
(26.13062909133848-68.81609668939953j),(-3.8295012189323883-113.91837889649075j),(20.997025409554297-142.43691550167642j),(9.367097995760464-150.2173253065515j)
(5.0170278248752425-51.565626203346454j),(12.421124830146937-72.86343317149152j),(14.398158786099202-98.54030866734945j),(11.005718826213865-105.64999705679062j)
(-8.02911801391032-40.79643286574245j),(15.806391046630718-37.026186752349865j),(9.470677052697956-66.41368874580502j),(6.256681862077831-90.6152450794891j)
(19.887690829719297-36.923655732487894j),(9.42177965120451-25.632400145539023j),(11.693217924683061-62.13919281680697j),(19.702906603707447-76.86560611157319j)
(14.602754331205553-8.532375300310974j),(-4.408033288907926-34.730629059598016j),(19.882611347176415-47.00793192581085j),(-0.2864423928522246-54.95734549931939j)
(9.532047198915796-21.479442798025275j),(11.864110624781087-32.68248630835714j),(19.720210088803974-41.692541848399685j),(21.543441888886214-51.81602829783253j)
(-10.993321520756522-18.699113544308283j),(33.01817793239392-17.29232504404129j),(14.223123795959733-36.05342609929791j),(11.921364159385057-49.02343337147454j)
(28.287604960378776-29.248962287334187j),(8.440254411608393-11.364819369351167j),(7.451660669978116-26.906303012735833j),(22.84248753994161-39.15188937738341j)
(11.977485805721926-0.7880580209726702j),(-4.316523034205829-14.311938905903975j),(17.251602374303957-19.650448339121162j),(10.250086526760242-25.46271345280207j)
(9.526377671696773-6.591003869627668j),(22.922938491235854-21.600859863462773j),(23.066708427545066-32.125222555513275j),(12.705598212349088-27.467027449005503j)
(-13.503984591577467-14.815849665363467j),(30.059872128373733-3.147737866692106j),(32.808641316464346-36.94777384313446j),(16.10048729264474-31.14565978474039j)
