(6972+0j),(8133+0j),(16253+0j),(17642+0j)
(118.4419608987899-78.46558815486941j),(100.76617829175377-31.765750968667184j),(-12.157077750603788+2.5357951102602385j),(-22.731239593831216+3.706524737770561j)
(53.261009421733235-28.220279902767132j),(9.941776258296752-7.050169097040547j),(-3.2768101093616786+1.4787751028098053j),(-0.5321931212233006-2.3704010629068417j)
(81.66127697571139-35.45441260475047j),(72.18688337954414-30.174300825765933j),(-4.073964908351044+6.628528814453624j),(-14.583975553390365+0.5886741414932826j)
(44.507229635507315-43.1295382280586j),(-3.583055162129935-20.36088497428735j),(-11.809861452051035-15.932261583079997j),(4.356680662989119+8.010549420587054j)
(15.843458848123596+10.890405242131214j),(41.635254915624216+1.2285710677209627j),(15.916407864998746-8.420751370943448j),(-6.472135954999615-10.686135667536448j)
(-23.82986521046815-56.44293717661406j),(10.870506353451283-9.253360634888304j),(-1.4013216925373555-3.5015201517123185j),(-2.6347708717380156+7.237988042295269j)
(8.64297523006983-37.45731284660115j),(1.338266617889829+12.06312907731883j),(-10.50209704225819+6.044024852314679j),(-7.100787497059299-11.346409826860869j)
(24.97652621473061-31.613822987424154j),(0.8986223648307163-26.087426976888807j),(16.059916349342682+7.112354906468432j),(4.25984005524605+12.0761968244834j)
(-23.820577487827542+11.947358653723889j),(19.348284210845335-6.811185012893964j),(-12.650201151479934-11.59047490762318j),(-0.7798439121211294-4.216503383347835j)
(-6.579526825623361+4.689770282593921j),(-1.0450849718745303+0.20426957459473272j),(4.645898033751109-5.17155440861443j),(-8.85410196625071+8.057480106940814j)
(-53.69146652632942+21.29876648653546j),(8.972175034724259-4.919941010623981j),(7.218655459959392-5.251139015877728j),(6.33299293130808-10.310820213575635j)
(-37.95259485821096-13.338909189351448j),(1.4855856693012712+3.3285582906550104j),(-17.323472019322228+13.441650569158199j),(-2.5008033425373237+0.4638095032035716j)
(3.0506037927805805-32.23322409660027j),(-15.126545475126145+8.686678733255775j),(8.818902280673452+3.2750440705424246j),(-7.092481884034343-4.215940954160146j)
(25.266655921363146+34.23084904731516j),(14.979984909945692-16.66460201674855j),(-1.9709411828077958-19.3645330432009j),(-13.641445973966063-0.02798414857788467j)
(-14.343458848123575+26.12755391654874j),(24.864745084375812-8.645265359233292j),(-10.916407864998732+1.2613272171618464j),(2.4721359549995725+3.975739490334429j)
(-7.223308894587056+37.291254610540015j),(-5.342636398276682+19.232767015862173j),(15.722219098957272+4.427360099147631j),(-1.1682730370323848+3.126099413139456j)
(-26.20739171437539+8.121831659738369j),(27.67210898893744-25.032961762239793j),(-2.02973127511724+5.3714080185425415j),(-8.852767386224217+6.752702254659717j)
(2.275785787502322-25.98727788723391j),(-2.335755769069551+13.169073018407454j),(0.27767785827307456-0.03802212822660467j),(-1.1533277484845417-6.597028632666956j)
(50.04328506323104-11.3009125730389j),(4.7905126646884995+1.2490400706639306j),(-1.8417429902837226+5.15265288216063j),(1.1471274323438188-0.2578504862853104j)
(28.079526825623248+37.070959721815925j),(4.545084971874644-30.103293406883154j),(11.354101966249345-15.025146421873586j),(-2.1458980337506546-0.2775145514257753j)
(-9.20269211661557+36.118213977333426j),(10.393359629236587+3.9794243053354212j),(-3.6598035113414156+11.665939566031215j),(-6.833781942075337-0.8089846552904401j)
(-1.2410664532540814+12.918567269199643j),(-6.170568410858333+8.436814416678377j),(-3.8274820226811395+0.2768995120964846j),(9.561739072622476+2.6304771700439473j)
(-18.917974115434824-7.384313980256302j),(24.65877665750632-14.13605355834067j),(-4.122939111197509+5.14457262588801j),(-2.0052425949159858-5.721723341010025j)
(24.95962843568374-25.212627508322335j),(9.255540184508783+18.47319788315516j),(2.5500751721882047+1.8130865619368755j),(5.95255430412341-0.5574040780368104j)
(-138-3.552713678800501e-15j),(-593-1.9539925233402755e-14j),(-715+9.103828801926284e-15j),(-842+2.886579864025407e-15j)
(24.959628435683733+25.21262750832234j),(9.255540184508785-18.47319788315516j),(2.5500751721882047-1.813086561936876j),(5.952554304123412+0.5574040780368104j)
(-18.917974115434852+7.384313980256318j),(24.6587766575063+14.136053558340679j),(-4.122939111197526-5.144572625887997j),(-2.005242594915978+5.721723341010053j)
(-1.2410664532540814-12.918567269199642j),(-6.170568410858333-8.436814416678375j),(-3.8274820226811404-0.2768995120964828j),(9.561739072622476-2.630477170043946j)
(-9.20269211661558-36.118213977333404j),(10.39335962923656-3.9794243053354164j),(-3.6598035113414653-11.665939566031211j),(-6.833781942075376+0.8089846552904261j)
(28.079526825623248-37.070959721815925j),(4.545084971874644+30.103293406883154j),(11.354101966249345+15.025146421873586j),(-2.1458980337506546+0.2775145514257753j)
(50.04328506323105+11.300912573038914j),(4.790512664688494-1.2490400706639382j),(-1.8417429902837164-5.152652882160643j),(1.1471274323438232+0.2578504862853068j)
(2.2757857875023255+25.987277887233915j),(-2.33575576906955-13.169073018407456j),(0.27767785827307545+0.03802212822660428j),(-1.1533277484845401+6.597028632666953j)
(-26.20739171437537-8.121831659738369j),(27.67210898893747+25.032961762239815j),(-2.0297312751171965-5.371408018542555j),(-8.852767386224178-6.752702254659753j)
