112.0,167.0,609.0,300.0
151.0,213.0,539.0,673.0
112.0,167.0,539.0,672.0
150.0,218.0,542.0,674.0
111.0,169.0,610.0,300.0
149.0,215.0,541.0,672.0
112.0,169.0,542.0,674.0
150.0,215.0,541.0,674.0
116.0,192.0,487.0,469.0
150.0,214.0,611.0,298.0
114.0,173.0,540.0,672.0
162.0,219.0,540.0,675.0
111.0,167.0,541.0,673.0
149.0,214.0,608.0,294.0
111.0,170.0,541.0,673.0
149.0,215.0,540.0,672.0
112.0,169.0,540.0,673.0
149.0,216.0,607.0,293.0
111.0,169.0,542.0,674.0
147.0,214.0,541.0,675.0
110.0,169.0,540.0,673.0
151.0,214.0,544.0,671.0
109.0,167.0,613.0,302.0
151.0,216.0,542.0,674.0
111.0,170.0,542.0,673.0
149.0,213.0,543.0,673.0
112.0,169.0,613.0,301.0
138.0,216.0,542.0,675.0
111.0,167.0,543.0,677.0
147.0,217.0,547.0,685.0
114.0,167.0,499.0,658.0
145.0,214.0,618.0,302.0
111.0,167.0,546.0,683.0
147.0,214.0,547.0,683.0
110.0,166.0,543.0,673.0
147.0,213.0,609.0,292.0
107.0,167.0,544.0,675.0
149.0,215.0,542.0,675.0
112.0,166.0,543.0,675.0
144.0,217.0,608.0,293.0
103.0,169.0,542.0,674.0
145.0,222.0,542.0,676.0
107.0,153.0,542.0,676.0
154.0,215.0,543.0,674.0
119.0,165.0,610.0,300.0
148.0,215.0,545.0,678.0
107.0,167.0,542.0,676.0
146.0,214.0,542.0,675.0
107.0,167.0,612.0,298.0
146.0,214.0,543.0,674.0
110.0,165.0,542.0,677.0
145.0,213.0,542.0,675.0
106.0,166.0,545.0,666.0
146.0,211.0,611.0,300.0
107.0,167.0,542.0,673.0
144.0,215.0,542.0,676.0
104.0,163.0,542.0,675.0
144.0,217.0,610.0,300.0
106.0,176.0,544.0,677.0
144.0,219.0,542.0,677.0
105.0,165.0,544.0,674.0
154.0,213.0,496.0,624.0
93.0,166.0,612.0,304.0
154.0,215.0,543.0,675.0
105.0,167.0,543.0,675.0
146.0,215.0,544.0,674.0
108.0,169.0,611.0,299.0
144.0,214.0,542.0,677.0
107.0,171.0,544.0,676.0
144.0,215.0,544.0,677.0
106.0,170.0,612.0,300.0
146.0,218.0,542.0,677.0
107.0,169.0,542.0,679.0
144.0,215.0,543.0,678.0
106.0,170.0,545.0,679.0
144.0,217.0,609.0,299.0
107.0,172.0,542.0,675.0
144.0,216.0,544.0,675.0
105.0,168.0,543.0,674.0
146.0,214.0,612.0,301.0
107.0,169.0,542.0,679.0
144.0,214.0,545.0,678.0
109.0,167.0,542.0,677.0
151.0,213.0,497.0,647.0
106.0,170.0,613.0,303.0
144.0,222.0,542.0,678.0
94.0,178.0,541.0,675.0
142.0,217.0,544.0,679.0
104.0,167.0,610.0,297.0
144.0,218.0,542.0,677.0
105.0,168.0,542.0,675.0
144.0,215.0,542.0,677.0
111.0,163.0,493.0,503.0
144.0,215.0,614.0,304.0
107.0,166.0,543.0,673.0
144.0,217.0,543.0,677.0
103.0,167.0,544.0,673.0
144.0,214.0,610.0,297.0
102.0,166.0,544.0,674.0
144.0,215.0,544.0,677.0
103.0,169.0,543.0,675.0
144.0,226.0,613.0,299.0
109.0,144.0,543.0,677.0
155.0,231.0,543.0,676.0
103.0,174.0,544.0,677.0
144.0,218.0,546.0,675.0
103.0,170.0,610.0,299.0
144.0,218.0,543.0,676.0
105.0,166.0,542.0,672.0
144.0,218.0,543.0,675.0
105.0,167.0,613.0,297.0
144.0,217.0,544.0,673.0
105.0,166.0,543.0,674.0
142.0,218.0,545.0,673.0
111.0,167.0,496.0,596.0
144.0,215.0,608.0,293.0
105.0,167.0,542.0,675.0
144.0,221.0,543.0,677.0
112.0,177.0,543.0,675.0
160.0,228.0,613.0,299.0
107.0,155.0,544.0,676.0
144.0,218.0,541.0,676.0
100.0,169.0,544.0,675.0
145.0,218.0,612.0,301.0
102.0,165.0,541.0,675.0
144.0,218.0,542.0,677.0
106.0,166.0,544.0,675.0
143.0,215.0,543.0,673.0
100.0,169.0,609.0,294.0
144.0,219.0,543.0,677.0
103.0,166.0,542.0,673.0
144.0,221.0,544.0,675.0
104.0,166.0,611.0,293.0
144.0,215.0,543.0,674.0
103.0,169.0,544.0,677.0
145.0,211.0,541.0,677.0
98.0,146.0,545.0,671.0
131.0,227.0,610.0,294.0
102.0,166.0,542.0,678.0
150.0,215.0,541.0,676.0
99.0,166.0,542.0,677.0
144.0,215.0,611.0,295.0
102.0,171.0,542.0,677.0
131.0,202.0,543.0,678.0
100.0,165.0,542.0,676.0
144.0,214.0,482.0,384.0
100.0,170.0,610.0,299.0
143.0,214.0,549.0,685.0
99.0,165.0,548.0,687.0
143.0,214.0,549.0,685.0
100.0,166.0,613.0,299.0
