(13272+0j),(15307+0j),(29709+0j),(32787+0j)
(-6.4502503039391454-9.13733159011779j),(4.252192086423161+6.560886655668515j),(35.13302157708021+3.373261007005169j),(-8.087753891800126-1.426273689192568j)
(-32.48281745675456+28.72442359628913j),(-18.533358025652092+8.850660860830965j),(0.5473873449818711-1.097757550425367j),(21.341107710572032-15.57408953291761j)
(-10.303187054932215-2.6795865211542225j),(17.759466967281476-2.6278760803622214j),(2.0132939782535324-4.141549993596454j),(7.809174752168611-30.627682676626648j)
(-51.54278156547775-16.612372105610387j),(-29.979268962427454+4.600542809385785j),(-10.995390230608109-16.24720999862634j),(10.69917018981937-9.536348828995536j)
(-2.0116313870211844+12.092139957584411j),(3.4523094589906993+13.39452162323753j),(-0.6034235742502294-13.649244103580234j),(-18.87592814437498-4.983876191268962j)
(-38.50697979973302+17.139458848385004j),(-0.10570264571060761-9.32875574681186j),(0.0506221689809081+2.1520409256316535j),(18.30743208270428+1.0808577919403435j)
(-14.949692055527917+29.527727723285146j),(-14.292654640416135-5.367720636198332j),(-2.311465304478605+8.958173451771762j),(-7.1644018066252535-13.068036876181264j)
(-13.499413781579506-21.281780918969986j),(-2.556774823134333+11.849629797027685j),(12.490077579344415+8.340080543226897j),(-3.2225375900800373-1.5348970549941843j)
(-8.054437557727418-21.27406369736441j),(-14.540433122376541-8.82599941324782j),(15.912516659185043-1.3602382156157438j),(-11.432286555726474-16.63820939943212j)
(-25.72350616683684+10.618310198651551j),(11.383774379273518-11.172433225792314j),(2.855155361159177-4.935867997582017j),(23.328429567699686+7.619725950426617j)
(-13.26312297024243-18.17783579570195j),(0.5569393266324631+2.074670114920542j),(22.638672454495705-1.6134886608820218j),(4.756990072972299+0.5192840209437133j)
(-7.977601462345206-1.0689752213994457j),(-7.299202044053004-10.88780988053811j),(15.064730044336557+16.808458063202096j),(-7.169779094772139-1.9733119258665068j)
(-7.018965790635459+17.27783115845581j),(-18.880017142077612-4.585380999249287j),(-0.9381348810183905-26.51682965112618j),(-4.611482538893656+8.019653530880436j)
(14.86914943397528-36.01351751457316j),(14.215289010602874-17.99982923899704j),(3.0584422844001438-12.299058894613378j),(-10.653426292485847+16.396741663779483j)
(-23.967716878757425-17.732550304929447j),(18.761273515175798+13.738323463867058j),(-4.650496303050942-10.922989826384276j),(9.180815578340578-1.2535016416111722j)
(2.056088870217536-7.443049676476981j),(28.99861978527349-0.2304524180354266j),(11.226946110684366-9.846080175613814j),(-1.9597232949804493+14.341002036298969j)
(-4.697969963316549-1.5978420787458738j),(-4.76541238070706-16.365715717620787j),(-9.793595825740084+7.734853609685872j),(1.1834306325128896+9.242920607780551j)
(-0.8049831161291081+6.033711317344174j),(-0.06361744319451645-7.001902097458922j),(18.148879798352482-12.33921522310657j),(-3.661985673803656-12.240264808680614j)
(13.498661701827245-18.196385418888006j),(-5.525772825834267+4.841206413158067j),(-1.913965961227169+4.95335562728337j),(12.709543065463773+7.243164868762252j)
(-4.836982946068019-21.458646945132898j),(10.908318690230658-0.9727666946673219j),(10.558155521286722-8.37501153717354j),(6.158881505895124+4.412902700728264j)
(-23.578157206923034+27.25136143737751j),(1.0602926861921347+0.053250851427739665j),(-11.499769119400565+14.590687753246101j),(-20.203768250194834+1.9733660416115963j)
(-15.596786488331475-22.33788607841391j),(23.046374168156547-15.152677442408407j),(-7.0674980712559545+1.059664698099244j),(-13.43185322028728-2.06387412922077j)
(-11.846411720048149-6.6366470437284075j),(3.044417867104091-13.323748921246462j),(-22.15046780740803+2.000798665630664j),(-3.3055043413363343-13.603493060537653j)
(-6.280925911024212+23.811058663960882j),(18.612157621562744+1.3492304597956108j),(-11.105092770191277-4.750335912290588j),(9.022702341849026-9.668583734803613j)
(-30.153522162891218-18.334846682304182j),(-6.295726506671314+22.923671296176114j),(2.684382150711052+8.467211301444078j),(-3.947850713023488+0.10267354838476273j)
(-28.427694325585378-20.86718922371138j),(3.8559993019186436+3.2139915366161755j),(-2.9474240516003647+16.1860546700433j),(0.6377690145048973+6.493189916047379j)
(19.787090407376578-2.8798789008699304j),(18.045082293404985-13.042646754506519j),(6.552496176665231+8.60455386732415j),(7.429700432301578-0.9903973650424914j)
(-24.337338059178535+15.697614803715144j),(-7.226939364682323-17.243915180406805j),(-2.1958195241193152+4.139450338191549j),(9.738834105541287+2.422309969554074j)
(-20.74375039346601+24.179985059305555j),(-6.8523182149484985+16.141466002291224j),(-11.978350962201171-3.0049588481472727j),(-2.047387760423703-1.090476549457107j)
(-21.012087721204352-6.511057057712657j),(-2.5615816192610055+0.9236922279080435j),(-1.5791540417556007-19.884515661116048j),(-1.3463558818722277-18.924512580352204j)
(-4.74393007032525+0.9361087277241715j),(-7.598548508611101+13.31320344922472j),(-1.2737593660900117+1.0948136112644895j),(7.598716175047814-12.100521430594652j)
(-5.33492195946593+13.33186535091729j),(5.431783427494793-17.364657514602843j),(-1.3957083464717925-4.019281240096846j),(-7.2003559867740705+1.4969845189648268j)
(-22.901293640431327+3.4993430492634885j),(7.147942237419313+1.174549315752012j),(-12.97807791749631+5.027491064703728j),(0.23933086250334146-2.91356034570376j)
(-27.05344450179271-9.444630637956797j),(-3.0386398542077018+13.131030797862424j),(-11.458635214787932-11.698283137028973j),(-5.3468830550172015-9.393447515039892j)
(-7.44853945369406-21.32690523809581j),(-8.942285003885061+0.7308424888567355j),(-0.5091025024613121-4.283577999208165j),(-0.20832060394734964-9.75278093513942j)
(-34.891430707307165-6.347515208130469j),(1.8239866300824872+4.3284022290013535j),(0.9944773410055632+9.682547797228544j),(7.325911164818933+1.281110409704466j)
(-3.491593180277693+0.9152728530175054j),(11.51582268081775-5.096810924104054j),(1.6256205098520904+1.4127254462355066j),(11.810753386291747+7.894109443294j)
(-4.118418660029363-14.287052137495674j),(-6.610660456008304-4.417171837675372j),(9.110459214697926-16.77739460587136j),(5.276723328781088+16.835270011515767j)
(-7.050203410159237-27.000243746157523j),(4.549718411211407-10.439513147173647j),(5.568369768448906-13.8145925119702j),(-8.0569877986652-14.503549832921978j)
(-17.933868323727353+14.949640574763809j),(-8.069303098941162+9.02478874535254j),(-11.33853107434902-1.1129064654207879j),(-11.957578870960674+4.189266618810799j)
(-17.836442132479277-21.624698152093j),(-12.13056121873226+0.3998843400854728j),(-0.44470542121704026-12.394801956977924j),(10.281228166008422+8.115422585972741j)
(-14.94902392795592+13.418118377497137j),(10.362763995800606-4.498056588937631j),(4.865391154694976-11.311001515841454j),(-5.074950415201414+26.23903259188306j)
(-5.0839653923810655+11.145461784759407j),(-0.25284383139254807-14.654034994427313j),(1.0123564037278205-6.1868618470037795j),(-2.2793279064054692+0.38481995707955585j)
(-9.444113982121664-17.27078139520218j),(9.135154424628638-2.497872449684859j),(3.3581539441244104+17.41295376180913j),(-11.720965355115823+0.3783839494402075j)
(-2.6909693840277824+15.365626302817773j),(7.431115864998999+20.533768831745878j),(0.40458526762032365+6.976609156879956j),(11.221317187805724-0.7624607414071509j)
(-17.1701174415473+21.696871134833376j),(2.770826902245453+25.166322331073488j),(12.254375457087065-8.919486341947916j),(3.909433719157626-1.8919476557667085j)
(1558+8.881784197001252e-16j),(2073+7.105427357601002e-15j),(1385-2.220446049250313e-15j),(1281-4.6629367034256575e-15j)
(-17.1701174415473-21.696871134833376j),(2.770826902245453-25.166322331073488j),(12.254375457087065+8.919486341947916j),(3.909433719157626+1.8919476557667085j)
(-2.690969384027767-15.36562630281778j),(7.431115864998674-20.533768831745878j),(0.40458526762029123-6.9766091568799595j),(11.221317187805653+0.762460741407158j)
(-9.444113982121664+17.27078139520218j),(9.135154424628638+2.497872449684859j),(3.3581539441244104-17.41295376180913j),(-11.720965355115823-0.3783839494402075j)
(-5.083965392380991-11.145461784759398j),(-0.2528438313925272+14.654034994427317j),(1.0123564037278965+6.186861847003778j),(-2.279327906405414-0.3848199570795516j)
(-14.94902392795592-13.418118377497137j),(10.362763995800606+4.498056588937631j),(4.865391154694976+11.311001515841454j),(-5.074950415201414-26.23903259188306j)
(-17.83644213247934+21.624698152092996j),(-12.130561218732177-0.3998843400854737j),(-0.44470542121703804+12.394801956977926j),(10.281228166008361-8.115422585972752j)
(-17.933868323727353-14.949640574763809j),(-8.069303098941162-9.02478874535254j),(-11.33853107434902+1.1129064654207879j),(-11.957578870960674-4.189266618810799j)
(-7.050203410159211+27.00024374615752j),(4.549718411211353+10.439513147173637j),(5.568369768448957+13.814592511970202j),(-8.05698779866513+14.503549832921973j)
(-4.118418660029363+14.287052137495674j),(-6.610660456008304+4.417171837675372j),(9.110459214697926+16.77739460587136j),(5.276723328781088-16.835270011515767j)
