88.0,151.0,533.0,663.0
114.0,180.0,532.0,663.0
87.0,152.0,531.0,665.0
114.0,177.0,531.0,660.0
86.0,149.0,596.0,286.0
112.0,178.0,530.0,660.0
83.0,148.0,529.0,659.0
112.0,180.0,529.0,658.0
86.0,150.0,594.0,284.0
115.0,180.0,528.0,657.0
87.0,150.0,528.0,656.0
113.0,179.0,528.0,656.0
98.0,150.0,483.0,603.0
114.0,177.0,592.0,285.0
89.0,151.0,528.0,656.0
113.0,181.0,528.0,655.0
87.0,149.0,527.0,652.0
115.0,182.0,592.0,285.0
85.0,150.0,527.0,650.0
117.0,183.0,525.0,649.0
85.0,148.0,526.0,647.0
112.0,176.0,539.0,268.0
83.0,148.0,587.0,277.0
112.0,179.0,524.0,644.0
86.0,147.0,521.0,643.0
112.0,178.0,524.0,643.0
83.0,147.0,589.0,285.0
114.0,177.0,523.0,642.0
83.0,147.0,519.0,640.0
114.0,181.0,521.0,640.0
85.0,151.0,584.0,277.0
113.0,180.0,518.0,639.0
88.0,153.0,519.0,639.0
116.0,178.0,521.0,640.0
87.0,149.0,521.0,634.0
114.0,181.0,583.0,274.0
86.0,149.0,519.0,641.0
114.0,181.0,518.0,640.0
87.0,150.0,521.0,640.0
113.0,178.0,579.0,274.0
85.0,151.0,519.0,639.0
113.0,179.0,519.0,639.0
88.0,149.0,519.0,640.0
125.0,178.0,464.0,468.0
88.0,150.0,579.0,272.0
114.0,180.0,518.0,636.0
85.0,149.0,518.0,637.0
113.0,179.0,518.0,637.0
86.0,148.0,581.0,279.0
114.0,179.0,518.0,638.0
87.0,148.0,517.0,637.0
114.0,181.0,511.0,635.0
89.0,151.0,579.0,273.0
116.0,182.0,515.0,639.0
91.0,150.0,518.0,638.0
117.0,183.0,519.0,640.0
91.0,153.0,519.0,639.0
116.0,181.0,582.0,275.0
92.0,154.0,519.0,639.0
118.0,183.0,518.0,640.0
89.0,149.0,511.0,639.0
115.0,182.0,579.0,274.0
87.0,151.0,511.0,637.0
117.0,182.0,511.0,635.0
88.0,151.0,518.0,637.0
128.0,180.0,470.0,614.0
88.0,149.0,579.0,272.0
115.0,181.0,517.0,637.0
87.0,149.0,517.0,638.0
115.0,182.0,517.0,637.0
93.0,154.0,579.0,278.0
117.0,182.0,517.0,638.0
98.0,155.0,518.0,640.0
117.0,182.0,522.0,640.0
90.0,155.0,583.0,281.0
117.0,181.0,522.0,639.0
90.0,154.0,522.0,641.0
119.0,182.0,521.0,640.0
90.0,150.0,522.0,640.0
118.0,181.0,586.0,283.0
90.0,154.0,520.0,643.0
118.0,179.0,521.0,641.0
90.0,152.0,522.0,643.0
115.0,181.0,583.0,281.0
90.0,152.0,519.0,640.0
117.0,180.0,521.0,641.0
89.0,151.0,522.0,642.0
117.0,181.0,525.0,635.0
90.0,153.0,586.0,283.0
116.0,182.0,523.0,642.0
