(17663+0j),(21587+0j),(35079+0j),(39809+0j)
(-29.747742542451533-174.69591546035076j),(-205.54409066401035-94.60339276864694j),(22.079908511072063-0.4610188826458681j),(0.7128666180121854-101.82086020698513j)
(-139.6694961497227+60.884112993802354j),(-182.3922269526529-0.33745159553775494j),(24.085180425260887-7.518061686321055j),(4.202806313832525+15.043312410794655j)
(35.7036964043707+211.13446381467662j),(-52.07855455606409+139.3638410376025j),(0.5430635615889514+18.419624688547813j),(-15.081478203901952-79.48295956200113j)
(-25.58755436245076-28.285410250976547j),(24.162057547442032-18.16669568154494j),(-2.577010102251279+4.434597621852365j),(56.094158257289564-29.182139463101947j)
(-5.470150929040642+24.955142463042623j),(46.98891739860369+15.447747962329311j),(20.383905602927143+9.822222367657114j),(-6.562215552349926-41.63496381182429j)
(-31.840374682282913-49.68199843779444j),(33.41895578881679-55.14210161606816j),(20.99324837732229-0.5431940213748341j),(42.84758725902566-19.21320197872985j)
(-87.15959072188446+38.18958572644903j),(-81.54513231648127+51.02795716208471j),(11.016328691260696-4.5680111938963694j),(26.612875254035316-2.6587460873010667j)
(60.46691562922746+129.93292052678024j),(14.50134127065428+111.96196397139069j),(30.22342761197524+3.3581086593550005j),(21.552242141017587-8.985111192167654j)
(79.85504213873844-85.9008982956299j),(42.74968055751492+21.962832298553746j),(18.428208855133335-3.5355325250697245j),(11.324876743298319-3.8552806741689096j)
(-130.9458004035165+19.07115680232527j),(-120.57773751840489+2.317461451077728j),(3.7397682099008307+19.789499286272925j),(25.309548173681378-9.553807481839682j)
(-23.317608109404034+113.0288441346144j),(-15.536059806238995+43.79005324701527j),(26.031924453638226+2.370637254828015j),(10.001354554752425+32.00047434845064j)
(73.95686637397705+23.51644275184134j),(41.57828057072015+35.84800402281429j),(3.5749715259497634+18.859299551513665j),(30.632104463877567+10.779915317125763j)
(-7.168363069391489-66.09508271029101j),(-1.2390693828446047-51.18795858514065j),(25.55716205275064+15.309866822183567j),(2.9978723580919677+8.933677054571788j)
(-21.791223663901576-31.515516478007665j),(34.28875751706852-24.74722642387874j),(7.725013991194032+3.416806440235689j),(36.04863997728182+16.40100699575364j)
(-26.90040134241542+5.785717801208988j),(17.464833692388083-3.3443603065960623j),(16.48161629779588+29.33116224942526j),(16.458656964783017+25.537311295365484j)
(31.31576931409444+2.8652294955175557j),(5.649450905727576+6.599710667488215j),(23.649578526848586-10.719456538583373j),(-3.049656391686767-7.912883807689102j)
(-6.177402264179705-49.546543443776876j),(16.72842945372895-69.55279031429103j),(3.1108092425788527+10.813496826755937j),(22.32124954508697-0.581241682013296j)
(-73.4246030567474+17.846410523951178j),(-48.04427447766892+23.050984265912387j),(22.823504413604837-3.2229821090766375j),(17.467440218532943-5.670359380148575j)
(27.406446856921917+48.912188056734365j),(35.810024205672676+13.663147964709006j),(3.2295252170160325+5.559550961954422j),(33.53741958405624-7.9247935857674285j)
(34.19663784804558-39.72475513834165j),(78.15736134217872-40.88181781894345j),(13.13124664651275+9.860470358999107j),(21.755184724131027-5.2840030535077j)
(-46.75758441800207-58.23319604689441j),(6.247220585004669-55.141741653031474j),(13.90781916968865+8.681385161523126j),(9.599221124921087+12.185783679580911j)
(-106.17004347325985+9.993019887271924j),(-16.355025219578266+8.353147007443082j),(22.41866218678979+13.466162068105094j),(12.574970645960036+22.428561691617524j)
(-30.271133000064907+44.16822453070773j),(10.829044291837818+45.41962026343411j),(-9.568325625504599+23.258577462540497j),(45.774251179903274+3.1766457281604126j)
(-15.23304573900512+26.00417749587158j),(-3.8384496066951783+38.832812914265624j),(10.7606265251747+31.00521663671943j),(26.750808755744117+20.036131971713264j)
