(14150+0j),(17058+0j),(28230+0j),(31878+0j)
(78.68076840543425+24.4229774728502j),(77.74902640603433-74.62024959300027j),(18.603180954428005+1.1607271405964217j),(-140.47109580071867-139.9141228609237j)
(-6.6326715551551825+40.665053086134286j),(17.661750051124358-68.64672274461648j),(-5.949269101504612+0.9918601953818889j),(-33.849129702917146-133.90592043734117j)
(6.364872612108874-77.21878058904282j),(2.9536717373566277-104.17007211075702j),(-9.036444692222682-5.329890445778486j),(-21.675538712488695-43.76528400197699j)
(82.64490205466966-46.92567851143867j),(32.932641540194844-59.027804891624264j),(-13.104691198881113+31.414101726514133j),(-49.318853632572484-82.10695724499399j)
(1.4540130566953113+46.2615295709222j),(18.695960810665586-36.78482260450835j),(-2.020493440562543+12.309714248197906j),(12.085132214486881-115.26322445936196j)
(1.0020215587960104+40.87675077446787j),(2.998161688121039-24.502392986716718j),(10.146695887578398+4.275753673429476j),(40.39647062823258-83.35036837600688j)
(-52.14675996301223-4.668232606455334j),(-11.583375167141696-33.63087494614555j),(11.602034257402881-4.075824633367646j),(32.921058132303095-7.439850083567695j)
(11.641289553148454+10.47182287560161j),(10.246046102006403-0.8657376273190076j),(-0.13023744072961563-21.095686831986814j),(-8.323162208317626-36.09891370553216j)
(-15.447206493479847+30.665404016134637j),(18.470656913864822+18.519935620988782j),(-1.4254604816903358+9.62684458622665j),(27.606065876930273-42.185877820741744j)
(-27.933189910240607+39.377211146331305j),(-47.483858182426104+2.6060899937799338j),(-11.177238003906611+1.0277561197600547j),(50.3919659499592-3.851470282849391j)
(-14.849242404917494-40.09188309203677j),(-24.435028842544398-21.43502884254441j),(2.9999999999999996+4.414213562373094j),(7.949747468305837+10.849242404917504j)
(7.080062854609963-25.713770725533607j),(2.0402939239637963-37.86679215960861j),(6.57706471968887+6.9020828935845415j),(-7.432200177529502-13.312568915120487j)
(7.896226585078313+19.765045054769672j),(-8.706980012462171-36.72108057927544j),(20.728280725883753-2.170599007048839j),(13.354087514438977-53.25144505411066j)
(1.7926596300563609+8.798855537244417j),(2.5394098586170086-44.46501210773262j),(12.496257392586116-12.260308566022928j),(19.196552153601772-17.640665503687345j)
(8.89456826940124-13.191692514536587j),(10.956168393362653-11.067056673726412j),(3.4165639633209626-3.124817309420113j),(-1.3109678925676036-23.037017770427056j)
(27.782489767699644-6.671874856958391j),(18.324266453190376-27.088559596909487j),(-6.28603756096436+6.0048382067991115j),(1.308102729303755-34.42277311041157j)
(32.522990606266404+13.367127751034108j),(33.5513053927795+12.521426564296451j),(-15.277635858532758+7.268437969387322j),(-0.1559575029440765+4.71619918278939j)
(20.43771482578276+11.62515426422183j),(24.172746807430507+21.337764215582325j),(14.858709369306712+0.4230818194402248j),(15.891458721654907+16.76015175460942j)
(4.321553717121595+4.052392010421989j),(36.07171946609563+15.288762519294979j),(6.7350614570701826-11.269820154765057j),(2.987337879223526-26.717940094533223j)
(6.6866763797805175+12.033794127214737j),(-1.5811713364063422+11.16894084848557j),(3.8274951330924765-21.66440059367158j),(31.586885650057756-14.332206928748095j)
(26.05324660090198+7.4973618360651315j),(-2.986098933622859-18.246016905199067j),(8.411506682270772-1.7824930815036593j),(24.552885286673387+4.167777224761943j)
(20.999999999999996+5.0000000000000036j),(12.999999999999996-15j),(-8-2j),(-4.9999999999999964-7.000000000000011j)
(1.703085288709758+37.56133722478107j),(-20.781907067670158+14.009299261145316j),(-4.24996090469438+18.613216472341037j),(-4.653077644435086-26.291846936982218j)
(-23.534906592888092+40.07523612368393j),(-18.67649005232397+8.164588058984624j),(1.807277717431134+22.978160234510373j),(22.749624675521773-16.19926155326619j)
(-9.297696094106817-6.395504764735547j),(-3.814367576734581-15.823444697802024j),(18.36822291756475+1.9151914528647698j),(21.835066797035303-24.02498688924736j)
(-16.821731774733017+13.067151643530728j),(-9.139859950897769+1.3964060515124626j),(18.965381085778137-2.9478055572497586j),(11.639093013563791-14.948450399051438j)
(-12.090713468537041-20.547145543050924j),(12.78897689722341-8.506412111323968j),(-0.8521218737945904-4.353576931046038j),(4.393633825192634-7.782427836081741j)
(-8.930257735075+9.75599522948913j),(8.470481024525892+2.7409381520953273j),(-4.161403202251993+2.6812387613566937j),(11.447312116878077+2.7938372094466892j)
(13.543470815588261+2.9817026611707504j),(-14.05695740526994+1.1977497213008448j),(-0.643235316569641-2.4731428781516787j),(8.28229288764922+13.694348034448112j)
(-0.9185783719018712+1.9733345744373878j),(22.24853696478489+1.306592605012078j),(8.057081325090078+0.6414952282346389j),(14.984028065279526-10.675450155642588j)
(-30.745418043524367+25.009149821163902j),(-0.14152744106180748-6.056532426083576j),(10.962103817782385-8.134281591230236j),(15.722295179138419+0.3241918754483981j)
(-16.093425109437703-28.25438217986591j),(16.509530994595707-11.848465567136532j),(19.72412848404474-7.677099847956845j),(4.963875912276308+12.543216437760304j)
(14.849242404917495+1.9081169079632225j),(2.435028842544396-5.43502884254441j),(3.0000000000000018-1.585786437626905j),(-1.94974746830583+18.84924240491749j)
(11.21392358864139-10.22412147645137j),(16.44616415063146-13.280289614437518j),(-15.204713856892559+5.042449878575383j),(5.290097888992927-12.113165560448959j)
(-21.92493989788825+17.448854926535574j),(-2.9403217748310073-4.3713337921651965j),(-11.597568536514071-4.17287024854332j),(3.72614309281193+4.497523489841564j)
(-0.4813835539851512-39.08696774248152j),(20.137754847721812-17.66539893653016j),(-5.638465451648184+14.220765452950468j),(-16.283143956833797-3.5362973641297493j)
(40.344652567424944-24.429480542050197j),(66.38790825839521-22.406804126892013j),(14.854541399430627-5.05850664066584j),(-14.750354666480199-25.450461150828204j)
(41.551860542044466+31.75244068482281j),(38.42657625560964+10.661892314610784j),(13.58816513387379-6.905180065638805j),(-4.6889082596088345-16.49901484031892j)
(-5.8657932401523+50.491582538865046j),(-4.647463178011954+28.78134241647538j),(-7.613468614332339-4.96417977682416j),(28.71384175413218-20.89654844639414j)
(-12.795447618523099+34.05131934037457j),(-30.403353497467663+23.89380260353702j),(-11.615131199782127-9.7585964850777j),(12.301558891216018-1.3010638700843131j)
(2.0740442664943908-25.882246629104806j),(9.140978261190563+0.539014800570536j),(-19.941929237353218+1.9286984500506263j),(8.073471011119844+6.218474621283212j)
(-11.692008533290302+4.890932907205714j),(-3.869627642995024+17.587831923352816j),(-4.781069231909451+1.2144178140945883j),(17.748371541241273-31.10664395057418j)
(-10.334965590524442+23.316451158374207j),(-19.10737398016215+19.898586063765517j),(18.976822781112244-0.46308314141230333j),(38.76368076849866-14.184119367257896j)
(24+3.552713678800501e-15j),(-168+0j),(-1306+7.105427357601002e-15j),(-1480-1.1546319456101628e-14j)
(-10.334965590524448-23.31645115837421j),(-19.107373980162162-19.89858606376552j),(18.97682278111224+0.46308314141230356j),(38.763680768498645+14.184119367257885j)
(-11.6920085332903-4.890932907205705j),(-3.869627642995024-17.587831923352816j),(-4.781069231909452-1.2144178140945887j),(17.748371541241276+31.10664395057417j)
(2.0740442664943917+25.88224662910481j),(9.140978261190558-0.5390148005705369j),(-19.941929237353214-1.928698450050629j),(8.073471011119848-6.218474621283216j)
(-12.795447618523099-34.05131934037457j),(-30.403353497467663-23.89380260353702j),(-11.615131199782127+9.7585964850777j),(12.301558891216018+1.3010638700843131j)
(-5.865793240152294-50.49158253886504j),(-4.647463178011947-28.781342416475376j),(-7.613468614332337+4.964179776824162j),(28.713841754132176+20.896548446394142j)
(41.551860542044466-31.7524406848228j),(38.426576255609646-10.661892314610778j),(13.58816513387379+6.905180065638804j),(-4.6889082596088265+16.49901484031892j)
(40.34465256742494+24.4294805420502j),(66.38790825839521+22.406804126891995j),(14.854541399430628+5.058506640665837j),(-14.7503546664802+25.450461150828207j)
(-0.48138355398515564+39.08696774248152j),(20.137754847721794+17.665398936530163j),(-5.6384654516481305-14.220765452950474j),(-16.28314395683401+3.536297364129754j)
(-21.924939897888258-17.44885492653557j),(-2.940321774831002+4.371333792165201j),(-11.597568536514068+4.172870248543319j),(3.7261430928119346-4.497523489841569j)
(11.213923588641384+10.224121476451373j),(16.446164150631464+13.280289614437514j),(-15.20471385689256-5.042449878575384j),(5.290097888992927+12.113165560448966j)
(14.849242404917495-1.9081169079632154j),(2.435028842544403+5.4350288425444075j),(3.0000000000000018+1.5857864376269046j),(-1.949747468305846-18.84924240491749j)
(-16.093425109437703+28.25438217986591j),(16.509530994595707+11.848465567136532j),(19.72412848404474+7.677099847956845j),(4.963875912276308-12.543216437760304j)
(-30.74541804352436-25.00914982116389j),(-0.14152744106181636+6.056532426083569j),(10.962103817782387+8.134281591230234j),(15.722295179138413-0.3241918754484061j)
(-0.9185783719018694-1.9733345744373922j),(22.248536964784897-1.3065926050120824j),(8.057081325090076-0.6414952282346373j),(14.984028065279519+10.675450155642583j)
(13.54347081558826-2.9817026611707513j),(-14.056957405269943-1.197749721300844j),(-0.6432353165696441+2.4731428781516778j),(8.282292887649216-13.694348034448103j)
(-8.930257735075-9.755995229489129j),(8.470481024525885-2.74093815209533j),(-4.161403202252014-2.681238761356701j),(11.447312116878079-2.79383720944667j)
(-12.090713468537054+20.54714554305092j),(12.788976897223417+8.506412111323973j),(-0.852121873794589+4.353576931046039j),(4.393633825192626+7.78242783608173j)
(-16.82173177473301-13.067151643530726j),(-9.13985995089777-1.3964060515124626j),(18.965381085778137+2.947805557249759j),(11.639093013563791+14.948450399051444j)
(-9.297696094106815+6.395504764735552j),(-3.8143675767345813+15.823444697802021j),(18.36822291756475-1.9151914528647676j),(21.835066797035307+24.024986889247355j)
(-23.534906592888092-40.07523612368393j),(-18.67649005232397-8.164588058984624j),(1.807277717431134-22.978160234510373j),(22.749624675521773+16.19926155326619j)
(1.7030852887097634-37.56133722478107j),(-20.78190706767016-14.009299261145319j),(-4.249960904694381-18.613216472341044j),(-4.653077644435086+26.291846936982225j)
(21-4.999999999999996j),(13+14.999999999999998j),(-8+1.9999999999999987j),(-5+6.999999999999993j)
(26.05324660090197-7.497361836065126j),(-2.986098933622853+18.24601690519906j),(8.41150668227077+1.7824930815036588j),(24.552885286673376-4.167777224761938j)
(6.686676379780517-12.03379412721474j),(-1.5811713364063378-11.16894084848558j),(3.8274951330925227+21.66440059367158j),(31.58688565005779+14.332206928748082j)
(4.321553717121588-4.052392010421995j),(36.07171946609563-15.288762519294984j),(6.735061457070179+11.269820154765057j),(2.9873378792235306+26.71794009453322j)
(20.437714825782763-11.625154264221838j),(24.172746807430514-21.337764215582325j),(14.858709369306712-0.4230818194402233j),(15.891458721654912-16.760151754609407j)
(32.522990606266404-13.367127751034111j),(33.5513053927795-12.521426564296453j),(-15.277635858532758-7.268437969387318j),(-0.15595750294407473-4.716199182789395j)
(27.782489767699644+6.671874856958391j),(18.324266453190376+27.088559596909487j),(-6.28603756096436-6.0048382067991115j),(1.308102729303755+34.42277311041157j)
(8.894568269401233+13.191692514536587j),(10.95616839336266+11.067056673726412j),(3.41656396332096+3.1248173094201137j),(-1.3109678925675965+23.03701777042707j)
(1.7926596300563595-8.79885553724441j),(2.5394098586170113+44.465012107732605j),(12.496257392586116+12.260308566022928j),(19.196552153601765+17.640665503687334j)
(7.896226585078305-19.765045054769672j),(-8.706980012462175+36.72108057927545j),(20.728280725883756+2.1705990070488363j),(13.354087514438971+53.25144505411066j)
(7.080062854609966+25.713770725533603j),(2.0402939239637945+37.866792159608615j),(6.5770647196888845-6.902082893584529j),(-7.432200177529463+13.312568915120481j)
(-14.849242404917497+40.09188309203678j),(-24.4350288425444+21.435028842544394j),(3-4.414213562373095j),(7.94974746830583-10.849242404917485j)
(-27.933189910240603-39.37721114633129j),(-47.483858182426104-2.606089993779938j),(-11.177238003906613-1.027756119760056j),(50.3919659499592+3.8514702828494016j)
(-15.447206493479847-30.66540401613464j),(18.470656913864833-18.519935620988775j),(-1.4254604816903336-9.62684458622665j),(27.606065876930273+42.185877820741744j)
(11.641289553148454-10.47182287560161j),(10.246046102006403+0.8657376273190076j),(-0.13023744072961563+21.095686831986814j),(-8.323162208317626+36.09891370553216j)
(-52.14675996301222+4.668232606455325j),(-11.583375167141703+33.630874946145546j),(11.602034257402885+4.075824633367648j),(32.92105813230311+7.439850083567684j)
(1.0020215587960113-40.87675077446788j),(2.9981616881210407+24.50239298671672j),(10.146695887578398-4.275753673429475j),(40.39647062823259+83.35036837600688j)
(1.454013056695306-46.26152957092219j),(18.695960810665575+36.78482260450835j),(-2.0204934405625425-12.309714248197904j),(12.08513221448689+115.26322445936195j)
(82.64490205466966+46.925678511438676j),(32.93264154019484+59.02780489162427j),(-13.104691198881206-31.414101726514133j),(-49.31885363257252+82.10695724499402j)
(6.364872612108872+77.21878058904282j),(2.9536717373566197+104.17007211075703j),(-9.03644469222268+5.329890445778486j),(-21.67553871248869+43.765284001976994j)
(-6.632671555155186-40.66505308613429j),(17.66175005112435+68.6467227446165j),(-5.949269101504613-0.9918601953818893j),(-33.849129702917146+133.9059204373412j)
(78.68076840543426-24.422977472850203j),(77.74902640603432+74.62024959300025j),(18.603180954428005-1.160727140596424j),(-140.47109580071867+139.91412286092373j)
