(20223+0j),(23525+0j),(32042+0j),(33230+0j)
(12.926734458103587-42.5154381955071j),(5.462555333934085-103.76842218029093j),(-58.44280344516496+13.312151901484548j),(-32.58562578192783+41.302762605607015j)
(-18.540404210153426-22.401723769217206j),(-11.908874684008437-38.53447183214871j),(13.88042656807162+4.455458737263917j),(-13.09885317781076+18.93877864379627j)
(-8.240318702296403-16.935483195346855j),(-13.055070616015374-42.45716259680561j),(-26.984496517365557+35.60010081703621j),(-12.68248435776949+39.721294737026554j)
(-12.750222185883825-19.512850130843535j),(19.00118321192557-19.010444916863875j),(-7.961714819348211+23.566925925371606j),(5.85137610233746+18.87452631217641j)
(12.165168478630727-30.450133254551755j),(-0.45592748323698196-31.909780591547438j),(8.072998113814494+16.556601566670345j),(-21.107513025684284+16.177235392993275j)
(4.011144353237157-8.780764423180273j),(5.476062420662615-9.757948989609595j),(0.08671487216830087+9.002274181170037j),(-6.321604082146081+21.01627923880727j)
(-1.5186907843347686-40.148113015397755j),(11.181706409890307-8.377888237274124j),(-0.6307386391024794+29.549859217837366j),(6.309653324139157+29.67261502399623j)
(20.61271920725683-14.895068231238326j),(-12.936447771016544-19.344759152179698j),(2.9344302607541763-2.6927498477426717j),(-0.40183049528705794+1.2087746654810267j)
(0.03589838486224606+5.669872981077808j),(10.02627944162882-13.490381056766577j),(-23.39230484541326-1.803847577293368j),(-1.9999999999999982+6.803847577293368j)
(9.985376628387693-17.80628515572051j),(6.579513445398429-24.271349151097954j),(20.439128761824925+11.271342714128592j),(-6.374253843854683-7.783817684319051j)
(10.628576661941002-11.79713190510088j),(-0.1819009005147958-8.59316445216716j),(-18.548209335579514+16.62923996395605j),(0.8626584985127312+10.419197759386963j)
(5.513670573025446-2.2390816587537388j),(10.553500245787044-11.949074253623785j),(-30.86530414816942+8.619001360879587j),(-15.92514470083522+11.044443677790817j)
(27.12261997792311-1.756993695221425j),(22.668655738479757-18.98845542884007j),(-7.504508495389582-28.84042781911708j),(-10.929872645941899+7.8010530138645064j)
(14.041493802932433+3.538604227563897j),(-4.043809639810782-4.589076189380976j),(-43.329641476753-12.076130946061024j),(-14.281248209150338+22.54217320227577j)
(-19.68329532256334-3.5604224710665378j),(13.960818321438408+1.804212258837648j),(-10.266924635431284+3.192800592235378j),(-9.502241500820118-11.125992708581162j)
(-10.574597496021912+6.731906401057796j),(4.755794333405559+15.089452481389088j),(-25.307234997516993-8.928867572722226j),(9.025740817048467+28.700092579710187j)
