(18804+0j),(22104+0j),(29837+0j),(30981+0j)
(-33.81508384335109-5.236888316618684j),(-25.35648169673584-18.16962447736885j),(79.11820515207728-52.22459158068674j),(80.572883416477-67.55252888762074j)
(-1.903330449498526-66.4395098057461j),(29.075357020120464-62.860931984868685j),(46.92586272804965+15.803855615753879j),(43.124912456890115+24.471562061835066j)
(15.188988102800522-50.267376798409266j),(18.898816125574513-35.006646558782j),(18.036989768615285+20.204809257778976j),(8.504497579068357+16.173014653908535j)
(49.34105162826131-62.654793975054595j),(47.316499155654014-74.37761584593612j),(-13.563282466373266+12.820992381722558j),(-0.6876467745082664+15.776672075845195j)
(37.80630647111707-28.317844945419825j),(57.6360513429554-36.41494444840955j),(-36.438737428730406-12.778991870360802j),(-16.07890346149088-16.811486086061407j)
(28.259098230342488-21.41511862853128j),(3.0596078088894956-23.32351165565192j),(-11.993003183978317-34.45444824266173j),(-10.268052562676075-30.678064911545484j)
(34.977331383470755+2.3126191666321656j),(26.603328611529264-19.17764643360519j),(16.59768428419511-21.46753998569284j),(15.57158276564951-44.963011393548506j)
(33.75009227013004+5.303758006803916j),(-13.637714382524791+16.517297410454596j),(18.140356284283712-6.217700143699561j),(8.685009862356878-29.86525502888533j)
(24.157051240572855-24.67328756791337j),(-24.932368425061895-20.96018876211455j),(13.941880583787679+8.670926204277844j),(16.831470189609718-15.18745705886587j)
(16.207833207589488-26.01699997467134j),(-20.302269231867967+29.287037399552503j),(29.506546264166218-4.433134000989513j),(26.00090265644951-1.6328327610539386j)
(8.941253637795057-5.448000328746786j),(-29.989607906335777+16.938535558404688j),(12.046759206997876+8.090883342616882j),(25.719939097286215+1.744219718964434j)
(13.11239090281481-14.96912602171681j),(5.604240189216057+8.50874835790713j),(34.07571286465361+13.045947951403337j),(27.61375792955789-5.961063066989967j)
(16.475140704896376+8.92372193446227j),(-28.088598986456645+55.80207352626999j),(16.40518959817814-15.251409475200855j),(7.6896381474399504-4.343353861036849j)
(43.212596031008616+12.114429231957326j),(31.555739298587696+15.29525240908512j),(20.67079547869116-0.5825944043712337j),(21.851735650124738+11.697133377430138j)
(25.924848338620393+22.443566597266006j),(23.389061678518715+23.406136192904658j),(27.90051642819492+5.414009212792553j),(17.199979008816626-13.480324831580699j)
(4.662247547781078-4.957096217586527j),(-5.426627837455214+8.953601325627238j),(31.669890683928656+1.347880977964076j),(39.87716125422833-5.5026310345532465j)
(11.038844760428788+16.408353275226617j),(21.29412080669954+14.17743265396615j),(11.047334231720242-17.943691590807198j),(28.90530552179621+5.128424900351286j)
(0.5054225499549716+12.892502187441968j),(25.477766976815474-25.932033738179996j),(5.44639108339436+13.17058767276497j),(3.599514864217099+8.413053760528955j)
(9.70740705964613+18.50028997124518j),(18.54100384695755-16.92413808286272j),(19.61786693443969+7.547902201108599j),(37.76804788072246+7.341196652573014j)
(8.496716380300342+23.849815450306473j),(7.594236311175905+11.753371704564149j),(4.210242607530176+7.589658972665067j),(-12.081331083630289+9.365651129751143j)
(23.813139726174484+4.296114876715684j),(6.4484201093351885-34.9575162692177j),(0.39605910685628487-33.26536499038842j),(21.968075170401562-8.888971350806031j)
(-15.595852792862445+18.22657353227726j),(12.14011791863993-24.00022958436613j),(40.87223356108882+6.607715476565204j),(22.665303170857555+27.70448646570902j)
(-16.24500511559114+41.135766254289045j),(-22.048808168559077+12.271768906172806j),(27.448065718476727+25.41611191405876j),(15.757941923369373-1.4759380262506738j)
(-16.264040638084253+20.265713305341777j),(7.204190980224098-9.426913865767457j),(2.1607037750969766+28.121025092292243j),(8.647293573488014+16.729247714819756j)
(-0.1638557673246055+1.6968262750536125j),(1.371182926912354-16.084182976148018j),(8.403029327714592+24.889056092562043j),(35.741793253585854+11.252135323100784j)
(-13.209893097703286+5.9360367923647015j),(-10.90105513293912-19.266280940364798j),(4.831289073340372-0.2040998673867449j),(19.4336560276559+21.329046898048432j)
(-5.300624012479119-16.163900759931586j),(-13.091748812915341+22.043482647321703j),(21.40590777406001+24.439679307916048j),(7.604496947176699+12.50565237428783j)
(-11.294239808054783-0.8652008888513301j),(-10.710397253277193-16.155435379677627j),(-1.722041883777365+1.6731037538176317j),(22.01732582446556+10.53209977073949j)
(-22.564255489656063+12.462565309523434j),(-9.554009318930639+12.481914032411868j),(5.213349368260879+12.427860117292298j),(30.16276486518052+32.56840554464953j)
(-10.308433353325228-3.0117979393250938j),(-21.25352587480714+54.214362165519816j),(3.5594021389701993+0.5086857880584219j),(14.10109908039783+9.028484666694002j)
(-15.066285486826132+10.661044055067055j),(3.988030560067216+14.930129679443235j),(17.191572432126293+12.582867284250872j),(39.563068344313535+16.13055459585685j)
(0.7815760372062073-14.217902585950755j),(11.667501659097326+36.04231373983532j),(28.841605486070705+14.152387955242972j),(23.13285463158843+5.083682402855159j)
(15.354061896340482-3.1155592408939197j),(11.075620281764344+33.65789968884959j),(29.653834658489018+12.268163789084925j),(16.984919204150515+16.132718434560246j)
(6.019385386167784-14.702587793391421j),(36.22144696125591+15.558907730654695j),(35.495738808485555+0.3761120637528137j),(18.589061308290525+32.61357895996699j)
(-11.639153915842456-0.519803992564527j),(1.2813700928957417+8.043027454628518j),(-13.265915570458219+32.15953542206206j),(6.78186210942016+27.28921218974802j)
(13.810838568233606+14.463059184479704j),(47.40292469724932-3.0439035105473566j),(19.82170034417709+7.059666943765457j),(20.299164019251748+10.723638369709636j)
(38.32288536166433-2.1871539344754867j),(18.76752530576624+31.736654101325765j),(21.23170938133626+32.10788684436514j),(11.78659951981632+33.927087233130564j)
(30.59301105063139-4.241738329242942j),(-4.143683950100154-14.469848689333052j),(24.301500287454758+6.908260826605648j),(37.24988414230063+26.582914620814307j)
(-1.9380180266698233-7.206789890589635j),(18.27700650639312-2.9376203625792705j),(15.004098002666751+10.55096048679576j),(1.1342298853377315+26.845632026728566j)
(3.5017847544635856+5.169031940145114j),(4.088936155834801-3.476138228061977j),(6.471488602365923+40.736381802526914j),(18.081351024438277+29.130491460231518j)
(13.861597759118155+21.05365070442773j),(-10.24687753250484+3.576921776341498j),(0.07013923200270256+16.859082851631335j),(6.067404952891081+44.307120133313845j)
(29.770394284135506+15.940512961222106j),(-2.298842410421628+10.008320323604107j),(19.637688205363872+19.43482004007883j),(-3.0430381991860713+28.39223445604813j)
(28.666604291922084+31.34641040178951j),(16.69080471450758+9.921764625725878j),(30.225013366008397+46.25835460512605j),(18.082706559322844+55.65103510658936j)
(30.788609438799682+9.31103966908072j),(3.4719067661775114+6.736409713252354j),(-23.59916324491195+49.27714821158133j),(15.21314743683132+45.51124842158928j)
(-4.696166400792805+29.15096959454305j),(-22.941480445802597+7.290355454864002j),(15.573550388579378+27.051752758975994j),(10.631328741874938+37.027723357264705j)
(-3.4212076374491858+39.54787195022057j),(10.563927533230213+29.288260094126905j),(29.95012615745094+65.22739258302013j),(16.20169223875115+95.86532407114291j)
(8.506441885273517+41.088193525365014j),(-10.063343216938875+12.770597538240013j),(44.70984733565072+56.050669977843384j),(33.78087828806986+74.9229877892695j)
(-1.69376765140062+32.90467652335659j),(-16.47099360175065+15.861775223091621j),(18.205539646604677+102.33155635812143j),(-9.199071102521202+81.34026582402677j)
(25.89047488487725+45.173405141663295j),(9.359766836347973+49.412438464618596j),(9.653011606426247+87.59453213412945j),(54.385353236586894+94.73000161689396j)
(24.039561626500415+52.96818278888726j),(8.538801073172806+26.545945737428628j),(5.612696755590719+91.08868188483193j),(1.2708812541877705+94.28145594509584j)
(-6.550163600160943+75.84513885817313j),(-5.408297388756324+71.82227884223265j),(4.060772656967146+107.69590832783717j),(5.2659447907038555+160.14103002627468j)
(-19.60759879766978+110.46796907652421j),(3.5024904339981617+101.10470777561184j),(7.078676397615396+171.95261712201375j),(24.913402940332432+236.38507159355098j)
