(16950+0j),(20009+0j),(27872+0j),(29084+0j)
(-870.6431966002818+927.9205573450415j),(-1022.8872460577129+1014.2613929875415j),(-1848.8686179759598+1324.474124614007j),(-1813.2966335340782+1208.9177587985068j)
(-5.567669684700533+856.4550510115372j),(-28.494897479276496+980.4936333446846j),(-327.72553182706486+1894.908386675476j),(-358.1509506013034+1881.7853814182038j)
(239.72186670678093+348.5391926388092j),(303.06667209233404+380.6969787741635j),(723.5492427200712+856.6963354051904j),(724.354481202262+844.4718753766571j)
(157.34266730994096-66.32522119406943j),(179.5228697876963-84.22420002334192j),(237.25777921410344-73.18553202538081j),(234.3062524983873-43.69476506313384j)
(-228.8612223114809-81.27700857304863j),(-291.23513357067-93.44915793238377j),(-363.7544304774465+53.255105903092j),(-335.4422137515795+47.76261895510028j)
(-277.42735910318106+191.3347449328715j),(-341.9898495921299+234.75372321500518j),(-377.56527026084154+527.596650621365j),(-327.6922990560806+543.0180771596008j)
(-39.394550673716736+298.1273588759705j),(-20.555351193957677+382.3858512432851j),(50.139158651438436+542.2003905332424j),(40.568872239977935+500.32440051697824j)
(133.41312806132828+133.1017601799198j),(147.6896668084364+131.72408466990484j),(235.56102051972994+221.6372123175512j),(229.88358714364585+216.33782637302403j)
(88.43964695249815-53.33312951261135j),(65.41615936456905-59.01073617308927j),(-40.239365278498454-34.32507873874536j),(-48.799121962722204-22.30786763741216j)
(-120.46166427167203-62.99923118259447j),(-117.15602154446505-26.817221452987354j),(-236.23919846833843+140.69391556127982j),(-256.4547209237553+151.92581299726794j)
(-156.75099530135157+56.869954802529996j),(-150.27162791938082+81.78473773454508j),(-91.95873670905337+366.57152140163004j),(-60.58287568671852+395.77422398161076j)
(-16.875399278167322+141.6084137735897j),(-21.5522564789878+142.3138050612764j),(81.39672929186928+151.9286420574213j),(108.50573825955155+140.1167216738629j)
(36.162950903902214+18.677669529663717j),(72.25483399593905+9.071067811865447j),(-49.849242404917504+52.20458146424488j),(-82.8700576850888+45.11269837220817j)
(-73.08115986030656-28.332659263931873j),(-62.34196244773971-56.01002778510701j),(-148.15546913839623+76.26605370731431j),(-155.7879004271752+77.21512895146407j)
(-116.58245382700176+67.80427481025617j),(-138.41261128438515+66.30521770972666j),(-156.58708648247637+178.55468376281362j),(-145.5596122265771+174.73242200532889j)
(-24.635328224772366+132.87661853664525j),(1.0512610043533641+120.48224078647287j),(-4.71158647726952+209.54853715449653j),(-32.63366477644013+213.1261957394878j)
(27.575119742865354+41.20401695574513j),(51.767504288374255+30.94344138979038j),(55.47761287391812+59.27832538061551j),(55.355244979703485+50.72992439144042j)
(7.1188893415025305-22.468052601991857j),(-20.03487053866778-29.83002498619537j),(-99.64077884035285+9.696636067963475j),(-102.85623350378957-4.772745642513556j)
(-64.02754964221477+22.974060493935852j),(-90.51134841705385+33.402505499294364j),(-151.33853940328987+54.398993412193086j),(-184.11294555594083+43.40330225422325j)
(-100.93664687656732+39.69436775495418j),(-92.09256781199049+20.82858200236482j),(-80.52700452931208+185.39446361246124j),(-63.988727009631006+193.81633428522693j)
(-24.544511589148954+135.48205237992292j),(-44.47569790113072+132.1702515745644j),(32.167434916907965+64.32962810564743j),(51.17867225275347+34.1833828251028j)
(75.12415939905677+37.26010413706496j),(70.25971224767466+19.009515259629353j),(-25.999499424000774-2.25439570990099j),(-42.78649207170787-0.31020169907716877j)
(-32.06785438265685-57.89906809302488j),(-22.605984836918438-64.95275133498035j),(-80.94200512156021+42.18170650908118j),(-81.23317854633603+50.23989058228716j)
(-88.35898430582847-9.553275028350242j),(-105.37404359139828+36.60603300509952j),(-72.7399496088874+52.3924216937605j),(-48.257294095184534+42.15268931777805j)
(-54.965505579439-6.8213698697759355j),(-48.1382874585688+53.0991430123553j),(-62.70959327033239+122.39152857309395j),(-40.87303372446886+123.7054967349876j)
(-9.000000000000007+69j),(-15.000000000000025+50j),(-9.000000000000048+5.000000000000057j),(18-15.9999999999999j)
(-22.88356424658252-5.7271731356898385j),(-12.98085819112995-8.376037079858165j),(-71.84400820760882+22.633841571132194j),(-69.90547253598905+27.50857375544745j)
(-40.67269598562859-31.02853524850018j),(-69.74373239264744-26.167612322565837j),(-111.38801676036289+48.436044251945106j),(-109.73324600173434+40.88863928561561j)
(-46.16515887012954+10.98864485496242j),(-70.42519581196504+27.671445146854477j),(-55.96054495475869+104.55931135947174j),(-33.809920065401656+118.0051975834585j)
