(18655+0j),(22839+0j),(36431+0j),(39300+0j)
(66.78599880261794-110.32042242716712j),(75.75613863052274-138.5250500849569j),(25.345140632778172+61.86651938903572j),(28.025086559266025+63.83894296181473j)
(87.97974455286752-57.865761647202035j),(65.21718090638677-59.73560542782515j),(28.131713688044865-59.29924279521239j),(-22.489969908479736+22.63352211231327j)
(41.54125440128996-15.98336703566784j),(57.479578794604095+2.774209695169212j),(-13.800835140930303+29.168373806240773j),(19.009042744412-5.117831945029449j)
(-0.1479232972560922-46.89128803335359j),(-9.813039787827389-39.51670037831388j),(40.98256427210956+43.9876850018737j),(48.36792545801088+22.695895218708436j)
(-9.293681756530408-68.73983013349687j),(-10.117584879163225-77.99290016785194j),(40.8003532255111-32.05051479261057j),(11.391415536260741+13.139976457815088j)
(5.976601885428181-50.455844137728945j),(-5.968800916087275-52.44786868516896j),(-25.423494033414954-3.028814815027353j),(35.20835097359122+15.728248570402844j)
(-29.29975446423204-42.515696641726265j),(-1.4078630956760643-58.88755990935596j),(36.06876809985939+57.553722727389825j),(15.23264487893458+31.64733851026268j)
(-7.729737254855064-68.56889672247779j),(-9.399178399309406-108.13521978028038j),(32.797641694362405-22.290077622454476j),(20.180521313856723+31.184642358702312j)
(-12.538863834494805-34.36944744764916j),(-18.858324607112536-27.877460174814185j),(-14.174821497530502+8.03273631332775j),(17.263808715591495+15.40696714285283j)
(-26.770618152957116-25.655812229036428j),(-11.68283202897049-26.01123524250921j),(32.461523457422174+57.82494240084017j),(20.99696126300939+17.019747180287855j)
(-8.449989172033053-19.456989254310134j),(14.048830433508446-6.882767757563528j),(26.90350114969126-37.63697657696339j),(26.273902849401622+2.528817739763264j)
(-33.26001889354302-16.51005038078188j),(3.3551134271556293-30.39944367542727j),(-37.39358545503819+2.926765705587407j),(16.68200700819625+18.9614995386487j)
(-2.1712700649332177-13.007586691683356j),(-3.7888217382557716-26.097817805211882j),(53.55469015231512+54.96677978479519j),(40.95316147651954+31.024596331666892j)
(14.32951254211422-22.8950820479602j),(2.380281826665862-15.710146328843853j),(59.13110061909694-30.26725403388997j),(17.1462961699765+22.584736640985707j)
(15.436871979804891-10.476437342186033j),(25.016661161710317-25.370177247520367j),(-24.40453643984256+25.038870040351995j),(15.211774585907733+31.060261408824058j)
(20.47649306803575-3.153082493413393j),(28.567290359479273-13.826533151376834j),(16.81556197341429+52.00805798731062j),(4.517133987025922+17.50629003130529j)
(32.013657670213604-18.122439804235988j),(39.65272670623317-55.68815376720064j),(13.777806364853443-9.390779184978012j),(15.971002760160307+24.726552086915j)
(24.105269587715384-17.506364791143483j),(30.871335539113034-22.764433210987626j),(-16.432179923054264+16.982010550863173j),(2.3009271710270696+14.868535062361913j)
(13.588443704012546-14.440186726795499j),(21.050508745050493+7.371789761842528j),(33.51888951560524+23.35495640876563j),(20.119201030366714+19.39091822887429j)
(23.80838654448155-18.608543727402363j),(16.51976926235458-9.64582876815873j),(26.975449136094326-17.91199190358303j),(13.883689345337597+14.811242418454171j)
(9.641798787732796-17.44745517062851j),(4.095076357463881-15.355444938160451j),(-30.691800495525058+8.30355951372514j),(-5.669002695661675+15.95746897657341j)
(13.285327687066125-2.9303373401056625j),(17.2222143703122-7.667714649949636j),(30.455832771715734+67.97315781954097j),(12.452881556855504+17.677239873727554j)
(13.57736359899139+4.918677155545737j),(26.420658951913385-30.816228218794286j),(49.86336327265754-25.94608267771918j),(12.860767773901216+14.98980605138508j)
(2.505197637493893-1.617504754017273j),(18.118630855425863-13.819067106953696j),(-16.842475409222402+6.757593290283385j),(9.462089029488425+35.489540704651226j)
(17.888770621631284-12.110058955769416j),(47.891505900080475-12.20016754768201j),(44.12117890223918+42.2342031421507j),(-9.936892812441855+7.060202092982558j)
(21.44810798636108+6.321787593055293j),(43.268907139792866+7.659704436069297j),(22.664294524955626-7.648689671537316j),(14.553069292570333+24.573647455878877j)
(19.434227899823554-3.4743253609813163j),(15.823342895557516-9.489010980811342j),(-44.606448642556416+42.18209240434827j),(13.768224069304324+11.32854985270815j)
(15.74273019525537-4.374978067232896j),(13.119239996715063-0.9543291347576437j),(26.278087653861487+34.04617014623393j),(-1.699901178287826+8.10206819610223j)
(1.8711973704053602-14.01978002994361j),(9.871922294500063+9.572618313755882j),(16.371181909838853-53.562272532544604j),(9.181732721161474+2.770534028137318j)
(22.17212973612351-1.583188214823334j),(13.665096661994653+3.3776795510845785j),(-52.553155146404606+1.9780970520280405j),(12.611396063152597+34.20334478877528j)
(2.017996917213254+16.941386489619656j),(-6.496440798498884-1.4121450051287683j),(44.670391731549735+71.62953073407633j),(1.375649248269605+6.961646229773521j)
(-6.000541756363065+0.5406765517132257j),(3.3129280379007993+23.85615449754758j),(51.83508447356372-5.03404135931223j),(19.848910333717683+11.00557665328195j)
(8.802656443185583+4.976014085583739j),(-0.025843662929901257-9.603336004996406j),(-16.37496747002365-2.452245167610485j),(11.101874456410542+28.679123033245105j)
(17.188888607244813+19.691140858913073j),(24.25823272420572+24.168713736701335j),(22.949220055405583+32.01644909873838j),(14.816714276093002+32.992546029309665j)
(9.14155586754647+14.94620161161965j),(25.026867579420852+4.363331527700276j),(29.25370303360696-14.655555918819832j),(15.278749429000687+13.542392047942123j)
(7.056074110053828+10.338444270819657j),(20.90995656424286+3.904611341615478j),(-34.766611387977946+20.362575901794912j),(12.537709249990712+28.069746589008986j)
(16.000000000000007-3.4641016151377535j),(14.999999999999998+15.588457268119901j),(44+64.08587988004845j),(-1.499999999999993+28.57883832488649j)
(28.908706081849616+15.513870023837281j),(9.077849637702883+15.843678754605j),(9.677983261256184-14.99496113609704j),(22.82436869917437+19.487004151491732j)
(17.92836674818409+30.639596963065326j),(24.92384687388244+28.655140875355485j),(-38.60444566858155+24.168892443906955j),(10.511777692430314+25.281210464562562j)
(12.700165398375105+18.814547208520157j),(18.872494169350922+33.21629470316752j),(22.122008795051666+76.3397654731358j),(7.671691478768548+24.23777934831314j)
