(18143+0j),(22284+0j),(33543+0j),(36009+0j)
(-64.52053992205808-98.71856380339685j),(-39.923914088817924-63.466655032284216j),(-15.549501392475438+27.56444774166556j),(-14.836416491489437+40.52901323874088j)
(-147.61358720780024-12.281683282527638j),(-150.65735605412192+25.634398213560956j),(1.104767173493638+14.758746943957604j),(29.26366182717851+10.01150386635429j)
(-42.509536253503924-86.41693936377906j),(-71.2804552465658-25.757637062751797j),(6.04190423524685+6.38428562519257j),(-2.3941221159380177+30.92738864722315j)
(-71.96253637950088-27.50859549630961j),(-47.81078638886717-16.430842686018266j),(-19.641400318796936-10.04388285626793j),(8.159354961223658+5.059424164377452j)
(-20.94125827444464-58.779075232104226j),(-15.852264128984867-54.7303982169458j),(-1.2717183837796115+8.817815485812591j),(-13.508490725551724+17.994831586750454j)
(-23.495643247257703-13.180406530407268j),(-5.056999398048902-22.37824757527915j),(0.5649141265193975-7.288895493870467j),(14.764328306475363+4.245839947368957j)
(18.072215936132473-33.2845941257245j),(44.60852239063665-37.480209461262525j),(2.973605248419945+21.898040809377253j),(-5.795444365270916+12.822613514321539j)
(-18.789989173592133+3.1690796034422277j),(24.02881942462487-52.83595153765144j),(-6.902828456168024-29.096226783535556j),(5.372004258708597-4.650056797643556j)
(4.654270457878859-32.12139057926825j),(14.154920142860849-58.45845001554404j),(9.727927455682376-9.188561797078524j),(-10.010147077107128+1.395083384086984j)
(20.899064671250983-15.965757758394831j),(10.009709273074918-50.47043798715515j),(11.664216480133746-4.938349458498548j),(3.286188661954302-4.793210326380254j)
(6.604453375144182+9.819195775166527j),(-14.006842252224935-27.104893882366223j),(-16.081522969704846+11.166521307255866j),(-2.5604892246665987+3.115858173522337j)
(-13.087185038179996+7.125818951063508j),(-7.662947997312131-17.797938028632508j),(-15.294598670036976+0.45343735478241554j),(2.413504269004079+5.252602848728948j)
(-26.559374690228402-4.823353963700156j),(-9.341785188082484-35.31368376094255j),(16.130003410218762-11.376413567433538j),(-2.694926409382714+6.344193278106154j)
(-17.045637684785095-21.03134116003374j),(-1.8369903805069114-9.450408041218207j),(15.050525725007024+14.20702910047506j),(1.9573275089818116+10.498354350371631j)
(20.548510585618835-30.020612833713397j),(34.28817188697808+15.648288278390119j),(-7.923754340487767+8.515143989528413j),(-0.9762656455975698+19.45003846017264j)
(23.042513249176466-10.159292936855053j),(35.68138518872572+12.980703324128573j),(9.670626125010557+5.2553157603442j),(-0.8768149940113141+1.0145017712861664j)
(-6.000000000000005+1.732050807568875j),(3.5000000000000036+16.454482671904337j),(16.000000000000004+5.1961524227066285j),(5.499999999999986-0.8660254037844446j)
(1.692257678993883+10.6664161274965j),(18.177346663665958+37.49818107274451j),(1.0942334667784053+14.113537834743767j),(-9.975236088966085+0.5766442836211427j)
(1.8205172793358866+34.88680069149673j),(30.16942916406516-3.7488960211309204j),(4.4861482063581395+25.71012251743951j),(-7.426084852501197+13.14875426088932j)
(-15.757236723991989+12.653040135629881j),(13.162516418131585+15.252275300910153j),(-7.009965948126002+21.975078485130076j),(-10.76428237723106-4.765592103515612j)
