(11813+0j),(14289+0j),(22957+0j),(24837+0j)
(-370.0505259091956+22.16418140525081j),(-491.1162426067773+53.49984221970041j),(71.32560539581934+26.669627911436663j),(176.9512258097217-3.7577504052315343j)
(-197.14017264775146+158.20650509374588j),(-265.40078642755884+192.72969941281704j),(43.914036873341985-52.46473127096253j),(89.1643814126279-76.96367642085386j)
(-38.58810221358587-35.171872829147816j),(-34.42117181498372-36.10472557592775j),(-21.582040248601814-3.951799379312101j),(32.472482835395525-1.6203202625250168j)
(16.05874908114204-6.323902487765515j),(-8.011708436747865-18.42402212532366j),(12.593872126811437-15.216743130566115j),(8.710678888776311-2.9699645912614905j)
(38.35115057482804-72.0781972143365j),(48.14621954686535-92.39553738861277j),(-3.0827691888067292+22.36911442925595j),(-21.122293348805727+23.26755210928355j)
(38.632721718806934-17.820230652969187j),(53.80780320386528+24.57563565218915j),(-8.236306717102877-20.126139372813434j),(-12.424925591462499+3.5146802169443503j)
(30.19756081437327-28.029666949139028j),(23.91640786499874-27.058366019148792j),(-7.309016994374967-4.755282581475768j),(-10.37132289312401+10.996406368403157j)
(-13.03750789328764+20.811005208295498j),(5.069396894052879+53.27346663659604j),(9.675315872928255-22.311419140221375j),(15.713647553768897+0.19499082175659765j)
(-24.711327271327065+1.8927742662643823j),(-37.46136546495333+31.10418604624246j),(-0.5720823907384336-14.019098145361802j),(8.566791252114548-3.655733111178746j)
(-37.964287716311446+23.29588940012209j),(-55.959870385950126+45.34902095572534j),(10.031458943178222-16.752759351284116j),(16.333929150685435+0.5103739712717903j)
(-24.726122446941655-35.205725368971294j),(-29.375907516804205-1.8095243389538265j),(-5.367948410223777+0.34841780760214025j),(6.8566682862861805+12.53192076637912j)
(-19.7857928578462-2.352487013472075j),(-32.869269305500715-24.764800321888956j),(11.888666913354434-7.029312526827745j),(5.842529620374161+3.311082662824841j)
(-10.837112574380676-34.839962440972585j),(0.3391952726057408-34.4821469734764j),(-18.639544810030838-7.253120552919074j),(-10.530718715441079+8.433136667163582j)
(-2.9549150281252032-5.4615806957860915j),(0.44427190999918764+16.30671805273046j),(-10.135254915624282-10.718891816977411j),(0.45491502812542084+9.457564599815585j)
(5.9941961796355905+7.194038111456777j),(46.76473349956216-9.06058800474802j),(-16.283815358109635+0.05759870492852315j),(-10.107760330269478+3.0565397626743405j)
(-4.4537837469405845+4.919078582930037j),(11.255708269184645+13.717557964753205j),(-13.333967420910332-12.236278950435066j),(14.256749514228037-11.458733948918184j)
(-38.614644021505505-5.607662455900847j),(-9.4247559622822+19.091933080809284j),(-10.494543242601083-19.990115402307275j),(13.78505477183036-10.443842251228002j)
(-31.28759906439757+26.155581361053137j),(-16.816751394576244+44.392712782476806j),(-0.7310260843784242+4.325201793259659j),(5.928708935880408-2.4255173304934274j)
(-11.686391135068192-1.92298494560381j),(10.411447293198137+17.75632417753218j),(-16.10332857738579-0.9387722248105685j),(8.101444664772487-19.624413464600842j)
(-37.49438621658555+14.171143416384085j),(-18.543245028808087+15.978759207957433j),(-13.6896285655248-3.708948129967413j),(9.398280462294679-9.930596876965264j)
(-6.697560814373259+12.065975746716155j),(-2.916407864998721-16.135204627576687j),(-6.190983005625061+2.9389262614623624j),(10.871322893123997+5.032797132901532j)
(-8.94504344670498+6.146080744435146j),(1.1342978774601242-0.41360611905804134j),(11.074098449243088+0.20480240255034188j),(10.86862503700682-0.2827831117378308j)
(-28.049602188085544-0.1416043890610208j),(-0.2504519122621174-20.630683009718112j),(-29.44354028441985+17.190309242452898j),(8.233781073012551+5.9731712575288975j)
(-18.5122496660638+11.57165579763687j),(-8.110247382582163-6.611775009063898j),(11.449296736334073+21.57065429042185j),(6.592703363161036-5.1527412157437045j)
(14.654653245536348-2.5454473049201587j),(14.089046953572488-22.482669229379187j),(3.3665845469163784+14.374261791133648j),(-9.269946320924745+5.6593801357539135j)
(-20.621772317217232+21.595210258768468j),(-20.028248745733336+15.248553022992144j),(10.175859718876001+12.171907204965727j),(5.167260856248365-2.4686527278589483j)
(-8.294593017689783+21.730638776446042j),(-17.608885074876902+1.4069109639150739j),(8.327640492077562+27.957411037527827j),(-2.4395426391073816-2.800480888646175j)
(-8.545084971874754+21.596785323362724j),(-17.444271909999024+14.02108934244249j),(6.635254915624405+13.09027723984235j),(6.045084971874518-4.669525868899211j)
(1.194862876146935+5.51395010631474j),(21.370044673607843-29.294542538515j),(-14.21649062697289-7.465327077225139j),(-0.4687072881425003-2.1525827808909854j)
(10.458673932897+18.946773639054044j),(-17.496884585242924-12.753256546125764j),(8.658169622345895-9.878702236993167j),(1.7677903870194314-2.805844628031997j)
(10.336711472650354+1.744513889893963j),(6.98569904612661+8.468541982287201j),(3.572012024496045+10.679586934753104j),(-1.463890562885256+1.3049738217150675j)
(-2.446676503747585+10.167700103088993j),(-6.339206883235357+18.567921520448802j),(28.83796162675817-6.1235562265124415j),(-1.7793120827864701-0.1389286365682607j)
(20.026846428982537+5.958885048049188j),(24.05239406740153+5.140290157856815j),(-5.8057393214185105-4.945271162543868j),(-9.564589487557182+5.909583338549928j)
(31.53912734400798-9.863707291477494j),(5.809012331371793+16.26935341116741j),(22.692191904744874-7.225532987114598j),(-0.5410475078208861-7.262064544643983j)
(533-7.105427357601002e-15j),(643-7.105427357601002e-15j),(907-6.217248937900877e-15j),(1019-2.7977620220553945e-14j)
