(28845+0j),(34494+0j),(53099+0j),(55206+0j)
(0.30749199729942944-930.9395192640665j),(24.044470414632404-1082.1663457072718j),(50.53392224412733+230.79366564443995j),(15.224434156998269+349.9109815481178j)
(-19.466213863371948-245.64570801069794j),(-97.254701933692-308.189024854313j),(-24.001172085801436-53.06135522364517j),(-0.3621016640451131-41.118082874946744j)
(-84.96042322503465-251.64733889069615j),(-29.87353926689638-303.8060969413233j),(-35.43667133158587+94.25483435064993j),(-52.377349989557175+117.67953197637654j)
(96.65757095290833+46.629767172612446j),(80.97065724500445+64.31253789308965j),(-42.574064329763-70.26310939172876j),(-48.29755446462538-72.32465676090044j)
(61.86962966571946-31.07246268112381j),(44.40934797445219-12.785020983944367j),(3.8169137041921193-10.845707685273176j),(-38.85435182087525-9.911162664401388j)
(42.28363608076083-36.59412932810081j),(37.48337590157087-35.1663241048073j),(1.001195980841679-19.378216224667483j),(-3.626820355304069-22.998897100170716j)
(-46.49440667605978+20.51950777174642j),(-77.94467298683098+32.30738187592851j),(-0.04301233777188784-41.59690915877173j),(-17.53017390848828-20.4120673383157j)
(-18.09709365895551-174.46546735074145j),(-13.995436993088045-225.91390383579449j),(-33.72918422938488+33.142814424616205j),(-40.13544503497377+52.33259308850459j)
(-15.721283649496051+66.0567111043435j),(-18.265480265446573+52.51040969522697j),(-14.376290077424322-23.312098515132632j),(-4.900711057239818-51.9345181614543j)
(-57.06935075969774+44.083780618046674j),(-62.59075807055173+71.43978524138552j),(-4.102699997458451+11.468404551799734j),(3.3539292188318015-32.88153357388433j)
(-48.757785483903156+121.66901066059668j),(-75.64200263730757+129.6047481239039j),(42.20818760791088-72.27018086503733j),(9.229081220433358-60.338318859000836j)
(-90.50864251688355-26.467425462965586j),(-103.78567439207687-26.413683634367732j),(1.2193125587144173+32.90569562385723j),(-2.090721797636812+29.79545550333043j)
(1.9810309125180154-52.19578127518395j),(-15.907257202555982-79.77660431332689j),(6.71301893854918-37.65082990677044j),(17.609428637188426-22.218033476817524j)
(19.657889266020746+55.125997259559455j),(20.187115119779897+56.95587678288689j),(-60.485955765304325-35.96604107768145j),(-76.84136070886237-57.990108995347825j)
(113.20114939514609+43.204482605267174j),(118.86174656551543+36.59676558559952j),(-43.626466673057884-11.664315981448159j),(-81.61781309737961-4.692511382031839j)
(80.84325970365325-59.82681894046398j),(84.40537530731247-75.56743455036488j),(-11.408665356111602-12.453026952223333j),(-37.153892539446964-1.7854323461383927j)
(-38.43628343761961-85.65786495945925j),(-53.228377992057155-107.4780230063837j),(12.647277766228333+5.165804275592576j),(14.398025886023266+58.35781995578137j)
(57.94882250094704-42.21769987200913j),(83.89807462822368-69.25721787556674j),(-14.618461314168812+25.94448748163611j),(2.217849138042597+24.33430759167038j)
(25.308121291977635-16.697713431150916j),(31.89145668808317-22.11402883588247j),(-33.427122516389844+13.389449296177458j),(-26.581218034309654+7.039048874480855j)
(64.35669179104714-29.77698242019106j),(118.29998474981173-52.01222505570973j),(-20.883118529125845-2.035812963060973j),(-33.652824934744544+5.1827115432344435j)
(-26.312028674049806-43.855094752749174j),(-9.691595514951906-51.40927111544167j),(-5.818190000066981+6.776473770344673j),(-0.5794937609294522-8.426600336721037j)
(-71.33734656948417+35.05077444158083j),(-91.50866280843022+38.34212107395855j),(5.113218869606753-6.5289656373954195j),(15.998050711518895-36.57783480709902j)
(-11.07102174202154+12.345947895550296j),(-25.172195596951344+11.337666022825488j),(-38.21525721406727+6.054070220268166j),(-34.970634101793294+10.89001192305463j)
(-56.611248847960546-81.84680291657651j),(-77.87762739907976-89.32418323895217j),(2.133137381261516+4.3428373877163935j),(-25.890243553637173+3.5599989254049405j)
(-48.80438916921139-46.441131246889626j),(-55.86419164081235-79.55521508669955j),(-33.556450084643075+27.404565793614864j),(-9.834461622389426+2.468061134776784j)
(-100.89807588682092+6.8006363088115265j),(-90.38709256812606+0.9663184582970672j),(-3.208674139990166-1.3233513411540159j),(-13.797755743094086+2.9705683748560254j)
(-42.5323124805177-30.6652179329369j),(-75.60573863707252-41.89515141398971j),(-4.606552380757499-32.42698298876613j),(-2.41947019796358-20.389968400289554j)
(-37.884806636793385+5.7964021136366135j),(-45.47950540022774+14.522162366122274j),(-19.970983443992317-20.98820875745615j),(-14.04075061920938-3.704999811262212j)
(-13.328893669073096-15.591654580695362j),(-12.145071241782029-42.91481108625314j),(-8.578460279039124-17.940692568628805j),(-21.377422924809622-4.90149413612343j)
(13.31020482263672+61.49748496705081j),(19.944053373334256+62.9676806008371j),(-24.20271701198093-29.27680983230533j),(-51.53826187153384-2.4770253911351463j)
(40.788460921404095-18.618275364422104j),(10.869311375846417-7.801673363023779j),(-42.06250767401975-13.008771149259298j),(-40.19212447307969+3.0318960816618734j)
(20.06056375112078-0.08792356053178096j),(-6.57166073290918+29.82007550466964j),(-43.14856467220433+0.8823609461774495j),(-16.32432864169799-14.880121121595366j)
(-16.07298220501101-21.366976855063214j),(-11.534861198566144+3.463468809325178j),(-25.762127622381925+3.989909613418133j),(-24.44760145935527-4.353508115579309j)
(-13.756732185767241-0.7836118207179794j),(-40.387386324797745-16.61580863575722j),(-39.248714537597124+0.7130721669494182j),(11.97138686931069+23.972016960316154j)
(-18.37790070187203-17.17201785644867j),(-33.42298567374712-5.620582385193725j),(-10.083592135001371-0.40376009139285784j),(5.635254915624174-8.771510899200209j)
(-26.640205646846834-53.36562708162648j),(-67.67170638496695-38.84557742068235j),(-12.831371733913496+9.748622521055992j),(-5.85529626570446+37.785716254125404j)
(-39.37777261947731+43.06836516720787j),(-58.67189232446445+51.88048608156387j),(12.301833735856437-42.862708648945926j),(13.766996847257076-36.57513457277264j)
(12.718848646289757+35.64104103345737j),(-9.257675945587707+51.50144323332364j),(-25.667501882779348-15.49416054142469j),(-4.324773996167686-45.807012313753916j)
(-6.176084351264439-21.618669137140657j),(-3.393306088627-0.7452177530098254j),(-13.305955212190545-10.663581430409621j),(2.6412731604964175-14.402932713226328j)
(-6.549630002743463+8.04358901585583j),(29.94199194470652+13.596870876517343j),(13.114446806176728-0.13465726869609185j),(17.652709374897128-15.566163899023618j)
(32.081818927432366+22.742220749385417j),(36.68948623474366+29.984251984816765j),(-30.973780635909204+4.439027036270343j),(-24.146759700406278-4.758566808477589j)
(45.72983550585101-24.688893449436492j),(59.69924600089641-28.520935909694586j),(-11.381252253526798-0.9522592896123854j),(-8.949801144672882-18.94114789906886j)
(27.85634384368682+2.2850517530857317j),(44.63571841766062+16.15236435310524j),(-13.023348971872661-26.171709264939366j),(-30.544454771542192-16.365902662640615j)
(46.108477683756476-19.190800327860295j),(54.37206593460962-35.01029530636093j),(1.6664086077118583-31.25859964298789j),(-24.45451944156501-22.38319206630627j)
(0.31642570449706753+8.443827774526271j),(5.521885450787931+14.350802717736693j),(-35.807277129342076-15.663702632165826j),(-18.481397952582096-22.5157431440022j)
(3.9465599085542067-29.067763627126602j),(-22.275983482352174-29.59596053891576j),(-27.967812580790117-7.783142190493937j),(-35.20782482929378-2.854070473157236j)
(-17.654894091026485+0.4789500011030441j),(-18.465914966601375-2.8750029650153976j),(-40.92303812549833-26.81822430151609j),(-28.633760414300593+6.21661449339706j)
(-3.646218180975776-17.821279112432677j),(5.415542110698418-29.696027131393294j),(-36.864423717407675-29.520369346546648j),(-14.762849934253527-13.057270037212223j)
(-5.527587662794142-22.767745590323955j),(26.654086982283257-39.647526628300284j),(-26.718896572663503-20.608326736895833j),(-27.749117623862386-12.269032077774085j)
(-16.120505896751638-37.08783868994032j),(-14.201119151652165-52.624306638215955j),(-27.299249330199018-24.821974947375722j),(-22.733169093833567-0.779128026860203j)
(2.230890443863381-8.37723187869016j),(3.0523673852457094-30.547566124576633j),(-43.71045318633466-19.694846771222487j),(-7.163917166692855-10.854230344649924j)
(-25.439336232341184-15.787884241620418j),(-10.31218835358591-23.804567255550754j),(4.071225209887871-9.342989338215055j),(-14.932642889277925-10.084784751543708j)
(8.442505847628876-43.59731439971692j),(-4.94043125553837-52.18124706832525j),(-7.292616785163556-32.15930834946043j),(-18.882321304586384-7.174080470709951j)
(-20.22331980847863-32.65360175549406j),(-39.56468324135876-28.445998883201383j),(-17.915747799031273-8.151513835903383j),(-39.72648741847501+7.5474911601886845j)
(-11.433329163462705-61.54135772877116j),(-16.20956680871888-59.55066003508357j),(-14.744266836153466-10.256943840491981j),(1.7499065789401715-2.006014559181157j)
(-18.30883640461871-3.748238791519559j),(-41.401002702508606+0.06214186341330219j),(3.422733658862413+15.652107955642737j),(20.231079875427028+4.052347552351289j)
(1.7412049336590272-33.1360144746892j),(-2.2286447155912974-50.00948745396107j),(12.52263479234273-33.5782669313696j),(-4.316979672296387-18.48873631168241j)
(-8.402835858992297-25.102387629411215j),(-26.55107094178207-43.60246458586465j),(-15.162249756513678-20.478944085211758j),(-26.282329289393445-0.20805658143251549j)
(-2.6623866683076045-34.552591656569604j),(-6.8128241991906275-13.905558716318584j),(-3.8882229838741917-29.048171563208975j),(-17.90559567815365-13.046713376475736j)
(-12.689860035994872+14.343442635069778j),(4.507132039480821+27.24125703147971j),(-12.688496663410316-56.372531661843965j),(-4.206183184469599-40.92786218528264j)
(-11.708169502947715-10.32045542517536j),(8.90808158721786-24.555244009292217j),(-21.131761396784903-39.00626560472108j),(-23.11933391349504-37.58976360335632j)
(-22.41297161699827-6.204657910830331j),(-59.15514821154328-8.386267458395494j),(-1.3031963319042017-37.84951509745523j),(0.8723719927582181+0.5171972245367726j)
(-7.8434246818765665+12.650017998725403j),(-35.18604623972668-12.98389326955332j),(-26.97854007110218-14.016422993238287j),(15.482554164650027+1.9288608669560077j)
(-28.661084513975652-6.167602393871821j),(-33.14485149920959+5.828201681825412j),(-8.94541968468155-21.763470879607738j),(-9.833010049906777+1.5092104220323677j)
(-13.320634975239424+7.2171409336551875j),(-6.621395169110002+5.965632333838872j),(4.762021849388476-34.57921204929604j),(15.989572326836026-60.669470491022125j)
(-41.382191794242864+29.871926433103226j),(-33.79002465661051+39.03674075320443j),(-27.925858744133286-61.5459623183396j),(-9.031547183175809-36.412541752542644j)
(23.347820724738803+41.72549921854081j),(-5.816024732906617+60.92983851500173j),(-0.8422484254876359-38.94716216472532j),(-11.469436177400176-68.16684701807844j)
(-7.502422099993511+4.263175993045797j),(-12.028460917862468+20.10254212993152j),(0.5657370501962724-54.98369130844518j),(-34.94271906707933-50.9600203427367j)
(31.73642964295663+7.280299078473908j),(27.69295862809244+17.412911142339652j),(-12.911894780980433-31.61230191669035j),(-15.966836803800337-32.38571501455105j)
(40.87790070187237-21.12751293308841j),(31.422985673747103-10.045349852107893j),(-36.916407864999314-56.76563201258807j),(-11.135254915624081-47.479580837926456j)
(-6.864377705098179-10.456980764792117j),(6.504971296277776-9.301291833545832j),(-15.184538927349225-21.82806680593261j),(7.435467964771437-56.572788829777565j)
(27.311734030800185-47.25076364096168j),(44.815403425363264-20.88341042867108j),(-1.9067276556390063-30.02952368926755j),(-31.62506518110741-33.41316529259599j)
(-31.545379783711684-82.71589402205271j),(-18.536941228866368-85.3648903303779j),(33.80599125084031-79.59474749275648j),(8.932037962181882-66.57296622102791j)
(-1.083523145789428-32.24779761399344j),(-10.127618375760875-70.57429338875652j),(20.08557937181663-77.39096970532336j),(-16.14826757986608-58.692103556319026j)
(-25.075104934038336-30.61394371553814j),(-30.434689207538213-40.90110149318712j),(-18.14430058516109-66.20694324144021j),(16.5676307162189-59.163347046569j)
(-16.477321889528056-48.94024604696982j),(13.381743420921206-45.94196264211173j),(-36.90238379021139-78.42976805382172j),(-20.497321444699736-81.5498412481709j)
(-13.507197511121298-73.87741859659232j),(-27.85953120535944-55.78007727582249j),(-19.85570206235807-54.64036174565075j),(-17.965893801657327-38.44488633180425j)
(47.161603998791165-87.10296418886215j),(33.02469792306468-70.48040607655031j),(-15.156315241976095-72.13887561864259j),(-20.253303277356064-68.40166691625741j)
(-0.47745357088755114-88.60857288033247j),(-9.91576963620592-50.953786272605285j),(-36.900665908849305-53.46761886787591j),(-33.895847713728955-79.67851736699359j)
(50.10668841455548-72.00290054640746j),(59.66799736594917-93.91154248635098j),(-2.220553860087687-87.05786046217513j),(-33.00267013857159-83.61780574408584j)
(-14.085616283000519-158.38156363292526j),(-24.911778331032274-168.10102521010626j),(-17.580284368179882-121.14534192685936j),(4.245335503318474-78.17300321640066j)
(-19.159458645597606-113.64761536648612j),(-0.036745728699300706-99.00721296744842j),(-28.258590976497985-120.79636531902533j),(-26.07026522612904-119.45269744381561j)
(-37.17027325782461-155.6248445182914j),(-50.18542612928263-166.22647223248242j),(-14.38139025287717-191.96928309844375j),(-19.29661641208407-138.82659677560093j)
(-29.509436524558133-179.0275109774553j),(-88.97809405335452-226.60115246828923j),(-22.17020115207561-150.00695942756585j),(-19.557042472394745-204.53499115553112j)
(2.9020151435371098-167.48376122184578j),(-30.232419415657468-200.0511747114451j),(15.58221434085843-315.99807596931015j),(46.10738550064971-331.675605909187j)
(-118.51458373868621-410.15891639301606j),(-109.14565090333721-500.2577790263989j),(-44.47524473448995-523.6915283834144j),(-48.874304668935494-514.1983016893137j)
(77.96102368316483-1100.3564058689199j),(171.52777151723-1226.4300218323783j),(43.64685298611498-1466.9386380899318j),(56.068043453144625-1512.0667703290978j)
(77.9610236831648+1100.35640586892j),(171.52777151723006+1226.4300218323783j),(43.64685298611501+1466.9386380899318j),(56.06804345314468+1512.0667703290978j)
(-118.5145837386862+410.15891639301617j),(-109.14565090333723+500.2577790263989j),(-44.47524473448993+523.6915283834144j),(-48.874304668935494+514.1983016893137j)
(2.902015143537125+167.48376122184573j),(-30.232419415657453+200.05117471144513j),(15.582214340858439+315.9980759693101j),(46.10738550064973+331.67560590918697j)
(-29.50943652455812+179.02751097745522j),(-88.97809405335452+226.60115246828917j),(-22.170201152075634+150.00695942756585j),(-19.55704247239478+204.5349911555311j)
(-37.170273257824604+155.6248445182914j),(-50.18542612928262+166.22647223248242j),(-14.381390252877148+191.96928309844373j),(-19.296616412084067+138.82659677560088j)
(-19.159458645597574+113.64761536648614j),(-0.03674572869929538+99.0072129674485j),(-28.258590976497985+120.79636531902538j),(-26.070265226129045+119.45269744381568j)
(-14.085616283000466+158.38156363292526j),(-24.91177833103222+168.1010252101063j),(-17.580284368179836+121.14534192685937j),(4.245335503318486+78.1730032164007j)
(50.106688414555464+72.00290054640745j),(59.66799736594918+93.91154248635098j),(-2.2205538600876906+87.05786046217511j),(-33.002670138571595+83.61780574408584j)
(-0.4774535708875298+88.60857288033246j),(-9.91576963620592+50.95378627260533j),(-36.90066590884932+53.4676188678759j),(-33.89584771372896+79.67851736699357j)
(47.16160399879112+87.1029641888621j),(33.02469792306468+70.48040607655031j),(-15.156315241976122+72.13887561864259j),(-20.25330327735606+68.4016669162574j)
(-13.50719751112129+73.87741859659236j),(-27.859531205359453+55.78007727582251j),(-19.8557020623581+54.640361745650765j),(-17.965893801657298+38.44488633180429j)
(-16.477321889527982+48.94024604696986j),(13.381743420921104+45.94196264211176j),(-36.90238379021137+78.4297680538217j),(-20.49732144469975+81.54984124817088j)
(-25.075104934038336+30.61394371553814j),(-30.434689207538213+40.90110149318712j),(-18.14430058516109+66.20694324144021j),(16.5676307162189+59.163347046569j)
(-1.0835231457892887+32.2477976139935j),(-10.127618375760855+70.57429338875654j),(20.085579371816625+77.39096970532331j),(-16.148267579866058+58.69210355631898j)
(-31.545379783711674+82.71589402205271j),(-18.536941228866347+85.36489033037793j),(33.80599125084027+79.59474749275648j),(8.93203796218187+66.57296622102791j)
(27.31173403080022+47.25076364096161j),(44.815403425363286+20.883410428671077j),(-1.9067276556390178+30.029523689267553j),(-31.62506518110734+33.413165292596005j)
(-6.864377705098196+10.456980764792128j),(6.504971296277777+9.301291833545836j),(-15.184538927349248+21.828066805932636j),(7.435467964771419+56.57278882977761j)
(40.87790070187238+21.127512933088404j),(31.4229856737471+10.04534985210789j),(-36.916407864999314+56.765632012588085j),(-11.13525491562407+47.47958083792645j)
(31.736429642956615-7.2802990784739166j),(27.692958628092434-17.412911142339624j),(-12.911894780980445+31.612301916690384j),(-15.966836803800325+32.38571501455108j)
