(15305+0j),(17695+0j),(30857+0j),(33023+0j)
(-59.02550819238288+89.29575327625699j),(-52.94657326671634+82.90254014597842j),(5.524778343037345-70.41222002521192j),(5.122954583474797-58.24098531778621j)
(-30.78734539107643+29.27917182753795j),(-31.887833958222018+38.58278482694434j),(33.51254638284786-48.257622089599586j),(0.4340816633857685-35.32010699335677j)
(19.907254048982473+26.036241092237734j),(0.8599436713680326+32.93324615661673j),(26.402214828721288-16.25411354911542j),(13.065963089913282-30.303276961043878j)
(5.798200135375055+43.34347749530321j),(-2.264647824437361+43.00194409491624j),(-9.936779332267406-62.27996258191187j),(6.3830762372240315-33.53840312548727j)
(-28.558453437382525+20.618526877965717j),(-13.031365472893842+20.173150283858575j),(21.1526441152579-4.100402503375921j),(2.0523930551658376-7.373440271175578j)
(18.664250651555562+13.710194658722726j),(-22.491161625334826+9.759863020395183j),(-7.064884915652328-27.167289591219628j),(2.5570268677474814-12.521266248804606j)
(-18.725167078170998+28.45186321538616j),(-1.620402853708617+19.155001687292163j),(5.587327760788039+7.800284113042086j),(-7.405241518527072-19.28834702728517j)
(-13.197481410426462+12.08816913750022j),(13.403879049648594+19.96931787330078j),(16.93542776209506-4.140493875857637j),(4.898852295644247-10.289692200060742j)
(-3.8278658780774215+17.623845968115514j),(0.7303516832527938+28.54377988909281j),(19.30557136215523-3.1633487105911615j),(10.61873690197669-1.0781959738114768j)
(-13.578527500816449+2.5700386355836935j),(-34.880342898976664+2.145534421586798j),(-0.8084961023319011-7.257477241715764j),(7.875425174330985-1.9346481349063782j)
(-10.59293075325082+17.794123693152546j),(8.9954714292572+12.65138025516507j),(6.725490141014321-15.674548882106004j),(-1.0798023832996746-4.633098597353287j)
(-28.712697917877335-16.330104827823913j),(12.018191509717212+15.478605323287898j),(11.632345610131779-3.1359799319253026j),(3.72976867606576+1.5960057403928931j)
(33.04745876446099+3.4228891484631j),(-0.008671623872769096+33.13056854400561j),(19.124410500895344+0.6474204472863265j),(7.324748202681379-2.9487325690325976j)
(-26.75810339827126+16.75089067819944j),(-15.528659927999115-3.9605227582399105j),(-5.866393462465794-18.084291291125094j),(-4.034655210706887-6.327225166427807j)
(-0.37759676005046217+2.0025566061952835j),(-14.108887803913296+13.448209527038841j),(14.28611327353848-3.3077669866254276j),(-0.7968853343777171-1.419847317843769j)
(-2.9380030013221585+38.3421436929254j),(17.879107522008553-18.141367558661514j),(-15.208448772535121-22.205575359547584j),(8.004294564840166-7.39922181390934j)
(19.101121666258024-9.58711805896596j),(5.896406820318525+5.1514157132150045j),(-4.545978405821578-11.113627945121257j),(-4.9534874565549725-14.41560911068403j)
(3.0564224935293396+35.080923115693416j),(-20.624489625271963+5.033953472096599j),(-22.294580537687807+14.286356095584333j),(13.174339969736366-1.8508429957480161j)
(1.933911829892347-14.2362905055043j),(-2.375563465687314-18.24771410531762j),(0.1822994900250201-3.1112375588442687j),(-2.953684733926883-1.2759102895099863j)
(36.18439283807703+39.0583107420519j),(8.87706320712141-13.840410084686402j),(21.13471751675263-4.4214960093997j),(3.5936360514858734-11.561212466735501j)
(-23.572809652624187+16.38117292107195j),(41.387550508234014-2.8062765346408147j),(22.52445467899375-11.828198192181976j),(0.8706898167193704-0.8228316669850448j)
(24.136243137074302-18.29849930101359j),(-9.62273544282425+20.69874873736088j),(11.746803418506943+17.454894400825633j),(-5.234074617186934+1.0838723435994684j)
(-13.252190551392864+16.163567236055034j),(-17.72013928090204-1.9428694973967144j),(-11.42250454221871+0.2652142305420684j),(-0.4295377966183125-12.447323187286246j)
(7.962667409662288-9.877753384544658j),(-5.913829290825333-5.983972871801461j),(12.772324812610464+8.503289820005566j),(-5.652814627597536+0.7725573165962798j)
(14.432049287036035+13.655654145027396j),(17.04174095124886-26.105879619615344j),(4.627165305067992-7.447257837811019j),(7.508743686724294+3.0462183587544027j)
(10.982104219663881-5.511761633448548j),(-6.0833433271148465+20.93007659763403j),(26.529939758072715-4.50250236032446j),(7.723179163980831+2.8499871775627827j)
(9.955802155359656+24.38983241369976j),(-17.52739585352443-4.447488626987511j),(-18.73523254190072+10.348250539155163j),(8.934783971796039-9.548810071259219j)
(-14.492688784141478+15.117879173938396j),(12.929683106551579+11.79551005702772j),(2.0632513874978713+6.422091144628502j),(11.776611531969138+1.9993661899053494j)
(25.74552632488152+4.862249426046644j),(0.2142306266170788-8.813405837472981j),(-8.98468117680314-2.248817321026646j),(-3.9327816586160105+3.1921074773847944j)
(2.234863274589145+12.166480352451998j),(-14.023059434335266-5.367783956357922j),(-28.971823852794728-16.16738075032668j),(3.7029190840949013+1.5098298069380915j)
(-33.24867892584903-2.055028144691435j),(-2.1838477587468557+19.59054925905126j),(20.763188975596947+10.238985466993306j),(1.0172026286273015+0.16675222960877378j)
(8.76979467077399+1.8901351252057907j),(4.477397931183475+21.47156728883586j),(-9.576490588760521-6.6322598414951965j),(-8.460653802108482-3.2496680372469315j)
(8.616604001445792-6.5889923229293075j),(-10.713092869600814+7.582149573442503j),(23.308789504098023+16.45251145687473j),(8.09120150994141+6.5762266934368245j)
(-7.877101456321952-1.5817334649082089j),(-9.183796305653857+9.299925765592635j),(-10.660631178734548+7.176786634437282j),(-5.7698560099864835+7.3403149166494215j)
(16.038142590809972-7.724404138396723j),(-24.905494010036158-2.848416025442418j),(5.219085241326772-11.63681830969785j),(-4.430091477192327-8.069523085428466j)
(7.224258244888318-13.289164236850057j),(7.326286141338585+15.042331014476135j),(-15.398053161207997+4.203639536079805j),(0.8397851482092165-10.581983828192245j)
(3.8014859443990474+12.016019640883087j),(-7.0310254418718845+19.799850979139727j),(22.4998822794889-17.282630897225516j),(8.765157352797797+7.426667516979693j)
(-12.385723566137386-24.10234209942513j),(-8.097276354407285-1.1160653231605493j),(-2.3171515729572434+14.621131351295812j),(0.6019742676383544-11.3277962245012j)
(33.343150322117836+5.824792787918472j),(-17.490953716759684+0.5036396628729598j),(-0.5708398444210356-19.57789240275875j),(-9.593038172288672+1.0423967961115657j)
(-19.917527284575954+2.451620592076437j),(8.561142481030402+5.157960090688805j),(6.712504817571983-9.18328921623327j),(9.146595791042557-8.762024554403924j)
(22.241103974122506-16.520237589468817j),(-1.0047101269152439+27.660462855859038j),(-1.6241936251115652+5.609602386808906j),(2.766192736270325-5.066804343810512j)
(-10.577959847718446+27.76931668209992j),(-7.547360001309528-0.17928599676083667j),(24.96350300562966+3.5070881215860314j),(-3.25700948700117-1.8559415161200001j)
(-10.975403870554612-11.214918538038594j),(-23.23135313409012-27.60209184930377j),(22.548172228152204-2.5919640867472733j),(6.1603346853017555-6.823177441265866j)
(0.6516610985089812+10.616055406143403j),(6.696195127550382-5.502762834358953j),(5.615594740731979+0.061757020828451914j),(16.910505582668577-11.490288132887605j)
(5.492994189969574-23.74999903648995j),(41.7737809889429+4.428376539319332j),(5.101842108119243+19.373325164032508j),(9.775448310011306-5.304768442344591j)
(17.058301384983405+12.235759869154915j),(-33.02041005944345+21.519227695885217j),(12.484774264942459-8.152422997690513j),(10.556991684514117-13.320763473066634j)
(635+0j),(883+1.3322676295501878e-15j),(1435+7.105427357601002e-15j),(1578.9999999999995+3.9968028886505635e-15j)
(17.058301384983405-12.235759869154915j),(-33.02041005944345-21.519227695885217j),(12.484774264942459+8.152422997690513j),(10.556991684514117+13.320763473066634j)
(5.492994189969579+23.749999036489942j),(41.773780988942974-4.428376539319336j),(5.1018421081192855-19.373325164032504j),(9.775448310011257+5.30476844234459j)
(0.6516610985089812-10.616055406143403j),(6.696195127550382+5.502762834358953j),(5.615594740731979-0.061757020828451914j),(16.910505582668577+11.490288132887605j)
(-10.975403870554599+11.214918538038585j),(-23.231353134090114+27.60209184930377j),(22.548172228152225+2.5919640867472697j),(6.1603346853018115+6.823177441265863j)
(-10.577959847718446-27.76931668209992j),(-7.547360001309528+0.17928599676083667j),(24.96350300562966-3.5070881215860314j),(-3.25700948700117+1.8559415161200001j)
(22.241103974122485+16.520237589468827j),(-1.004710126915242-27.66046285585903j),(-1.624193625111607-5.609602386808914j),(2.7661927362703196+5.066804343810503j)
(-19.917527284575954-2.451620592076437j),(8.561142481030402-5.157960090688805j),(6.712504817571983+9.18328921623327j),(9.146595791042557+8.762024554403924j)
(33.34315032211782-5.824792787918471j),(-17.490953716759662-0.5036396628729563j),(-0.5708398444209655+19.577892402758742j),(-9.593038172288674-1.0423967961115728j)
(-12.385723566137386+24.10234209942513j),(-8.097276354407285+1.1160653231605493j),(-2.3171515729572434-14.621131351295812j),(0.6019742676383544+11.3277962245012j)
(3.8014859443990616-12.016019640883087j),(-7.031025441871856-19.799850979139734j),(22.499882279488894+17.282630897225516j),(8.765157352797857-7.426667516979679j)
(7.224258244888318+13.289164236850057j),(7.326286141338585-15.042331014476135j),(-15.398053161207997-4.203639536079805j),(0.8397851482092165+10.581983828192245j)
(16.038142590809997+7.724404138396714j),(-24.90549401003615+2.848416025442411j),(5.219085241326738+11.636818309697851j),(-4.4300914771923665+8.069523085428472j)
(-7.877101456321952+1.5817334649082089j),(-9.183796305653857-9.299925765592635j),(-10.660631178734548-7.176786634437282j),(-5.7698560099864835-7.3403149166494215j)
(8.616604001445811+6.588992322929311j),(-10.713092869600807-7.5821495734425035j),(23.308789504098037-16.452511456874724j),(8.091201509941364-6.57622669343682j)
(8.76979467077399-1.8901351252057907j),(4.477397931183475-21.47156728883586j),(-9.576490588760521+6.6322598414951965j),(-8.460653802108482+3.2496680372469315j)
(-33.24867892584901+2.0550281446914345j),(-2.1838477587468574-19.590549259051272j),(20.763188975596954-10.2389854669933j),(1.017202628627313-0.1667522296087598j)
(2.234863274589145-12.166480352451998j),(-14.023059434335266+5.367783956357922j),(-28.971823852794728+16.16738075032668j),(3.7029190840949013-1.5098298069380915j)
(25.745526324881528-4.8622494260466445j),(0.21423062661709635+8.813405837472963j),(-8.98468117680315+2.2488173210266535j),(-3.932781658615995-3.1921074773847913j)
(-14.492688784141478-15.117879173938396j),(12.929683106551579-11.79551005702772j),(2.0632513874978713-6.422091144628502j),(11.776611531969138-1.9993661899053494j)
(9.955802155359653-24.389832413699764j),(-17.52739585352444+4.447488626987513j),(-18.735232541900704-10.348250539155153j),(8.934783971796078+9.548810071259204j)
(10.982104219663881+5.511761633448548j),(-6.0833433271148465-20.93007659763403j),(26.529939758072715+4.50250236032446j),(7.723179163980831-2.8499871775627827j)
(14.432049287036008-13.655654145027402j),(17.041740951248844+26.105879619615347j),(4.6271653050680115+7.447257837811011j),(7.508743686724246-3.0462183587544036j)
(7.962667409662288+9.877753384544658j),(-5.913829290825333+5.983972871801461j),(12.772324812610464-8.503289820005566j),(-5.652814627597536-0.7725573165962798j)
(-13.252190551392905-16.163567236055034j),(-17.720139280902064+1.942869497396714j),(-11.422504542218759-0.2652142305420768j),(-0.4295377966183693+12.447323187286266j)
(24.136243137074302+18.29849930101359j),(-9.62273544282425-20.69874873736088j),(11.746803418506943-17.454894400825633j),(-5.234074617186934-1.0838723435994684j)
(-23.57280965262418-16.38117292107196j),(41.38755050823401+2.8062765346408214j),(22.524454678993727+11.828198192181969j),(0.87068981671937+0.8228316669850333j)
(36.18439283807703-39.0583107420519j),(8.87706320712141+13.840410084686402j),(21.13471751675263+4.4214960093997j),(3.5936360514858734+11.561212466735501j)
(1.9339118298923612+14.2362905055043j),(-2.3755634656873283+18.247714105317616j),(0.1822994900250432+3.1112375588442784j),(-2.9536847339268557+1.275910289509973j)
(3.0564224935293396-35.080923115693416j),(-20.624489625271963-5.033953472096599j),(-22.294580537687807-14.286356095584333j),(13.174339969736366+1.8508429957480161j)
(19.101121666257995+9.58711805896596j),(5.896406820318518-5.151415713215007j),(-4.5459784058215895+11.11362794512127j),(-4.953487456555015+14.415609110684034j)
(-2.9380030013221585-38.3421436929254j),(17.879107522008553+18.141367558661514j),(-15.208448772535121+22.205575359547584j),(8.004294564840166+7.39922181390934j)
