(16063+0j),(18549+0j),(33555+0j),(36219+0j)
(127.21475104493511-254.6951579598098j),(71.4564886989993-274.11657197534254j),(-16.303156769878072+5.509460809682704j),(-53.504511824845736+111.52215583236882j)
(1.9950756336519366-38.08427539963982j),(57.962366804247246-69.8218658846726j),(-8.64589232430942-18.832416024989122j),(6.444385557226447+3.057554648045694j)
(-12.27149022703156-80.87207995007498j),(-1.7998399015198494-72.89901771923624j),(5.27942029929864+0.500583136829059j),(-5.989354859689943+30.240984682357237j)
(-4.659264445224462-24.696124343176166j),(-10.668936386378697-38.232937392522395j),(15.12965766793437+2.724338247943969j),(-11.606716307370547+2.550296836284552j)
(32.63383296302378-0.13311794421960776j),(-19.57617698682536-54.32352603595986j),(22.87293858754718+11.474708334756816j),(0.1302966052102481+20.814790278562747j)
(7.688786395701699-26.479877524276358j),(8.182215198554275+9.54227043892553j),(2.0193568969956743-16.337414627147638j),(-3.3491407748126654-6.032378366829504j)
(14.91364122155662-55.45136414588235j),(50.04003805869565-23.70030262975731j),(-21.512399636664806+21.53383750860637j),(-9.965375110095646+35.05592044128949j)
(-26.48554130997036-24.10862219005717j),(-3.6551805071540002-5.763177681137607j),(10.756977020178965-31.05192891848141j),(42.046080463747785-2.125893476440199j)
(-6.290164542743071-5.573907729757561j),(19.111455237381332-47.06056742661239j),(-16.056102425812767+11.17738270454834j),(-17.955142305733013+28.974219017083097j)
(17.94045864072269+27.79749064363677j),(-33.65047377326549-36.11172441652926j),(8.790768244963527+14.352519058427731j),(-2.4828128773917366+15.129788115429406j)
(-9.497143814394246-9.386995767869863j),(14.086241175343288-0.875744367418104j),(13.97758658801529-29.443179469938514j),(2.8220871447453857-9.67496311776657j)
(15.509791449926478-4.238011355205911j),(57.63489441006253-3.307163000765083j),(8.465956131467884+0.4215191047688698j),(10.572475676669882-9.895464515361432j)
(25.828427124746195-37.31370849898475j),(4.999999999999999-28.72792206135786j),(12.142135623730951-14.79898987322333j),(-1.5147186257614265+26.899494936611667j)
(-29.629185180399887-14.102339332873655j),(1.7149600568673122-9.46495040298231j),(-5.7790172826885495-23.668538622960668j),(31.480196953020563-15.644382364234309j)
(5.888366349263066+35.32654284968781j),(5.78444669177415-1.1137150335105162j),(10.041796831509549+25.176131317518355j),(-19.744791350505736+7.2083433417553735j)
(1.0267780023077648-12.210349502951061j),(-8.495137472994884-4.843953890649772j),(-25.11624344266329-5.155158359718344j),(-0.5989204976112887+21.395568493521083j)
(9.106097208908295+12.09430943867629j),(43.394368191436655+56.9504105285651j),(-1.9057729062523379+4.4831141315604075j),(-0.6213112706716295+3.775623120496186j)
(15.799552787229867-7.259337946392037j),(-12.789062118986838-5.273269394862543j),(26.686242481913332-13.524285591341812j),(0.8249410478687143-2.4193545189360623j)
(-6.964621189352767-50.39505404814935j),(-27.161536177500732-51.76022898964871j),(-26.24876607154177+10.898892102551777j),(9.631459642093512+14.898115396657165j)
(-27.044146110709686+4.12814250660028j),(-15.6075185412808-4.626425664987944j),(-11.097086026200989+12.26403894876629j),(-21.219491394590758+11.661580652399895j)
(12.649505654945726-6.842590666127169j),(15.691337052841561+36.544865516536746j),(-24.698153106747053-17.50898034102029j),(1.3824726471081936-3.044229921928792j)
(-0.40467044187869305+9.964176735622907j),(-0.11855243099292778-9.400594551648176j),(8.893703270203561+16.365665478217746j),(5.423043387834189-5.946375825991175j)
(44.28296866957302+17.488010251256874j),(8.630329937122486-20.572751782133203j),(28.61171879297944-6.6378714822620495j),(-11.854293921442498-24.359537651317712j)
(11.374045396504926-45.841028414566196j),(-7.434382527975231-8.001140575519988j),(-7.835284418050378-5.417290452987561j),(-8.315499684303632-18.591939597224407j)
(-30.747194798932394-3.6097822355029088j),(-23.02137098679419+17.141497919195842j),(-13.905896779704268-8.32293465221876j),(-6.270942127394678+18.036637092963133j)
(-22.999999999999993-14j),(-39+13.999999999999998j),(-1-18j),(-0.9999999999999991+16j)
(0.18417710407106558-4.613289132905573j),(20.635447556778082+24.354917725520327j),(-10.226734959388384+13.398005066988224j),(6.854135571587388+0.6894470881586887j)
(-15.742908200711451+54.833866520692936j),(-18.191672362756023-57.86671413707046j),(22.778878510825415-7.522245661506907j),(-3.0690898094998857+19.748396595404618j)
(46.873586672935616-29.02427859935066j),(8.434387143380162-63.42501861936472j),(-3.1835775631817356+12.719780276211734j),(3.6260643465762836+11.47916128390143j)
(2.3990941001345867-3.5070068194433004j),(-10.26496647853862+47.84120482687094j),(-14.90212413125163+20.212933890922333j),(-18.185952816631477-21.236069597359332j)
(12.229078129462438-13.195179926693298j),(8.849205702344388+13.797510515006056j),(18.739112710876988-36.64794849351128j),(-8.695149960262317-9.764438408500629j)
(-16.494055361997425-31.798796582146956j),(-6.603459349717241-21.126030974345355j),(-9.210590051199688+27.26111829139064j),(-10.35421222099194+2.187179709979876j)
(-2.156022910439475+52.18400749161515j),(15.67058878743879-33.432865115753906j),(-0.20785782306125533+20.923969420643903j),(-32.06401301026607-4.521055428835699j)
(11.859950266027228-3.4347442353756987j),(6.084634170667131-21.61047350431621j),(-17.142597734501216-15.378375417367527j),(12.793891877858915-12.918688708515932j)
(5.790474945303295-23.00618581549712j),(-15.311457732867737-25.747199685429965j),(0.16577751094107018-4.265526665956503j),(-10.76913017010507+4.002470924821862j)
(18.113312663133883+21.84088106750185j),(-7.378486914301902+18.002388497431856j),(-4.095613799402187-9.793588389752001j),(3.2133848268866245+8.025758260586068j)
(2.314232913456439-47.011357451561594j),(58.80315461229807-17.10527122227031j),(-20.885280311143802+4.179329794453823j),(1.3195644720472757+5.213131058463137j)
(-28.665110444995967+13.517416154063872j),(37.74599627287824-41.4291865653188j),(0.07254435847282581+13.434593854972167j),(4.736759885736092+5.023897824171551j)
(20.171572875253812+14.68629150101524j),(5.000000000000009+3.27207793864215j),(-16.14213562373095-24.79898987322333j),(-18.485281374238575-7.100505063388331j)
(-0.15235565511261484-19.26250760062296j),(18.8744915606394+61.74123969451084j),(11.006901101151925+4.29414494615045j),(-5.789952421569524-9.568666369508323j)
(14.225540181451002+9.465766220332078j),(-6.946514884331315+22.141493672965318j),(1.1280189303780848-11.809408424755178j),(9.546856921272457+2.3079023146472863j)
(-8.209977616882584-44.20026316667901j),(18.664709439855525-7.258533144589258j),(-22.525835938875638-2.824518283668125j),(-7.8518050684436655-7.51051297698672j)
(-21.98379393074116-7.223723713787663j),(6.204994236956239-1.96955201685293j),(-2.266903998298881-18.558210406499807j),(-33.34178287235599-4.0569685822662205j)
(-11.176785356414761+22.490489950438985j),(24.71171979465492+6.558106446092186j),(7.818207515375562-14.247634824008628j),(-11.390562992095326-4.113555762704318j)
(-17.921219504404853+12.963539325668828j),(-48.681509447233154-19.4467781787072j),(-6.633186157838071+8.987679261392502j),(10.461175956121638-2.66295697921369j)
(16.79650442052944+12.300102895253001j),(-3.118505938680736+38.31053604780225j),(26.094498936541058-14.427263156251659j),(-36.91464470231082+1.2927631782532245j)
(25.629297250792373-31.154817034048715j),(50.46848179247462-26.5028314689964j),(0.03174073413364509+21.75732145756482j),(3.2309287971709466+9.523385554859916j)
(-25.268871071730928-32.31987239874227j),(27.813668297201957-13.919905871363625j),(-6.601760209414806-4.3297535218567695j),(-4.487495639272765+12.060550427087847j)
(-8.736437280254709+10.102754870956163j),(-34.12885936144039+33.63270838198211j),(-11.519066034773264-13.963879865618765j),(-3.5408550172386897+2.006791509376198j)
(-10.570478559840296-20.12639778720376j),(-31.4133212026051+5.475146138619301j),(10.438353222536477+23.78705307669113j),(8.081137530045442+24.118668288974064j)
(2.6325378886164+50.40432119488349j),(-22.63369939675202-31.51070710230875j),(0.7047435586065696-11.861812622253211j),(29.3116116966737+18.13940950783529j)
(739+7.105427357601002e-15j),(1005+0j),(1599+8.881784197001252e-15j),(1783-1.3322676295501878e-15j)
(2.6325378886163975-50.40432119488348j),(-22.633699396752014+31.510707102308757j),(0.7047435586065699+11.861812622253215j),(29.311611696673708-18.139409507835285j)
(-10.5704785598403+20.12639778720376j),(-31.413321202605097-5.475146138619301j),(10.438353222536481-23.787053076691137j),(8.081137530045439-24.118668288974064j)
(-8.736437280254712-10.102754870956172j),(-34.12885936144041-33.63270838198211j),(-11.519066034773264+13.963879865618763j),(-3.540855017238694-2.006791509376195j)
(-25.268871071730928+32.31987239874227j),(27.813668297201957+13.919905871363625j),(-6.601760209414806+4.3297535218567695j),(-4.487495639272765-12.060550427087847j)
(25.629297250792366+31.15481703404872j),(50.468481792474606+26.50283146899641j),(0.031740734133644644-21.75732145756482j),(3.230928797170948-9.523385554859916j)
(16.796504420529434-12.300102895253001j),(-3.1185059386807374-38.31053604780225j),(26.094498936541058+14.42726315625166j),(-36.914644702310824-1.2927631782532227j)
(-17.921219504404846-12.963539325668826j),(-48.68150944723314+19.446778178707184j),(-6.633186157838068-8.9876792613925j),(10.461175956121643+2.662956979213691j)
(-11.176785356414712-22.490489950439j),(24.711719794654755-6.558106446092186j),(7.818207515375661+14.247634824008626j),(-11.390562992095283+4.11355576270434j)
(-21.983793930741165+7.223723713787667j),(6.204994236956237+1.9695520168529281j),(-2.266903998298885+18.558210406499807j),(-33.34178287235599+4.056968582266218j)
(-8.209977616882586+44.20026316667901j),(18.66470943985552+7.258533144589254j),(-22.52583593887564+2.8245182836681213j),(-7.851805068443667+7.510512976986719j)
(14.225540181450999-9.465766220332089j),(-6.946514884331302-22.141493672965325j),(1.1280189303780874+11.809408424755178j),(9.546856921272461-2.3079023146472837j)
(-0.15235565511261484+19.26250760062296j),(18.8744915606394-61.74123969451084j),(11.006901101151925-4.29414494615045j),(-5.789952421569524+9.568666369508323j)
(20.17157287525381-14.686291501015255j),(5.000000000000003-3.2720779386421395j),(-16.14213562373095+24.798989873223334j),(-18.48528137423857+7.100505063388336j)
(-28.665110444995967-13.51741615406387j),(37.74599627287823+41.42918656531881j),(0.07254435847282714-13.434593854972166j),(4.7367598857360935-5.023897824171546j)
(2.31423291345644+47.011357451561594j),(58.80315461229807+17.10527122227031j),(-20.885280311143802-4.179329794453828j),(1.3195644720472757-5.213131058463132j)
(18.11331266313386-21.84088106750186j),(-7.378486914301909-18.00238849743184j),(-4.09561379940213+9.793588389751974j),(3.213384826886525-8.025758260586063j)
(5.790474945303288+23.00618581549712j),(-15.31145773286774+25.747199685429955j),(0.16577751094107196+4.265526665956502j),(-10.76913017010507-4.002470924821866j)
(11.859950266027232+3.4347442353756987j),(6.084634170667131+21.61047350431621j),(-17.142597734501216+15.378375417367522j),(12.793891877858917+12.91868870851593j)
(-2.1560229104394857-52.18400749161515j),(15.670588787438774+33.4328651157539j),(-0.20785782306125666-20.923969420643907j),(-32.064013010266066+4.521055428835698j)
(-16.494055361997425+31.798796582146956j),(-6.603459349717241+21.126030974345355j),(-9.210590051199688-27.26111829139064j),(-10.35421222099194-2.187179709979876j)
(12.229078129462444+13.195179926693314j),(8.849205702344383-13.797510515006074j),(18.739112710876988+36.64794849351128j),(-8.69514996026232+9.764438408500627j)
(2.3990941001345814+3.5070068194433075j),(-10.26496647853862-47.84120482687094j),(-14.90212413125163-20.212933890922333j),(-18.185952816631477+21.23606959735934j)
(46.87358667293561+29.024278599350666j),(8.434387143380164+63.42501861936472j),(-3.1835775631817382-12.719780276211733j),(3.6260643465762765-11.479161283901432j)
(-15.742908200711454-54.83386652069292j),(-18.19167236275601+57.866714137070474j),(22.778878510825464+7.522245661506913j),(-3.0690898094998147-19.74839659540462j)
(0.18417710407106758+4.613289132905564j),(20.63544755677809-24.354917725520316j),(-10.226734959388379-13.398005066988224j),(6.854135571587385-0.6894470881586905j)
(-23.000000000000007+14.000000000000002j),(-38.99999999999999-14j),(-1.0000000000000004+18j),(-1-16j)
(-30.7471947989324+3.609782235502898j),(-23.02137098679419-17.14149791919585j),(-13.90589677970427+8.322934652218766j),(-6.270942127394676-18.036637092963133j)
(11.374045396504926+45.841028414566196j),(-7.434382527975231+8.001140575519988j),(-7.835284418050378+5.417290452987561j),(-8.315499684303632+18.591939597224407j)
(44.28296866957301-17.488010251256878j),(8.630329937122488+20.57275178213321j),(28.611718792979435+6.637871482262051j),(-11.8542939214425+24.35953765131771j)
(-0.4046704418786984-9.964176735622907j),(-0.11855243099292778+9.400594551648178j),(8.89370327020356-16.36566547821775j),(5.423043387834187+5.946375825991175j)
(12.649505654945731+6.842590666127171j),(15.69133705284156-36.54486551653676j),(-24.698153106747053+17.508980341020287j),(1.3824726471081945+3.044229921928789j)
(-27.044146110709708-4.12814250660028j),(-15.607518541280783+4.62642566498792j),(-11.097086026200962-12.264038948766277j),(-21.219491394590662-11.661580652399895j)
(-6.964621189352769+50.39505404814934j),(-27.161536177500743+51.76022898964871j),(-26.248766071541766-10.898892102551779j),(9.631459642093512-14.898115396657165j)
(15.799552787229867+7.259337946392027j),(-12.789062118986836+5.273269394862545j),(26.686242481913332+13.524285591341812j),(0.8249410478687143+2.419354518936066j)
(9.106097208908297-12.094309438676325j),(43.394368191436655-56.9504105285651j),(-1.9057729062523325-4.483114131560399j),(-0.6213112706716339-3.7756231204961868j)
(1.0267780023077648+12.210349502951061j),(-8.495137472994884+4.843953890649772j),(-25.11624344266329+5.155158359718344j),(-0.5989204976112887-21.395568493521083j)
(5.888366349263087-35.3265428496878j),(5.78444669177415+1.1137150335105055j),(10.041796831509552-25.176131317518355j),(-19.744791350505725-7.20834334175536j)
(-29.629185180399883+14.102339332873655j),(1.7149600568673087+9.464950402982307j),(-5.779017282688557+23.66853862296067j),(31.480196953020567+15.644382364234309j)
(25.828427124746185+37.31370849898477j),(4.9999999999999964+28.727922061357862j),(12.142135623730947+14.798989873223327j),(-1.5147186257614322-26.89949493661167j)
(15.509791449926457+4.23801135520592j),(57.63489441006254+3.307163000765077j),(8.465956131467843-0.4215191047688922j),(10.572475676669942+9.895464515361407j)
(-9.49714381439424+9.386995767869859j),(14.0862411753433+0.875744367418104j),(13.977586588015289+29.44317946993852j),(2.822087144745386+9.674963117766573j)
(17.94045864072268-27.79749064363677j),(-33.650473773265496+36.11172441652926j),(8.790768244963528-14.352519058427731j),(-2.482812877391738-15.129788115429402j)
(-6.290164542743057+5.573907729757558j),(19.11145523738131+47.06056742661237j),(-16.05610242581276-11.17738270454834j),(-17.955142305733013-28.974219017083097j)
(-26.48554130997036+24.10862219005717j),(-3.6551805071540002+5.763177681137607j),(10.756977020178965+31.05192891848141j),(42.046080463747785+2.125893476440199j)
(14.913641221556631+55.451364145882366j),(50.04003805869564+23.70030262975728j),(-21.512399636664803-21.53383750860637j),(-9.965375110095644-35.05592044128949j)
(7.6887863957016975+26.479877524276354j),(8.182215198554271-9.542270438925529j),(2.019356896995677+16.337414627147634j),(-3.3491407748126627+6.032378366829506j)
(32.63383296302378+0.1331179442196131j),(-19.576176986825352+54.32352603595986j),(22.872938587547175-11.47470833475681j),(0.130296605210249-20.814790278562747j)
(-4.659264445224469+24.696124343176166j),(-10.668936386378686+38.2329373925224j),(15.129657667934332-2.7243382479439484j),(-11.606716307370533-2.550296836284544j)
(-12.271490227031553+80.87207995007496j),(-1.799839901519852+72.89901771923624j),(5.279420299298642-0.500583136829059j),(-5.989354859689948-30.24098468235723j)
(1.9950756336519344+38.08427539963982j),(57.96236680424724+69.82186588467259j),(-8.645892324309422+18.832416024989122j),(6.44438555722645-3.0575546480456897j)
(127.2147510449351+254.69515795980976j),(71.4564886989993+274.1165719753425j),(-16.303156769878072-5.509460809682706j),(-53.504511824845736-111.52215583236884j)
