(10198+0j),(11774+0j),(21539+0j),(23328+0j)
(24.91670171096348-29.73255176664413j),(24.081272657218108-41.9531767277878j),(-46.2223227560728+1.0371553394596909j),(-37.64583168888339+1.447165734537184j)
(-58.74726701571973-19.18997144447823j),(-78.19201980557847-39.09880582782801j),(11.173965039813424+11.23423459125708j),(9.350753367752759+4.492544803496823j)
(-28.972270486254217+8.369292649014199j),(-13.130992809969428+4.183425222041439j),(-0.933684962309826-9.315295293686301j),(0.9257020563229617-18.000813054605654j)
(-25.641185494723004+25.09297325496501j),(-15.995970186901388+8.344593654505001j),(-18.95651183629252-6.212269899306624j),(9.455885627118278-29.245049063700236j)
(-6.41777249081332-0.7077595409199784j),(-21.719553748713167-11.661594794488687j),(-1.9047126380002055-6.249622434843591j),(-14.917638384216389+3.88495903221423j)
(-1.3029206752588038-22.058793964647073j),(-54.312970866586625-19.22022743943925j),(-23.708342780877274-5.297263163346319j),(-0.7011110364453543+13.728228950973891j)
(-13.679612535129593-17.09062584610831j),(7.398984027170343-12.729188931632152j),(-18.318005333004976+9.918118664856726j),(-13.965680881477397-15.343914703775456j)
(-9.434529399785902-15.530892622844023j),(-13.090465759459164-23.666127132635165j),(6.159902619719787-3.0120415220002172j),(-37.595291956199844-15.199047845868526j)
(-11.878199208504611+0.5201256395646991j),(9.037599576502828+1.6399910691035817j),(-11.952398968267175-14.32853638250056j),(-36.4803114936102+6.037749322157605j)
(11.371621439752346-0.32602649347601265j),(-3.9133891230377458+14.177573085675988j),(6.173511279716308-0.33054013733955756j),(-13.75220226256647-3.3629666305274277j)
(12.80423102739968+13.184672632239591j),(-8.519309239513689+4.084941207728717j),(-21.539182664048212-25.965840306595716j),(-20.26468262059359-17.480586268820105j)
(-1.5494465038590874-22.17944376126951j),(-24.59870906100781-13.34947339214331j),(-16.908096170686918+17.690672327603895j),(4.3161139483638635-1.1768653275859435j)
(-3.5297694797399686-9.545027688201998j),(-8.91606200980766-20.32311965507919j),(7.9470299100235025-11.830512493189566j),(-7.868737958305701-23.150577980541538j)
(-10.878154060885123+4.340139478452807j),(-7.147636354843371-29.073800011370587j),(-14.311725543184593-14.046926739169923j),(-21.742408373525336-8.667721182702948j)
(-3.8431852550601775+10.438346877760967j),(19.693525852394316-5.104532629949878j),(-5.077742092791482-5.581092314582282j),(-35.3370621542158-6.737713225509559j)
(-8.63022115731411+2.5295505671278953j),(1.180654903271403+6.324988209820706j),(-7.602837951833408-28.434336454581945j),(-7.978030165076007-26.511547933630656j)
(3.2305832060753517-8.975485930725325j),(-18.898019675625363-13.079292958960902j),(-43.92553708402568+6.443764889385378j),(-22.42302488384854-21.303888865607j)
(-11.056098289106956-35.76465954285547j),(-19.371217531804007-15.56454812776705j),(-7.58040179521123-3.2278298746255167j),(-14.302684191191645-19.620818607751463j)
(-20.529374080585114-9.52393019589265j),(-11.442851074177298-16.47108867023242j),(-16.161943150292018-25.71395907693006j),(4.468019305661869-11.810158462506969j)
(-10.542168469431061-7.745474217443997j),(-1.9887175848437835-29.063737051105964j),(-18.311266286221382-18.17746851626588j),(-16.784735631996796-36.507689435442686j)
(-1.8794149688667687+5.218598061967086j),(7.690436504399372-19.99572540079747j),(3.5120954859606854-36.08847607704001j),(-17.709993521609988-24.364979735418277j)
(1.2250012314878518-3.344733038952878j),(19.72252218635529-10.366197070902654j),(-32.68378773667325-10.169048645065523j),(-12.138780247968384-41.33225748880003j)
(6.519543579455785-26.770083351213284j),(-13.891963575119462-15.822531805192057j),(-14.821216944250807-8.94525920020839j),(-30.706393705010328-35.9479286829256j)
(-11.848325107746518-34.6411408318291j),(2.697312491577577-17.721266786197543j),(-16.390631852393085-40.66413814118154j),(-31.3542774930948-30.040690946778657j)
(-12.980849474852121-25.179153131433438j),(-23.2931267341869-29.622305075480675j),(-4.466854792341934-18.32583787216011j),(-5.953930755807335-32.05467399832798j)
(-7.443422310279686+2.1795655558392673j),(-15.15967127371826-39.979209739517586j),(-4.809039420773843-55.11695246883967j),(-6.135454907206594-53.30582815422878j)
(9.496002493514695-5.031110414913746j),(-11.935087488912302-31.011664515881066j),(-31.034892223376374-55.79631440851698j),(-13.314247383654049-62.20117242471342j)
(7.6876559656842005-24.68844915065655j),(2.931701073923861-36.565037962249406j),(-27.09060317780805-36.45132921331703j),(-31.31197626747985-60.1773507597444j)
(-6.180552247848631-36.23967475386602j),(-14.628570952556728-22.095096723289213j),(-17.221031440144145-86.29890696380126j),(0.34381074467697204-80.86188528536341j)
(-2.9776870507353834-40.86782751452662j),(1.956585440184604-53.2994490248373j),(-20.801987896374484-70.5293150886124j),(-15.959599388309115-124.35377682693147j)
(-37.45589967151588-51.405105731481754j),(-22.551186195470926-99.76609518656856j),(-2.6377002935617355-136.7706673942295j),(-24.996742365470723-150.33517004566153j)
(-3.1119453768477605-96.11330154742812j),(-6.2961592067635515-127.41966347140404j),(-23.632464368020003-235.59759944742217j),(-10.890451654355665-244.95527879097514j)
(-8.24106984346859-263.77961382353305j),(-13.396944454397849-427.1252418331584j),(-17.461582176391047-639.3685020819371j),(-35.12900367777215-760.0396109366715j)
(-8.24106984346859+263.77961382353305j),(-13.396944454397849+427.1252418331584j),(-17.461582176391047+639.3685020819371j),(-35.12900367777215+760.0396109366715j)
(-3.1119453768477605+96.11330154742812j),(-6.2961592067635515+127.41966347140404j),(-23.632464368020003+235.59759944742217j),(-10.890451654355665+244.95527879097514j)
(-37.45589967151588+51.405105731481754j),(-22.551186195470926+99.76609518656856j),(-2.6377002935617355+136.7706673942295j),(-24.996742365470723+150.33517004566153j)
(-2.9776870507353834+40.86782751452662j),(1.956585440184604+53.2994490248373j),(-20.801987896374484+70.5293150886124j),(-15.959599388309115+124.35377682693147j)
(-6.180552247848631+36.23967475386602j),(-14.628570952556728+22.095096723289213j),(-17.221031440144145+86.29890696380126j),(0.34381074467697204+80.86188528536341j)
(7.6876559656842005+24.68844915065655j),(2.931701073923861+36.565037962249406j),(-27.09060317780805+36.45132921331703j),(-31.31197626747985+60.1773507597444j)
(9.496002493514695+5.031110414913746j),(-11.935087488912302+31.011664515881066j),(-31.034892223376374+55.79631440851698j),(-13.314247383654049+62.20117242471342j)
(-7.443422310279686-2.1795655558392673j),(-15.15967127371826+39.979209739517586j),(-4.809039420773843+55.11695246883967j),(-6.135454907206594+53.30582815422878j)
(-12.980849474852121+25.179153131433438j),(-23.2931267341869+29.622305075480675j),(-4.466854792341934+18.32583787216011j),(-5.953930755807335+32.05467399832798j)
(-11.848325107746518+34.6411408318291j),(2.697312491577577+17.721266786197543j),(-16.390631852393085+40.66413814118154j),(-31.3542774930948+30.040690946778657j)
(6.519543579455785+26.770083351213284j),(-13.891963575119462+15.822531805192057j),(-14.821216944250807+8.94525920020839j),(-30.706393705010328+35.9479286829256j)
(1.2250012314878518+3.344733038952878j),(19.72252218635529+10.366197070902654j),(-32.68378773667325+10.169048645065523j),(-12.138780247968384+41.33225748880003j)
(-1.8794149688667687-5.218598061967086j),(7.690436504399372+19.99572540079747j),(3.5120954859606854+36.08847607704001j),(-17.709993521609988+24.364979735418277j)
(-10.542168469431061+7.745474217443997j),(-1.9887175848437835+29.063737051105964j),(-18.311266286221382+18.17746851626588j),(-16.784735631996796+36.507689435442686j)
(-20.529374080585114+9.52393019589265j),(-11.442851074177298+16.47108867023242j),(-16.161943150292018+25.71395907693006j),(4.468019305661869+11.810158462506969j)
(-11.056098289106956+35.76465954285547j),(-19.371217531804007+15.56454812776705j),(-7.58040179521123+3.2278298746255167j),(-14.302684191191645+19.620818607751463j)
(3.2305832060753517+8.975485930725325j),(-18.898019675625363+13.079292958960902j),(-43.92553708402568-6.443764889385378j),(-22.42302488384854+21.303888865607j)
(-8.63022115731411-2.5295505671278953j),(1.180654903271403-6.324988209820706j),(-7.602837951833408+28.434336454581945j),(-7.978030165076007+26.511547933630656j)
(-3.8431852550601775-10.438346877760967j),(19.693525852394316+5.104532629949878j),(-5.077742092791482+5.581092314582282j),(-35.3370621542158+6.737713225509559j)
(-10.878154060885123-4.340139478452807j),(-7.147636354843371+29.073800011370587j),(-14.311725543184593+14.046926739169923j),(-21.742408373525336+8.667721182702948j)
(-3.5297694797399686+9.545027688201998j),(-8.91606200980766+20.32311965507919j),(7.9470299100235025+11.830512493189566j),(-7.868737958305701+23.150577980541538j)
(-1.5494465038590874+22.17944376126951j),(-24.59870906100781+13.34947339214331j),(-16.908096170686918-17.690672327603895j),(4.3161139483638635+1.1768653275859435j)
(12.80423102739968-13.184672632239591j),(-8.519309239513689-4.084941207728717j),(-21.539182664048212+25.965840306595716j),(-20.26468262059359+17.480586268820105j)
