(6185+0j),(11544+0j),(50227+0j),(53034+0j)
(-77.90120411451979-54.4521075391118j),(-95.96742580623103-55.61601857056014j),(-3.938843455466973+80.50417343836368j),(103.50226295406196+13.487540542489j)
(-66.48491576622953+42.35508789577993j),(-64.36938966016227+7.451649708952223j),(10.968189058272316-13.604886562193883j),(165.19726470740662-384.5288976660758j)
(-8.165032180338706+10.609019089149815j),(38.876678466368155+36.69155543547065j),(-30.770620578524905-105.18917464288592j),(73.12393895111002-449.45808602945016j)
(-64.3401542835956-41.873416166443604j),(-40.33265080310719-9.150963590496957j),(-62.17413370921019+56.183709251710255j),(552.6797792059645+116.03701062306652j)
(-9.360555262001764-6.615683582190133j),(-35.98518564695823-21.77254818004386j),(2.367150074078509-47.64683274701781j),(524.2589157385785-155.70321320844562j)
(-24.645501029562052-40.071753881599946j),(-18.265394881993068+44.32431205899617j),(-22.84134739550766+58.7190509943989j),(404.27487623067407+244.55718890688473j)
(-10.079728927084034-18.944010305039377j),(-7.339251112969123+0.06789072366210291j),(-70.97876405011812+23.896279755392143j),(415.62688329224693+550.0227243607476j)
(-0.4736686949082465-6.994528548970685j),(-9.186546581622553-33.12794733634123j),(91.41693435025559-35.41657572764162j),(140.48328168444493+208.08181657133355j)
(16.932218641514837-18.447325233232554j),(-62.28210983771938+4.014821766826598j),(-292.96165353189065-85.6231597785611j),(441.11680074773227+400.7915054473402j)
(-25.68393105201572+36.780238617783965j),(-39.58993015051952+11.208569195828431j),(-141.75836834262628+23.917388284387997j),(337.0311914543786+436.4333327949324j)
(-1.5218444837309906-0.016401603618952265j),(0.7093234828284629+7.20557154702508j),(-2.8582777385602647+7.660807187529969j),(250.6403921693447+43.707463936134445j)
(-37.81109025347212-2.870607275603927j),(-19.24447858234021-58.21616901678279j),(68.10200912154752-117.45290878873593j),(-550.5651449437237-779.0511439879142j)
(-1.9295493685240288+1.8261367741451586j),(-49.057705064994444-6.29430576352399j),(-133.2112905041281+4.392767788360416j),(424.4956210158899+142.00573302210705j)
(46.358358079152595-34.34598103290239j),(-9.073458309535681+24.84951344174359j),(-7.219629755716596-15.310795792931259j),(457.69109199948616-160.39054865121034j)
(-21.671063683661274-6.189146016011003j),(-15.864472831890556-55.25999416534738j),(33.07794350911825-0.44857560588369516j),(524.9060295848287-75.82838683576728j)
(-0.790785510872805+17.053349122866152j),(-49.44596674226128-7.164945570086957j),(-147.09696436283997-61.75962117455289j),(741.5061184557517+657.8192991767255j)
(-18.57810454252415+11.367717492395746j),(-30.224661332129358+28.392576922842046j),(82.3937664545318-4.845740290822015j),(491.62678476260885+415.1838223222015j)
(-0.48537555796934306+37.321501215026814j),(36.81528538636449-5.1186329535727j),(-258.73311328229477-150.19328474739507j),(813.486139346407+866.5671666201283j)
(-15.733185093422557+4.843547655642784j),(-17.83579436837377-49.41336018510181j),(-351.42031405673777-186.09505388716144j),(1266.938503362702+1536.042489176328j)
(-41.45679041456398-17.6104327965786j),(-83.42976747422084-8.775220040475485j),(-500.30510957208907-353.31987852004187j),(2825.5369667447662+2779.1850050301728j)
(-46.03788743200232+8.527568844059674j),(-13.938676797578978+7.233384253792519j),(699.1539285980289+462.30800126343286j),(-3991.446800421322-3837.9628261658054j)
(33.43319011658754+2.704426483792165j),(1.085312305050131-26.81005295838098j),(55.142586673246484+93.21862510777976j),(-967.0432702258439-868.5190978620908j)
(11.425033883523053-1.485961413439215j),(-5.050231960754285-13.281779748187024j),(63.20111234324426+129.7760773977095j),(-532.0741542538211-821.4253405248814j)
(-24.964541084098443+5.338125928734819j),(-4.7932135333433585-38.15984391970882j),(269.10173212068787+164.83382588700005j),(-421.7275394390382-1284.7740568981155j)
(-17.12340419853759-1.0792779523094822j),(-20.112597803276472-18.709025105326425j),(-11.34060509838099+9.176396974072212j),(-16.102936651493224-190.20723078314649j)
(-50.88798632922021-24.76987467063465j),(-2.1592020855475553-55.70322320191572j),(204.3479332676219+153.16920003675938j),(-223.39474517859225-557.2277799563885j)
(-44.186547755588975-2.8753351404368797j),(-67.01498669347325-30.713298326265296j),(43.15294741731296+108.6994156085435j),(-246.57871245162795-386.1069529750372j)
(-16.955976561635794-8.686628913735568j),(-15.042927893266324+25.24047780200605j),(-48.41988291821872+16.660098432884716j),(-262.74550510014797+114.47246292079922j)
(-10.783032195618581-60.50385824487981j),(23.661421639004168-11.96598582739237j),(273.78397036988895+554.4260358432823j),(-1659.3426866193297-1707.4705234846103j)
(-5.626714669900117-43.67028664232556j),(-37.84571833523354-85.87067095838448j),(-34.857142412583826-233.22058611576117j),(296.3678863452576+705.9013666985744j)
(-14.206723846241584-24.91936810779766j),(-91.15125208640353-83.55750459908354j),(-170.58865470945125-265.84455424882276j),(227.908804935328+953.309854607016j)
(16.470528824124898-17.648494185323067j),(-41.64344309178293+24.28383352222758j),(-217.88120044300814-188.99268522333287j),(227.71666864328125+984.939303840984j)
(-56.32878420979958-19.049725405310088j),(4.432155899050512-72.69925141581322j),(173.31269964384182+150.67250378719658j),(3.5959642658723396-1026.0288573966086j)
(-17.836200722061896-28.24689978241496j),(-27.241796550951605-34.707703151702226j),(-55.99550424372952-146.5435245452063j),(299.97062206404144+170.19695048027074j)
(-37.43924593154816-54.82170674623344j),(-14.45441497912202-42.196879792795514j),(38.55015864977213-14.061651675229953j),(233.6576071700474-129.75705037413104j)
(-23.156980648380348-69.94275001105984j),(-6.600708456444915-104.95117428245558j),(43.33406515812095+136.10733910423605j),(257.58605801129096-288.3830233671678j)
(-10.606123532798996-71.26236362406894j),(-37.36776649474838-70.70181108310068j),(-62.748358586114605-158.6718102108743j),(297.13179056750533+604.1646376414873j)
(-31.49265904059494-60.044268591094905j),(-59.34369097466382-83.47320236505341j),(53.47229611993461+345.7724994782791j),(-409.9452580632701-529.6782912823766j)
(-15.682464302255758-24.266613552021788j),(-1.7830928494581002-32.89426454372904j),(46.86335723650541-1.1831108387555673j),(-83.10087583729808+177.42624674418596j)
(6.618917735586668-61.71078472830406j),(7.437480052380593-93.97478111103797j),(-30.358348452589702-279.66563550564837j),(-28.245691971268627+1175.3715826909367j)
(-6.016461025979256-108.66300413054823j),(-33.37531041182753-198.43979038719044j),(-307.4443415285877-917.0341706159977j),(184.14703379375214+5160.558695808446j)
(-51.34551922688283-115.62063646946825j),(-50.65127090752901-178.76595548614407j),(86.91418947624675+248.8565257055158j),(-93.28327694031736-1211.2390898045617j)
(-63.90302758403676-169.09758495387067j),(-78.54316757320689-203.14041095379875j),(17.370380232070744-118.91019742913068j),(64.86115495119927+40.19824641650848j)
(-26.882168925746583-278.39664370757015j),(35.992449873510196-362.0881307113642j),(18.77775287353448-180.26383139208693j),(113.50943154990665+85.03285436695398j)
(4.3366821614350926-800.3544961024468j),(-24.40244843891727-1145.8897692931646j),(2.0973659805037492+185.98788306689795j),(384.02073339121864-552.8473579321292j)
(4.336682161435105+800.3544961024469j),(-24.40244843891725+1145.8897692931646j),(2.0973659805037386-185.98788306689792j),(384.0207333912186+552.8473579321294j)
(-26.882168925746576+278.3966437075701j),(35.992449873510196+362.0881307113642j),(18.777752873534467+180.26383139208696j),(113.50943154990664-85.03285436695376j)
(-63.90302758403675+169.09758495387064j),(-78.54316757320689+203.1404109537987j),(17.370380232070698+118.91019742913069j),(64.86115495119918-40.1982464165082j)
(-51.34551922688283+115.62063646946825j),(-50.65127090752901+178.76595548614407j),(86.91418947624675-248.8565257055158j),(-93.28327694031736+1211.2390898045617j)
(-6.016461025979261+108.66300413054826j),(-33.37531041182753+198.43979038719047j),(-307.44434152858776+917.0341706159977j),(184.14703379375246-5160.558695808445j)
(6.618917735586676+61.71078472830408j),(7.437480052380586+93.974781111038j),(-30.358348452589695+279.6656355056483j),(-28.245691971268563-1175.3715826909365j)
