(7229+0j),(13693+0j),(56451+0j),(59399+0j)
(158.59338798849478+99.5184355168611j),(216.6256025367744+172.68516599853083j),(93.82238066040577-32.97332596593014j),(-317.8478937223248-143.8370283373897j)
(54.82573383936749+24.970958436262055j),(100.26629354809265+15.46361211562279j),(30.847165633751715+27.426254202562106j),(-278.29175167824576-15.911572645612267j)
(9.182618108380641-9.060633055513073j),(-31.024614002721705-63.4980738728945j),(-24.66697310194246+1.5413550919962518j),(-483.2269525452312+75.13600658574018j)
(73.5348648359029-98.01468942534916j),(41.8700131372791-159.5946753080703j),(201.1024982489902+20.073466764648586j),(-212.61241213866742-312.104236647483j)
(52.95073076466511-59.53287364605056j),(-0.7565400232651314-4.756610681810173j),(83.86816294077835+56.212832153358164j),(-162.32912986690997-119.2475450529887j)
(-8.775958016725554-92.43023329442033j),(-55.98024600616918-56.56582324845596j),(142.3057236403656+146.79867603293496j),(-240.00444509991576-28.9400853164719j)
(-12.977055912670835-20.996818707572082j),(-65.06600672715297+22.18356351984964j),(155.18947078738393+7.3060640948616005j),(-529.4813350441902-197.02969249910595j)
(5.692160019910922-40.9867328110962j),(-74.85960555795376-49.699147149455605j),(89.61013031542616+12.812508827491015j),(-304.1262428846401-173.17460215621j)
(35.73181756779531-50.28139332228399j),(5.122543920166912+41.886834098490255j),(105.4826521269271+138.37222042113078j),(-468.6312334569927-106.07304386409736j)
(-16.034808069248225-67.41863829063195j),(-41.319595810519374-9.297367678775112j),(-157.38404311661895-251.36373629147906j),(-155.29385677440385+461.0127316659067j)
(-11.727179761100174-29.589599889082805j),(4.921083050379991+6.916309504538958j),(71.6798124834648-22.97658612512759j),(-200.270525495669-147.05812820691966j)
(-37.753466348942084-0.2477339502844984j),(-48.00225320013169-43.19563160804249j),(37.55565365503935+39.67638432690933j),(-360.03741154688396-39.88000808497739j)
(27.894473537581554-25.38276363284519j),(18.684237047230834-48.75172945228111j),(56.3454019713796-170.4846507107708j),(-1181.2261434478644+161.72499064490557j)
(-27.068994299442615-20.301757404171457j),(-21.68393911022394-2.538994416543499j),(91.75697304250772+98.78467151111299j),(147.49149346895544-383.61141044732136j)
