(19515+0j),(22874+0j),(34030+0j),(35534+0j)
(-13.806650612749422-4.477418541161637j),(-30.562337524845816-17.535612729073403j),(17.187929723304023-44.02740482344108j),(78.20353411721453-49.364496570105594j)
(-11.194337135189471-8.526133600275926j),(-16.762044221867995-1.4622954114059525j),(3.297598748262317-23.136251369447614j),(32.819767607576296+4.743743563317655j)
(-10.038121353395582-9.924177274550383j),(-19.004660249870312+18.531663665418193j),(10.653947160713642+4.4034178024731165j),(32.45723492646107-4.384210926355657j)
(-8.76855753637949-25.7601094585554j),(-16.594812988064177+9.148132865330016j),(44.23639818439324+7.687227769965135j),(21.401132064183912+24.900224408493152j)
(-6.492516683638428-10.649772487311779j),(-10.99026309059525-25.732858091769323j),(8.00526465099233+11.9765523213728j),(40.887364238120654+27.84131763989952j)
(-9.65866703054428-29.10330164597014j),(0.8422579341399796-7.486131188107208j),(34.77300812001454+27.309961102920735j),(32.88408875675282+6.005960930835368j)
(7.6028261310571-17.37061368663737j),(30.289921455873355-0.64492374850407j),(3.890720154433211-10.507145666514162j),(7.561894620949943+15.880403447789535j)
(14.184497914282701-9.477462846684883j),(11.825609301756458-4.25501508216311j),(12.71219953413015+12.22234372271997j),(-4.035433301183275-12.415362871822856j)
(4.20405524257626-4.62990268375621j),(23.33370223868053-21.155099902308574j),(13.32516686573399+29.87627369807538j),(-6.1449692805672385-1.4597009506432101j)
(8.299146062497584+10.802296259133021j),(21.14840391132293-12.547846602934953j),(2.902175435353115+16.988197227113368j),(6.870116403911879+17.19251497233826j)
(0.10791574088318612+6.25853377954685j),(20.44843718113475+14.574684609013097j),(34.416371203975245-28.619043922505668j),(44.04005110970968+11.817354818660785j)
(1.2949844530496648+12.61958112032206j),(11.329526641781626+7.4573027417821764j),(39.09097375881231-35.97751892487191j),(26.86588079012074+2.895187828410286j)
(-3.8177320527435654+4.181259048493013j),(-10.813064301771533-7.059547608077277j),(15.930104204625877-10.163286978732343j),(1.432727062008098-9.98720275149903j)
(-0.6298280720259868-5.171722828667679j),(7.332049487307813-34.59433217861145j),(30.843906951480108-1.972891287180044j),(43.19233424248705-8.498775256299858j)
(-7.8847952528219025-1.1277884932950966j),(-9.905135510617583-30.772502934879363j),(-3.320072441331831+3.445716174884531j),(-12.779330564196016-18.103795384199916j)
(-5.932318205393244-10.080398703806113j),(-6.100358884916318-6.913765054401541j),(-6.205826779237441+6.531331084112194j),(13.18292336509387+7.728190872974725j)
(-0.5759696845514668-0.5242949119543998j),(-12.45630964177957-14.044081904333705j),(19.003341298937585-6.28387129865267j),(20.5676899955115+18.914721598137156j)
(16.016132962379572-9.828087064325262j),(-9.366833178833701-18.08216632419193j),(-7.934204092551113-5.544038442220003j),(9.130298963739278+15.995573484739467j)
(6.319213400797025+1.7933661634666804j),(13.422933972144392+1.5474013911345998j),(14.601361137833862+27.32349693375316j),(46.704512000678335+20.522769431430643j)
(13.868988481377443-0.25759512397771145j),(2.3131862819499247+5.4322852439305915j),(22.610979862110185+24.055262085492274j),(3.894822204303864+3.5643790996326565j)
(-8.469671437391582+5.263700161344888j),(-21.09137507222073+28.30570293286261j),(2.782091045260472+27.53578939994219j),(0.6994804355643964+7.3617729092281365j)
(2.8803403155640126+6.000338973766681j),(-18.407224174211393+6.406871831152735j),(-3.2914283056350655+6.445978142854484j),(-5.805120730553881+24.306977653025502j)
(-7.500926903883283-13.581521236281358j),(-5.690029889158637-7.3286271668279j),(27.360005873372614+16.009007548017742j),(15.088559121174114+20.515324832084822j)
(1.5715993195847773-5.3612850193207695j),(-1.9127496476911006+8.275180904644527j),(12.548332138720355+26.709840598455504j),(19.920735919707056+56.79896450954417j)
(-6.18204563329914-5.514826152065432j),(19.94006280171388-2.095216509833682j),(16.638470417105736+17.749298054557187j),(21.915907417544418+29.901869018574843j)
(5.212151875503622-1.5528508603822395j),(15.15031114148917-1.8737901659604854j),(11.92367413703505+24.873797892436762j),(8.421985552802767+20.54371329328391j)
(5.535999183897957+2.247265271819682j),(17.36036773149476-8.281116754079893j),(14.595759592725642+23.324606082678766j),(-6.094867473376553+9.313393285657956j)
(11.171764239791543+4.46708361197722j),(32.007507368570856-2.0654143162435523j),(15.992690556283947+18.90241293409919j),(18.028639368850804+23.496364856595445j)
(-0.5944935431313638-0.6731726967872071j),(17.685145444871097+12.652007814749178j),(10.11913933394743+0.5771309263672073j),(18.576338242985003+30.850695740761935j)
(-3.801887820568737+17.25505217804173j),(10.341528583472865+1.4479347400064113j),(31.63987534227033-2.4115622472875007j),(18.926010299023915+25.243551546809357j)
(-3.7119841694655804+1.5928397147728628j),(-17.463760450990605-8.027736390093882j),(13.321528311174006+23.324341397276797j),(21.103063829345786+13.68581813534913j)
(4.422094758364665+3.1914738648909555j),(1.3967861839595912-31.528402215469857j),(23.11847309980891+14.521693714888919j),(27.717728558040108+20.030287976397936j)
(-0.04458374713013313-3.0993381778886984j),(-7.486022232643933-21.095104748249035j),(-2.6569343709584814+13.755470968548263j),(9.420285813635815+9.550585567757956j)
(4.267386766356907+10.357381532997046j),(-23.175486752985364-4.437825188714436j),(21.81410319221777+13.984526864142392j),(19.130587671648186+26.768085865857433j)
(19.22030230412173-3.6185745208843594j),(-10.060636211765313-11.96277453030082j),(21.325779789663557+12.244375959928046j),(24.48505621757323+23.2510606064957j)
(9.636946630120462-3.188311909532284j),(5.381420577335234-10.237360913523492j),(7.78230780580401+0.021648608527101487j),(21.643869013123208+32.03048393293389j)
(13.556542538107635-0.16454303002006831j),(6.099283119746161+6.241420053984481j),(8.33188988126932+28.12086614568341j),(14.082788611601131+28.666887555231824j)
(7.398437489210949+11.180202149916258j),(14.936543757586861+37.43928028099071j),(5.7628920278209534+5.590733949664884j),(40.21930210861245+9.956046983732243j)
(9.649645567004626+14.132984091006788j),(-28.38144572874296+16.553704378072197j),(-1.2790717292289742+5.5190009540659375j),(28.937778571735123+23.828251707351903j)
(-4.189798451027912+17.106616799992025j),(-9.0033208497116+25.315973573920566j),(15.576239517028569+33.81613146169836j),(11.741212030474799+18.73378810302922j)
(4.988095458960373+1.5708108409649437j),(11.675605059982416+10.741528264447101j),(21.716869964835098+35.75432676983516j),(23.58042701079728+50.7833579638398j)
(-6.591892365218911-1.093185633956626j),(-3.282566500233628+9.273838459361412j),(2.9268461035365476+41.66298606812886j),(27.11536276651816+41.23225607286744j)
(1.671399652813193+2.6912193865709586j),(6.847174192139647+5.331817420791563j),(15.969217950485415+56.209723165125j),(28.903344495602596+30.015197499737226j)
(2.561124897719992-6.591097584201044j),(10.037993455580988-4.054187115300426j),(-0.5962152010388877+60.05764102263322j),(17.125806927019767+39.60143796039958j)
(-6.155196223426344+11.101260115394119j),(30.71879386746619-1.3334493907553107j),(22.353164421824715+43.383489773518576j),(10.267063129680253+22.372834551491984j)
(5.396722056112992+10.406778345472706j),(33.874450225535355+0.18968880894005213j),(35.44990671844607+75.02440467829331j),(3.5368999241878214+70.89599161541946j)
(-8.473075975513353+10.858984244682851j),(15.787251012130668+12.320277229158956j),(2.7015127783432433+63.44191870071781j),(-1.7383304730027191+83.01162866022898j)
(-7.997368051019549+4.223494877846448j),(-13.830610611162143+2.3023522561193204j),(24.505112762199417+58.762658954643186j),(16.413001476002762+89.49073528916851j)
(3.6303410993693603+17.20124318086673j),(-24.901222322559462-4.359079853796099j),(24.560338985400904+96.22274331185722j),(31.623813430306882+111.82393039757002j)
(-13.50943194147905+15.496461067020467j),(6.749691157398672-2.9707425484530177j),(35.82945475632832+119.62255643101714j),(34.29433051269211+106.48688732236174j)
(13.960051092857157+18.958666405518102j),(5.77696091619201-7.748472087571019j),(34.43024857576107+119.21856751395221j),(15.363566871593534+158.03636900316377j)
(10.53379736703215+26.813273568479183j),(-16.22555243117644-7.580397082586119j),(-3.015413366757116+174.12795084373437j),(13.4451606946742+256.42289844103254j)
(32.73635989886257+61.226548006200076j),(-9.183234162827517+6.709818250064437j),(21.512399530034713+304.0239512539674j),(34.29941372704585+378.1397490516887j)
(21.122986981726875+199.03883328104732j),(11.098151628485722+79.96089933149386j),(4.72939468293103+905.7527174860802j),(13.974159604494627+1168.0836707207902j)
(21.122986981726875-199.03883328104732j),(11.098151628485722-79.96089933149386j),(4.72939468293103-905.7527174860802j),(13.974159604494627-1168.0836707207902j)
(32.73635989886257-61.226548006200076j),(-9.183234162827517-6.709818250064437j),(21.512399530034713-304.0239512539674j),(34.29941372704585-378.1397490516887j)
(10.53379736703215-26.813273568479183j),(-16.22555243117644+7.580397082586119j),(-3.015413366757116-174.12795084373437j),(13.4451606946742-256.42289844103254j)
(13.960051092857157-18.958666405518102j),(5.77696091619201+7.748472087571019j),(34.43024857576107-119.21856751395221j),(15.363566871593534-158.03636900316377j)
(-13.50943194147905-15.496461067020467j),(6.749691157398672+2.9707425484530177j),(35.82945475632832-119.62255643101714j),(34.29433051269211-106.48688732236174j)
(3.6303410993693603-17.20124318086673j),(-24.901222322559462+4.359079853796099j),(24.560338985400904-96.22274331185722j),(31.623813430306882-111.82393039757002j)
(-7.997368051019549-4.223494877846448j),(-13.830610611162143-2.3023522561193204j),(24.505112762199417-58.762658954643186j),(16.413001476002762-89.49073528916851j)
(-8.473075975513353-10.858984244682851j),(15.787251012130668-12.320277229158956j),(2.7015127783432433-63.44191870071781j),(-1.7383304730027191-83.01162866022898j)
(5.396722056112992-10.406778345472706j),(33.874450225535355-0.18968880894005213j),(35.44990671844607-75.02440467829331j),(3.5368999241878214-70.89599161541946j)
(-6.155196223426344-11.101260115394119j),(30.71879386746619+1.3334493907553107j),(22.353164421824715-43.383489773518576j),(10.267063129680253-22.372834551491984j)
(2.561124897719992+6.591097584201044j),(10.037993455580988+4.054187115300426j),(-0.5962152010388877-60.05764102263322j),(17.125806927019767-39.60143796039958j)
(1.671399652813193-2.6912193865709586j),(6.847174192139647-5.331817420791563j),(15.969217950485415-56.209723165125j),(28.903344495602596-30.015197499737226j)
(-6.591892365218911+1.093185633956626j),(-3.282566500233628-9.273838459361412j),(2.9268461035365476-41.66298606812886j),(27.11536276651816-41.23225607286744j)
(4.988095458960373-1.5708108409649437j),(11.675605059982416-10.741528264447101j),(21.716869964835098-35.75432676983516j),(23.58042701079728-50.7833579638398j)
(-4.189798451027912-17.106616799992025j),(-9.0033208497116-25.315973573920566j),(15.576239517028569-33.81613146169836j),(11.741212030474799-18.73378810302922j)
(9.649645567004626-14.132984091006788j),(-28.38144572874296-16.553704378072197j),(-1.2790717292289742-5.5190009540659375j),(28.937778571735123-23.828251707351903j)
(7.398437489210949-11.180202149916258j),(14.936543757586861-37.43928028099071j),(5.7628920278209534-5.590733949664884j),(40.21930210861245-9.956046983732243j)
(13.556542538107635+0.16454303002006831j),(6.099283119746161-6.241420053984481j),(8.33188988126932-28.12086614568341j),(14.082788611601131-28.666887555231824j)
(9.636946630120462+3.188311909532284j),(5.381420577335234+10.237360913523492j),(7.78230780580401-0.021648608527101487j),(21.643869013123208-32.03048393293389j)
(19.22030230412173+3.6185745208843594j),(-10.060636211765313+11.96277453030082j),(21.325779789663557-12.244375959928046j),(24.48505621757323-23.2510606064957j)
(4.267386766356907-10.357381532997046j),(-23.175486752985364+4.437825188714436j),(21.81410319221777-13.984526864142392j),(19.130587671648186-26.768085865857433j)
(-0.04458374713013313+3.0993381778886984j),(-7.486022232643933+21.095104748249035j),(-2.6569343709584814-13.755470968548263j),(9.420285813635815-9.550585567757956j)
(4.422094758364665-3.1914738648909555j),(1.3967861839595912+31.528402215469857j),(23.11847309980891-14.521693714888919j),(27.717728558040108-20.030287976397936j)
(-3.7119841694655804-1.5928397147728628j),(-17.463760450990605+8.027736390093882j),(13.321528311174006-23.324341397276797j),(21.103063829345786-13.68581813534913j)
(-3.801887820568737-17.25505217804173j),(10.341528583472865-1.4479347400064113j),(31.63987534227033+2.4115622472875007j),(18.926010299023915-25.243551546809357j)
