(6606+0j),(18974+0j),(49450+0j),(48020+0j)
(71.22099528239377+354.17784440687j),(-294.6537433176803+27.613422169993832j),(481.08849563292813+299.2625587532522j),(807.0582866644326+746.1691742217213j)
(3.959835286203962+248.3932037481643j),(-120.26358922248808+97.3166859507642j),(305.1015536396572+334.4509355596299j),(62.742307520455796+348.8467479274124j)
(9.13712415148916+35.24588786636288j),(23.54035396969539+49.152683970673046j),(128.4700005199711+84.17386530994628j),(-234.76309672779007+133.32058492100435j)
(15.448600460752221-149.5713062253726j),(31.57303163947536+33.363806343040714j),(184.2568166927036+238.78273367267795j),(191.25344294121962+264.1310642419494j)
(55.768611917588565+85.44320747179316j),(35.51710715526815+38.24532501874037j),(156.86156229923705-9.999809125291506j),(-251.5223372706496-154.782675868245j)
(-0.0767180378379635-83.91271814092788j),(-26.300126977799664+22.421929823852217j),(19.70505164461065+141.70406853082386j),(-352.9248505020578+232.70748988064503j)
(-113.66162509644008+57.84957165267289j),(-38.25575642312975+6.390777464180488j),(139.68028429965852-39.15679015430676j),(-231.057690151053-49.514058505505744j)
(-109.55143806529108+86.23722133534389j),(-47.442125949776624+6.821766466751898j),(149.85772932420448+12.941465886838998j),(-514.0748107404062-343.60726209910194j)
(-26.053208632327028+24.794684785589656j),(7.312001450649859+16.273616523392697j),(94.94886578327441+67.87640647054083j),(-457.2521764413041+27.489927251782603j)
(-99.28803547072087+13.976051946018195j),(-8.544148582042197-20.76041940817662j),(211.91375743290206+76.30974326132183j),(-584.1003916155078-174.32128343974887j)
(85.9053234955699+41.43370865658987j),(26.723859365958344-8.515274899625574j),(-139.41120610383322-5.785972104280802j),(-48.816181331873565-30.51082945662572j)
(17.874955792608944+36.52680689749802j),(-27.749780113126462+15.693066942593173j),(-41.78285309887906-18.744944035779312j),(-196.97984426220046+135.72530042266544j)
(-9.39430010794721+38.52108917591761j),(-27.548339307707362-10.110693964599204j),(21.436981862132527-4.431831683460096j),(-367.93337490469537-265.0896588471543j)
(4.4268415930622425+75.20880420061448j),(-20.345074023142633+25.926610774450015j),(32.97808549880838-21.495669626611065j),(-737.5165124891312-329.5411243086882j)
(-17.760464800990235-121.77079852671255j),(-20.875147907009023-1.6886313683361784j),(-46.45344787312524+132.5264403139522j),(426.40090449342733+473.75898431108817j)
(-17.449499676638375-14.773321605135493j),(9.68908544678647+12.81993782701023j),(-3.0063238713664475+39.5240908821494j),(-60.15287716698384-111.09350995428647j)
(32.846373173503125-99.07953183717088j),(-6.441240950405081+7.521427675247505j),(-93.4285068025278+88.56574534789678j),(-43.69458913933252+175.03787651369538j)
(19.25339992599322-33.37224633000257j),(-6.103878883844459+0.02372493378473095j),(-41.683651042988004+77.0009830029384j),(-44.971561155034124+175.88963989059144j)
(-124.44899000316032+13.738469851707222j),(-44.99989110780266+20.105134145112096j),(162.7141040368882+18.02109489975272j),(-459.51184799521775-459.80606958793123j)
(-3.507745897900545+3.2793143507528555j),(-26.698442829929323+5.931666330032028j),(16.81152427351473+58.51800263223053j),(-453.6304226320777-125.31687684715473j)
(-150.79518039340059-45.51424729304506j),(-30.45797983570037+1.7720707177754775j),(279.9622300955932+175.7324959351482j),(-757.6942613703736-525.6354524652626j)
(-12.20287336424299+1.406027537896719j),(-23.31499090680559-13.189568010373133j),(45.84895210703861+87.17620146042111j),(-391.00267134493475-431.6503989544567j)
