(8674-2.8421709430404007e-13j),(16135.999999999998-2.7711166694643907e-13j),(49151-4.547473508864641e-13j),(51885-1.5916157281026244e-12j)
(12.883950657072626-15.43540372398876j),(4.203439152460617+63.704754207340926j),(-18.216788069912354+56.219139966683336j),(-8.46688447467389-46.18996720935964j)
(18.884803752863455-44.093629258659405j),(1.7997537091239613-8.559146304790595j),(43.2497316923628+8.995157731557466j),(236.64268236480683-199.8209762002008j)
(-87.65476835201872-68.07002627308827j),(-87.83591749616065-34.781231049358794j),(151.13441262709858+10.063692539338284j),(430.01245796421915-187.84730573119072j)
(37.2882939654494+39.74953809256352j),(-53.30103025238426+28.427325500411822j),(-21.09470440564014+8.022015737941535j),(-15.18312025624789+235.03516092322718j)
(-48.82507821305371-16.757904643145093j),(30.036640228114468-5.308077865619479j),(-37.42892082876735+94.07315264167644j),(81.6651665924222+356.69350543923514j)
(56.70385891339113-9.760330006130182j),(41.55787371038123-7.744525779672578j),(-85.94231233694872-67.40299240728302j),(-61.87301504369961+114.92391818107878j)
(0.08167314883512677+51.05367622641927j),(128.71286441291164+78.24247269326051j),(-11.63942315893695-103.53475396003783j),(-55.423131800676344-189.44036678310707j)
(75.39099664264015+44.92862127060317j),(-8.434942660264818+24.545990013400303j),(-95.11494216686383-175.97373246892352j),(139.12034279034634+237.14079084463353j)
(4.069421321282757-96.36337520422542j),(-20.70012391258485+75.33666599443218j),(50.086239840227485+206.09458631669125j),(147.47359783113725-203.39094339512505j)
(-34.90074489313531-64.36162323063311j),(31.603939639059377+11.570089116011493j),(31.93212586969407+161.18565680117126j),(364.4837336017487-56.81441980430151j)
(-41.16031534170486-22.310406674578655j),(64.93243594445804+11.820318860692192j),(39.87453941666695+93.42114378973966j),(234.99011419458617+85.2842189157185j)
(27.061286636148907+89.42465961815994j),(55.84424404877634-46.22283925145855j),(87.18957442294405-113.84865430291295j),(-1095.3333131402776-256.23034290756055j)
(1.9080218525141603-34.78588472379104j),(-36.54346853081466+32.90879185619801j),(-46.801820960866706-47.70992464079471j),(-249.24940512760753-64.29700665317337j)
(40.61088482155995+65.55145710433524j),(87.36416508984229+1.9168255962662784j),(61.481363901171164-25.38719222142076j),(-109.34965432560378-406.70182385900455j)
(-25.7686699685325-61.57783083617634j),(-65.53804427279104-40.96062512990473j),(89.80351685441475+147.83875620209895j),(195.99628561572217-522.5234902436273j)
(-7.33232929049863-23.732125634733936j),(32.14650792142828+39.675142916667056j),(53.77630216124434-3.0032484932100765j),(-244.35767463435582-22.60422083819786j)
(42.991256209713626-72.64843718065976j),(82.66327026530834-28.71216878109825j),(-200.6138066286917+241.2883134397544j),(238.7145821573142-294.172228932797j)
(-0.8770189019947132+33.23132800535914j),(-75.32836728551194-33.53317180664851j),(-35.47402623188992+84.42900949790467j),(-36.83751287939279-317.18220751376606j)
(-21.835010617435586+19.900865934213172j),(-44.15381741607689-38.19220793091j),(133.09379557709659+142.04424331541807j),(-420.9812185512667-1023.7916528431044j)
(-14.50821193322624+90.85276085979929j),(50.78296077726971-3.49393509055374j),(496.89828594405407+979.0182544971979j),(-1961.3235417234926-6720.7888113709505j)
(8.919944730221628+54.72073770627948j),(3.8250095709794465-20.934123205610366j),(-85.72059778809086-232.589562999j),(410.83712714350025+1311.987291236932j)
(34.445387765424954-20.425682032067723j),(17.90642031122886+18.98944892304838j),(-120.73618520201813+12.233553356750768j),(517.103562907818+511.4976195507214j)
(54.42456296747495-32.22049816430422j),(45.0649503541254+123.32919322716954j),(-164.3272904158843+75.18956403831943j),(459.14466122471606+669.1214700021841j)
(12.640913460103128+34.16773452388414j),(-51.73130464622871-65.23490727138226j),(98.04458671393583-118.2566791753693j),(-580.6917794456135+281.84052019007345j)
(91.74891212191154+51.81083075113061j),(-109.14917741036061+40.88683536511202j),(-110.93221500152596-191.2399124335624j),(-3.9336005692881386+590.6948208800786j)
(-38.72075651718748+39.22541579979739j),(80.974023407095-42.46691538983343j),(170.6477078328991-67.58621420482807j),(-258.8383694964825+277.2796688323674j)
(-19.00464308107143-0.12886939329356295j),(107.07643217099513-9.309658671059076j),(148.4875121245348+58.6148731300729j),(-198.14594062806015+65.72131530468455j)
(-5.163416579944297+115.57462115582283j),(87.89529402696203+66.9496051305446j),(319.20128746028956-194.15473638203576j),(-1182.942152296162+1125.3647402164038j)
(114.4166184544388+54.646541647892434j),(54.09250472607601+111.89177952758021j),(-484.3665333630264+172.59762507598595j),(1504.1619040960961-1034.6681040778246j)
(86.86456295052251-2.737543821313505j),(-38.28240576579877+73.63004143743407j),(-297.10545847384844+42.57293297293784j),(759.1517335733242-111.84711191357223j)
