170.0,200.0,337.0,363.0,0
150.0,174.0,314.0,336.0,1
167.0,199.0,337.0,366.0,2
150.0,176.0,313.0,335.0,3
171.0,199.0,338.0,365.0,4
155.0,177.0,310.0,332.0,5
170.0,198.0,339.0,367.0,6
145.0,165.0,316.0,337.0,7
154.0,185.0,343.0,368.0,8
144.0,161.0,317.0,337.0,9
159.0,191.0,338.0,366.0,10
147.0,174.0,313.0,336.0,11
166.0,194.0,341.0,367.0,12
147.0,171.0,315.0,336.0,13
165.0,195.0,338.0,369.0,14
146.0,171.0,312.0,335.0,15
166.0,195.0,342.0,368.0,16
146.0,170.0,311.0,337.0,17
162.0,193.0,338.0,368.0,18
145.0,167.0,314.0,336.0,19
163.0,193.0,339.0,367.0,20
147.0,172.0,314.0,336.0,21
167.0,195.0,339.0,367.0,22
149.0,174.0,314.0,336.0,23
166.0,190.0,337.0,365.0,24
149.0,170.0,311.0,336.0,25
176.0,194.0,342.0,368.0,26
146.0,169.0,314.0,336.0,27
165.0,197.0,340.0,365.0,28
151.0,171.0,313.0,336.0,29
166.0,195.0,341.0,363.0,30
149.0,174.0,313.0,335.0,31
166.0,195.0,350.0,363.0,32
150.0,171.0,311.0,336.0,33
169.0,187.0,337.0,364.0,34
150.0,172.0,314.0,336.0,35
169.0,199.0,339.0,365.0,36
150.0,173.0,315.0,336.0,37
169.0,198.0,341.0,363.0,38
151.0,171.0,309.0,336.0,39
166.0,199.0,339.0,366.0,40
147.0,175.0,313.0,336.0,41
167.0,198.0,339.0,363.0,42
151.0,176.0,313.0,335.0,43
