(3206+0j),(3766+0j),(5308+0j),(5497+0j)
(-9.159697789350048+3.374095526819449j),(-9.708419336805264-2.216666219510376j),(-8.650444523457281+2.735980410617646j),(-19.097530626167327+9.701796833526569j)
(-5.290931345060699+5.072522562201385j),(-5.653625047200194-0.18441263675882347j),(-11.168324465195155-4.389892770021845j),(-14.004176840640412-6.822967050942694j)
(0.10486103062527263-5.867988371428989j),(-3.3569303861791013-5.042675217202284j),(-11.276458580522274-5.4906160790537015j),(-10.444212672461049-10.552891903655627j)
(-9.218640767409312-6.708393257731528j),(-8.059688115805159-9.086832701576997j),(-12.984221299585784-10.68146838099038j),(-11.10750837141262-14.605126011799118j)
(-6.9890752593208845-11.56407469440709j),(-10.784514297494297-14.154546438237755j),(-9.229722961388006-11.560891713939354j),(-7.313047338550916-20.267973390279884j)
(-11.486693752988089-10.320651810130325j),(-10.29105226769613-22.042076915371908j),(-10.907427111080722-20.577237023471596j),(-9.36118131698339-26.384657506847056j)
(-11.690644831125411-38.27314741530326j),(-8.725173829417372-37.237613305715065j),(-17.367167753413753-42.817789521389486j),(-12.758453046387501-45.46576398520505j)
(-2.2691772853713132-92.22728271074098j),(-15.920596719402795-84.11277606069534j),(-13.916233305358077-140.94613375584018j),(-3.913889787397835-160.18761635535648j)
(-2.2691772853713132+92.22728271074098j),(-15.920596719402795+84.11277606069534j),(-13.916233305358077+140.94613375584018j),(-3.913889787397835+160.18761635535648j)
(-11.690644831125411+38.27314741530326j),(-8.725173829417372+37.237613305715065j),(-17.367167753413753+42.817789521389486j),(-12.758453046387501+45.46576398520505j)
(-11.486693752988089+10.320651810130325j),(-10.29105226769613+22.042076915371908j),(-10.907427111080722+20.577237023471596j),(-9.36118131698339+26.384657506847056j)
(-6.9890752593208845+11.56407469440709j),(-10.784514297494297+14.154546438237755j),(-9.229722961388006+11.560891713939354j),(-7.313047338550916+20.267973390279884j)
(-9.218640767409312+6.708393257731528j),(-8.059688115805159+9.086832701576997j),(-12.984221299585784+10.68146838099038j),(-11.10750837141262+14.605126011799118j)
(0.10486103062527263+5.867988371428989j),(-3.3569303861791013+5.042675217202284j),(-11.276458580522274+5.4906160790537015j),(-10.444212672461049+10.552891903655627j)
(-5.290931345060699-5.072522562201385j),(-5.653625047200194+0.18441263675882347j),(-11.168324465195155+4.389892770021845j),(-14.004176840640412+6.822967050942694j)
(-9.159697789350048-3.374095526819449j),(-9.708419336805264+2.216666219510376j),(-8.650444523457281-2.735980410617646j),(-19.097530626167327-9.701796833526569j)
