(5183+0j),(6108+0j),(8754+0j),(9073+0j)
(25.497287651804374-1.207306528998969j),(3.439337479057894-16.722024101261237j),(-4.466502093788915+1.4514395668619189j),(-4.311982173961416+2.242972948333891j)
(10.825732424214582-4.557362019351121j),(8.937804622294582-3.4658279096097395j),(-2.1392192734479956-4.081029403874318j),(7.754512348836382+1.4088116512993771j)
(-20.423179948107283+1.1869937610497718j),(14.892827668146413-4.906244482084546j),(1.8972055042118914+5.058121599455131j),(6.951067916964393+3.2208864607025434j)
(17.8164707543408-11.119845657040502j),(-2.7430947450577605-18.59778765265497j),(-3.320355613000629+4.832190684549876j),(-1.426623990716962-2.297803567714119j)
(-9.464861393976676-5.662217813493666j),(-3.845112799414948-2.881273535639028j),(5.500727032748198-0.4671398771691444j),(6.291878554134961-6.96143760612793j)
(-14.060097971100362+2.3190280058937383j),(-8.342125877155274+4.102253842053948j),(0.07188405672959419-5.201362866079971j),(-6.300741282751879+0.19309642971379914j)
(20.999999999999996+4.000000000000001j),(-1.0000000000000004+11j),(-0.9999999999999996-9j),(-7+8j)
(-8.099326631598387+0.9801699155125521j),(16.061294424153175+7.840577505908522j),(5.4830740753575355-9.50615890146056j),(-8.538032207445212-0.8889919164147372j)
(-6.313978114971029+9.217175945581037j),(7.219467063650946-15.20447955827545j),(3.0692965895770237-8.361944934003677j),(4.360914256997022+3.2694161344978343j)
(14.234365546885774+6.352366530078095j),(-4.095678745139324-0.9537034740022032j),(10.567335216718396-0.20254219332665047j),(4.546228933915476+1.2157152215855866j)
(-18.439282767948644-3.385056025244933j),(3.0558620862253445+6.742034067173843j),(2.2833983636394786+4.457607872134126j),(-7.137048596029425+0.13600940718966648j)
(6.282855877257305+5.734832124859594j),(2.1818003209042445+3.794422064108802j),(6.337281537642866+4.5861613718153835j),(-8.03534380183828+2.1047071380003253j)
(8.144014573199257+6.4542861327164385j),(-2.7623814976656464+19.643566780265004j),(-7.284125396387678+0.8933747159001602j),(7.845170041894463-1.1940556088115846j)
(223+0j),(266+1.6653345369377348e-15j),(340+3.3306690738754696e-15j),(401+1.7763568394002505e-15j)
(8.144014573199254-6.454286132716437j),(-2.762381497665648-19.643566780265008j),(-7.284125396387678-0.8933747159001584j),(7.845170041894464+1.1940556088115855j)
(6.282855877257305-5.734832124859594j),(2.1818003209042445-3.794422064108802j),(6.337281537642866-4.5861613718153835j),(-8.03534380183828-2.1047071380003253j)
(-18.439282767948647+3.385056025244934j),(3.055862086225344-6.742034067173839j),(2.2833983636394795-4.457607872134129j),(-7.137048596029424-0.13600940718966625j)
(14.234365546885755-6.352366530078093j),(-4.095678745139338+0.9537034740022025j),(10.56733521671839+0.20254219332664936j),(4.546228933915472-1.2157152215855875j)
(-6.313978114971026-9.217175945581037j),(7.219467063650945+15.204479558275448j),(3.069296589577023+8.361944934003676j),(4.360914256997022-3.269416134497834j)
(-8.099326631598387-0.9801699155125521j),(16.061294424153175-7.840577505908522j),(5.4830740753575355+9.50615890146056j),(-8.538032207445212+0.8889919164147372j)
(21-3.9999999999999996j),(-0.9999999999999996-11.000000000000002j),(-0.9999999999999996+9j),(-7.000000000000002-8j)
(-14.060097971100356-2.3190280058937396j),(-8.342125877155254-4.102253842053946j),(0.07188405672960663+5.201362866079965j),(-6.300741282751854-0.19309642971379837j)
(-9.464861393976676+5.6622178134936645j),(-3.845112799414945+2.881273535639031j),(5.500727032748199+0.4671398771691455j),(6.291878554134959+6.961437606127929j)
(17.8164707543408+11.119845657040502j),(-2.7430947450577605+18.59778765265497j),(-3.320355613000629-4.832190684549876j),(-1.426623990716962+2.297803567714119j)
(-20.423179948107283-1.1869937610497727j),(14.89282766814641+4.906244482084549j),(1.8972055042118916-5.058121599455131j),(6.951067916964394-3.2208864607025443j)
(10.8257324242146+4.55736201935112j),(8.937804622294623+3.4658279096097377j),(-2.1392192734479707+4.0810294038743224j),(7.754512348836407-1.4088116512993791j)
(25.497287651804374+1.2073065289989702j),(3.439337479057891+16.722024101261233j),(-4.466502093788915-1.4514395668619193j),(-4.311982173961415-2.2429729483338896j)
