(18764+0j),(22005+0j),(31260+0j),(32345+0j)
(-1.0368026927508485-33.88905891120034j),(29.213346011094103-86.04742128835353j),(0.861548717466464-36.57928506609147j),(-19.37267763055967-15.752078164579967j)
(-23.709530266448905-62.14595839657452j),(-47.991831787627774-122.64707435214859j),(-11.488124949692523+15.883602609758329j),(-5.614607418855158+38.07128010477388j)
(-13.288490425542703+3.5867492249641035j),(-55.14854674831761-20.06638495465652j),(5.52072229667419-2.0786830930421236j),(30.420507299525543+14.72933481384274j)
(3.290461161634924-29.65815622631866j),(-28.302980787343806-13.5619453530199j),(16.341045944487764-14.925091975528844j),(1.4243992392450684-3.278989530022514j)
(33.99362243264409+3.369779347523076j),(23.872904009589995+11.610622828783582j),(-31.020034203551724+10.520830583055874j),(-21.598542861998318+2.9192990968507178j)
(2.8527237342031793+0.4267915222472922j),(25.929867432871987+8.418659663562604j),(-4.99331092990489-30.049597351834507j),(7.464420777493981+3.312881434638286j)
(2.7785562098860654-40.83068984233258j),(20.581199699899454-24.6378070788957j),(11.100280439666909+10.445642192801206j),(-9.101379626671465+31.69528724504349j)
(26.028940878965543-13.719697387160272j),(51.83804201622796+5.709252909403804j),(-13.130894017253809-14.039334183399799j),(-3.2310993905891356-32.55056370613015j)
(15.363890913903546+3.3341081328176676j),(35.20198942106788-9.533916118228124j),(8.864379385583526-10.825695346070466j),(6.893441995200196-14.554038791042995j)
(8.437694101251012-7.053423027509627j),(-2.927050983124815-29.825778855457333j),(-5.208203932499316+9.318807324102695j),(10.472135954999601+11.412678195541899j)
(-3.1016817797306846-12.182463111432948j),(-44.44220512724107-19.248584749169j),(6.143779384716488-13.375510040799506j),(11.730317867138979-11.845426598098518j)
(-7.8557260616459725-23.310281215085695j),(-16.696243586193035+15.469103916151115j),(-10.082359450715163+13.425891581574264j),(-9.817529028665334+9.8589728759632j)
(-4.370557013929509-4.586424969431134j),(23.120191274033857+31.940538559235172j),(-0.6612084025037497-10.408415537406022j),(-14.984662356401582+6.69049822069708j)
(0.84960991572843-9.32923901244685j),(46.9251130079411-2.621669767126319j),(4.649282063905337+4.292583319725742j),(-5.853534090643972+2.6769979161613735j)
