(56235+0j),(66259+0j),(106681+0j),(112473+0j)
(349.2340909697906-550.1576155341659j),(512.9316326655147-593.2148705744366j),(-110.36719605306403-64.0454983082479j),(-189.17566462602167+52.012855579307924j)
(15.980805817478346-634.4983916199805j),(93.47442376715563-795.5669051063592j),(-119.5648624359786+183.47338075486624j),(-139.3128641828819+222.03243877389247j)
(184.82276215779947-372.7664051277277j),(216.00858510274327-495.532841403253j),(-91.03198285561055+133.01482409425677j),(-97.54735687914086+142.0818589108951j)
(-142.38354716480248-177.8865851561744j),(-122.481152135282-189.93074123121062j),(-27.522583474095015+31.85050103460425j),(-27.74502401737775+69.07111932030168j)
(-7.295382948057764-169.3345973008071j),(6.306928902115214-262.5127318003789j),(-16.847086110906723+46.44410476616529j),(7.174535795518949+97.74666487540057j)
(135.13716036430608-120.53757451752112j),(111.41752727864129-157.4167583022617j),(-43.12228961085543+79.31714592859456j),(-86.68112737729652+110.65837874722232j)
(109.72243344164404-105.21257278596698j),(131.32232002548372-178.69931948103428j),(-23.276330407266553+10.69707525533576j),(-24.382918821243834+81.40341669211483j)
(-184.6662972606482-81.04033630293945j),(-183.01206097969342-123.12095397952858j),(65.63650898869118+37.71504659117305j),(33.52903061267578+44.505076127230666j)
(110.76814497370943-150.65932664838957j),(137.93106442418096-190.68673818161503j),(-37.03956917667978+56.11617285720834j),(-77.10501293173968+74.20074225005587j)
(-18.260850621604114-59.43917022429857j),(-65.44955409049268-56.970164195155355j),(7.3795334280189495+39.855420319876444j),(1.1172216868236884+63.42851832423697j)
(83.45376476028656-79.82940766804887j),(116.63374697803738-122.70299597246088j),(10.677500020106407+6.377864170205725j),(-27.105805010961213+30.225535911000364j)
(-82.54500477606925-97.10714593070205j),(-115.3794712579646-123.41663428667053j),(19.435210231259713+54.782558496559794j),(19.753195096866257+57.92020075094724j)
(53.127225966727345-84.51590106576613j),(122.08131978665679-158.3662962045749j),(-13.214225844986508+75.8708018291845j),(0.14870420449688426+98.89215530080244j)
(15.443678171113543+25.37517482207962j),(-14.439622585850376+21.037320525907546j),(1.6971842245191597-4.364163296753547j),(-26.340733211239-1.9753712115698754j)
(-3.6985544666111387-116.02948371285183j),(26.85407538824372-146.90527032057219j),(18.883364054516633+25.913856132312947j),(14.091707511119862+71.86315953972769j)
(-4.543240796888625-46.434030907847784j),(-18.90702051118103-78.542040171623j),(-5.174971640531098-17.494899152668594j),(-18.81494114035297+23.228033493308658j)
