(24657+0j),(29486+0j),(43443+0j),(45566+0j)
(-239.32325289212707+49.180807278564785j),(-351.22754059128897+132.4817599953932j),(319.7927796005953-361.18084170174416j),(399.4961467640175-404.3447233020969j)
(-115.5923083824349+119.19895732320408j),(-132.19467806467944+201.72488522407764j),(38.21645006241826-214.26108770378772j),(19.503072814724007-290.13715076433294j)
(-14.19945696176761+197.1583913481143j),(-25.518990050575177+264.12179109913666j),(60.081854780563916-121.04406830385896j),(49.03353374059404-172.42523744143284j)
(-36.691867026653306+147.01569603735135j),(-56.96804219808294+208.5404042348215j),(58.27224859969071-176.01149163462748j),(49.98458462781877-228.92456553147488j)
(35.89217242216559+62.3770924274388j),(64.92969054774056+96.96718129952126j),(-75.75518533496913-155.51473010718976j),(-79.94405579730454-184.0977287246341j)
(64.8502870870621-9.176725956072975j),(80.31330075889065+9.185402909875584j),(-53.26485729701019-32.5663599475149j),(-86.44728550315162-17.832246826548925j)
(4.258859487886019-22.38883560129733j),(-0.4125312518477351-28.833902837280043j),(-6.17319626637112-1.1258098485961447j),(16.022009800710887-0.5409064520840623j)
(-14.656071182474383-6.856905651239823j),(-30.83352458462546+8.28056446273576j),(-22.572176047616978-45.46289542728357j),(-17.06191689864343-66.633561532018j)
(-58.90800556143908+7.987531322716997j),(-47.7333109414301+10.894023468845973j),(-1.6950254103354254-21.32161236201078j),(9.322917535253445-26.888323558527972j)
(-61.22606573841638+8.079794243815542j),(-75.82404178052664+26.006651055095034j),(56.25400894325037-26.15279840192617j),(71.59349117516031-23.798415054555733j)
(-31.426169296918516+51.91899174627549j),(-36.452334317573104+81.90626985998529j),(10.101449414967803-88.57978948365701j),(21.212778678808164-98.00438124081003j)
(-5.069498868152522+55.33241863573327j),(37.436071611150474+68.07314258263523j),(-34.662784710246676-38.09301588939158j),(-51.990693267707854-80.48817427551415j)
(5.958170212831098+23.760800553165563j),(19.130113370969873+39.17682401344046j),(-1.4301673959341619-34.83128316715369j),(-14.051695974728574-46.548658753915284j)
(12.295655433915483+9.958635772107833j),(11.374691069474016+15.075464612347403j),(1.7644508721337127-42.00047448699879j),(-23.351303418047294-43.63490796933785j)
(-1.2273637413557559-16.89744336579257j),(14.367950918624409-7.464432058907512j),(-21.690314539129243-40.393177790300115j),(-42.02012485492656-26.91827938739837j)
(-27.1411074167387-3.571201275645955j),(-24.205744716646176-10.253271365714976j),(24.6964287998051+15.53001948403034j),(-1.097776670863162-14.159205600240014j)
(-45.23324380770182+12.766108297255052j),(-65.60841306004954+18.237525808852332j),(22.496242391124298-9.770746500893921j),(33.658853698653004-7.573523624597499j)
(-14.711738406359746+10.138017915119683j),(-8.625067983744831+46.27500697910664j),(10.461779567794292-31.461533212124305j),(12.180547086197505-35.49208909564759j)
(-17.41949692721297+26.571293506742194j),(-30.256796133680076+26.152770900913943j),(45.27360699888863-29.152949169388116j),(8.483457668968647-54.720827026774806j)
(-28.347373727571984+27.89736808826469j),(-7.339920542772006+44.042017975725244j),(40.79044268994231-69.8938378682644j),(26.936974027528436-65.78725741331931j)
(-4.056154585141485+13.81271166637216j),(13.814610319936037+43.23849563297138j),(-26.202669631507888-39.04783057913694j),(-45.61966347050111-66.09091322530355j)
(-1.5682550586488802-8.676026327487016j),(27.908282368142153+4.572338708261491j),(-36.27991777150531-6.2353081674934145j),(-49.809891319613826-25.819500473257143j)
(-8.104381381856095+9.877730326145258j),(9.066630991827214-14.853676196185429j),(-10.35285701687858-24.40644761321692j),(-20.433397865946475-0.7624027668582798j)
(-23.2334327781475-11.280389177762375j),(-38.190470548682185-1.8626947066722792j),(-11.695197613246725+0.08920041023150738j),(-15.027802004954008+4.073903295113297j)
(-33.82395496769809-11.00093571116976j),(-32.38088152963859+2.2316560377289214j),(-15.49485768238453+4.3360094807842415j),(2.4494594685646014+0.4644834182290012j)
(-43.809761723685895+12.103349879360863j),(-28.720768184412556+21.2393188983252j),(27.685383816276644-30.252337017537887j),(56.697199055390456-27.061947009585186j)
(-16.363882537124553+16.130125789552935j),(-29.638532591733558+46.20730806486229j),(27.029852352973947-45.787428869088295j),(12.659471092120677-50.971171141312766j)
(-0.006028733877570858+33.16316014146193j),(-0.8699210977738492+22.198045279997103j),(-19.36910458535951-48.761788119502015j),(-9.425255812989409-22.332556567298187j)
(0.6027257031354529+14.211609448471851j),(-22.86048705579828+14.846356482029826j),(-3.1325725502327963-23.844422366445094j),(-19.863529727944663-18.547786049893816j)
(-2.862079480460803+6.324862968639021j),(7.530060524101293-0.5169266587563115j),(-27.60656424879661-45.12798989878088j),(-13.262290119777862-9.806535855628034j)
(-0.8580456324877339-16.207514596539596j),(-6.411276214279987+4.858611692428788j),(-16.42939580616575+0.48296005550762544j),(-7.785013947415367-15.133749748864815j)
(-22.112193093128823-32.18739005724844j),(-41.65986764437373-28.362791221026175j),(-24.540376895551184-16.274632175746333j),(-16.457063733676147-13.653034408719165j)
(-50.41701269119167-12.536679115335685j),(-54.548938607411685+5.654263012657932j),(-0.4618532999346945-6.430316824417204j),(-0.8245100405048689-8.671292131929413j)
(-23.068421615451534+1.2993170963083216j),(-21.740788417153624+9.272356093746577j),(1.4237720072138789-21.048235089676595j),(-1.1681761455620627-13.142323752141078j)
(-12.857186830269471+0.4752931304729753j),(-5.595957023077139+6.191597454984974j),(2.607641995646237-39.04051963463792j),(6.7553291734071195-34.7337455831625j)
(-16.75741895351925+24.857797530953345j),(-14.018381885304315+40.86350131579607j),(-18.884687469897116-57.72168275550763j),(10.03687859598152-37.828021579733424j)
(-3.5107631026782684+13.063607042268202j),(-8.199947551054127+21.656246134174886j),(-13.35778254298554-44.16892157234173j),(-28.608974184900973-32.459130559310154j)
(-7.991558123705062-1.9968986186295012j),(-7.2793332265479265-20.55020402134781j),(-22.087927528072324-8.915687163344444j),(-14.438673524492152-12.158251079578534j)
(-8.861227919626385-16.723323317641814j),(-6.735675205390706-4.617908869305921j),(13.47212043784392-24.036305158783208j),(-3.4785362643241413-2.4144669745601846j)
(-11.528372838998969-25.232653158363945j),(-16.890682311101315-21.627556692244454j),(6.506168529748445-23.911871223614412j),(-1.2870505278199822+4.536845949285151j)
(-17.0710008830698-2.621094085730455j),(-41.68463177649022-27.73365003742849j),(7.6079091449807095-0.6699325575538637j),(17.335306070441646-1.912788537350366j)
(-13.705595009314493-10.101636262219827j),(-14.279503490299248+5.178894548082756j),(14.111703716228476-33.74956304617731j),(23.986353479966056-33.46762152831961j)
(-3.154737016331378-1.0492670942331213j),(-13.342742746889627+15.832654894620513j),(-15.297530401267224-34.273612334831235j),(2.809039371288023-49.19929116626839j)
(-17.93989275599569+10.265619814481097j),(-16.45630140530399-0.8363297969935068j),(-17.339284599788705-15.764461273339673j),(-3.4374462412433484-50.79165440373958j)
(-8.829537708325727-0.13842458830109905j),(-10.438517324969997+14.050658847304542j),(-17.165392504067142-51.62953528400358j),(-10.50068633309112-28.61993989583676j)
(-7.341893860072159-8.225724688140023j),(7.971225188402867-14.8605317070251j),(-2.1213066847908166-31.879748880350157j),(-21.83676654816961-32.15949805156857j)
(-2.5969446055784875-21.856457986030858j),(-14.524370841178097-13.047626139982299j),(-4.763329654038241-16.6987686890835j),(-3.663577497912957-10.789924487755457j)
(-20.293449631608507-8.388879268632195j),(-21.867460166629655-7.08831826024387j),(-3.4094824535383372-32.299476345031074j),(18.452364411449828-13.338338472122423j)
(-22.5-19.918584287042094j),(-32.5-11.2583302491977j),(4.500000000000038-18.186533479473184j),(1.9999999999999947-36.37306695894642j)
(-7.521223226745061-16.726268579394777j),(-21.6021454882844+7.471511129506478j),(-26.636604923993353-34.57107108522068j),(2.5068747819562036-26.25424355830341j)
(-14.730159271081842+2.4136786065133435j),(-30.014733256872056+2.9004114800589846j),(-0.29687654972980226-43.05095444696097j),(36.5128130466885-52.17901561815776j)
(-5.711858507659368-1.3629506530506035j),(-17.60994860664045-3.0606477025193897j),(-7.316795604652015-46.71841920810273j),(-9.058890810083707-45.028798161876026j)
(-13.709085993891188-13.586056537000527j),(4.710965640707794-8.44086055139892j),(-49.02748615367553-37.482301856650636j),(-9.589234136721638-27.60721949195967j)
(-10.175628544732504-9.313699476992081j),(-22.260627228725387-18.835039492251255j),(-28.76714428148468-35.513603770875676j),(-13.608330006608877-41.68162853627703j)
(-3.0718069793903098-28.37006837822012j),(-22.27595979089419-6.488786498469658j),(-5.810570031376444-46.326124652976105j),(-8.076727428937525-28.27256730656385j)
(-0.7742934599744009-27.146105613004625j),(-24.825186681996293-47.102453087413615j),(22.029723652412837-13.882864720594043j),(7.009744641968535-28.81847255910624j)
(-35.85122794869842-7.395642396120822j),(-34.31640092425729-10.915339199317184j),(6.749598343373194-40.35142723054382j),(1.9902926323406653-45.26271142740163j)
(-29.383033081196537-14.921007629568345j),(-23.289832029789455-0.19923592848983418j),(-10.148000572625481-55.97331466777794j),(13.600380805596252-65.08726980055621j)
(-5.63011030873167-19.356447891960684j),(-28.713571179923115-5.0537698708758505j),(33.3520075854755-45.88210137143272j),(-8.1172250867034-74.47889561203156j)
