(8118+0j),(15844+0j),(53596+0j),(56959+0j)
(-2.568647226910798-6.45787592368414j),(-84.66982800355811+29.130125635758738j),(-82.1110978859524+46.802211625084105j),(366.1331932691214-89.45195365949385j)
(-51.37211234725328-31.12272068118415j),(-7.223905179902658-28.74785869456163j),(-110.17540103784222+21.84187563795783j),(521.6999818470367-28.343498904046022j)
(-9.185984962551856-13.810499220869j),(-5.209032076749054+104.71623814122647j),(-80.62226299354825+103.56020921143649j),(500.8285964937904+191.73314221285574j)
(106.82462339579263+89.63463224898491j),(75.71652265238356+21.403702320621168j),(-129.93023126653725-98.47552130596011j),(-46.28545015011059+4.066714727890108j)
(47.42328243494126+20.75131452877003j),(-4.364930402674418-38.941920402347954j),(-145.03215903848536-47.57544183229584j),(166.5217720828059+56.22246631947247j)
(-18.457162081704837+51.4408319147113j),(59.54747018261355+30.93123105516119j),(12.542718870759927-67.6778418000064j),(560.9429095341757-85.00941507463571j)
(32.46413544557936-2.8457796062176257j),(-20.626888896482114+49.61605855898571j),(-100.77392935163562+33.63263237638742j),(602.7753693038164+170.83568103235217j)
(22.837356909419725+17.557551862652176j),(-0.4569191108649875-0.2125525414950431j),(-139.59943064861181-80.5740662163397j),(213.0061236291731+153.81757001860893j)
(119.51797846564682+35.22748199417574j),(52.184997453026426-9.906527390321461j),(-364.56780322754435-163.28044529903377j),(662.6512001453184+320.54828052265583j)
(8.735412294455273-40.531184085976946j),(-14.818675045665032+18.464002781104355j),(-12.655972078254763+27.664312274876j),(331.2223193213845+21.56560192266616j)
(-47.99715717548048+14.7100261359086j),(-4.425092433626958+25.671524055713558j),(-33.462667168754706+63.685951926615815j),(625.592906676246+72.45134084361737j)
(19.71964714133057-7.171553433029798j),(82.84834558586647+14.869950707915606j),(-40.6441467985087+20.28348754885792j),(503.062853463945+305.9563239709152j)
(38.46435736216253+121.70806062732288j),(-12.120722976857621+59.871597159706205j),(19.447552929333597-174.87022977285406j),(-821.222869962108-251.09899310055314j)
(67.50424590760483+70.04428287526999j),(-6.0868276915891215+8.252579067072233j),(-103.98767508796709-142.98610700192356j),(143.53187202539766+103.76972758200151j)
(3.5318092545408604+29.1714243603614j),(17.754822512638782-26.696330111046947j),(-21.92608291575175-23.841324716703596j),(491.5712080948399-71.76465147116613j)
(60.626725288925485-36.72810009526579j),(60.41187966320007+40.25227382970513j),(-171.28208398821766+48.5825497271063j),(553.6739571081054+280.64583502983226j)
(59.950793220886084+12.459815239319191j),(-2.3381682203258265+3.948028774049366j),(-48.08752908202655-137.9670536601814j),(-58.982265269943014+154.58406552852782j)
(33.001097065712344+42.21643080147457j),(23.97963612806072+6.48950707692557j),(-185.79488862549408-219.39252134381562j),(375.0119838957394+509.7496054957237j)
(-14.795583189765011+17.426664136134207j),(37.449229498433226+46.896003610878275j),(43.76496070117253+70.065957054736j),(297.293054380374+13.85745741584779j)
(4.8436779683922-2.4260096037910373j),(-61.8252864668645+15.905739335105732j),(-65.74706051362773+45.377226459419624j),(631.8177673174922+136.56781740317345j)
(-68.591260377464+38.69689663922579j),(18.953313075463228+14.837081005161693j),(-38.828583779034034-104.94278043983132j),(284.60363936195733+361.6289887869258j)
(11.295398369423438+132.51204991528044j),(53.83247136459414+3.1269179872851467j),(1025.5360091525308+560.7904599432472j),(-5883.94356137232-4873.702765713494j)
(14.480290306660535+30.38698714435964j),(-17.155999349186658+38.696275505110336j),(-32.05464254079641-92.64475999188394j),(23.452760355250007+59.4833291920653j)
(46.447935074968896+41.69487475844598j),(36.272450354842306+15.155651310347046j),(-104.49653867099653+59.65706926150519j),(494.3601618693368+13.13269729141382j)
(84.25051442326581-51.912844413937876j),(-11.412157507240096+58.54944055998098j),(-199.6725887288435+17.75232062433559j),(425.8403855466846+416.39214808983684j)
(-13.281136530273514+84.65177786435642j),(46.50144387052862+31.980255658382074j),(131.9454066681526-118.27766410443216j),(-431.80074541739543-173.10342849082036j)
(30.319341368781394+36.89473960286599j),(-4.785459294662843-25.793477878162733j),(9.184926236632577-237.0147018319322j),(77.51792026485998+406.2047506207998j)
(-54.3886512354825-31.09856501218997j),(17.97741946020261+52.99660038658416j),(61.369048503088834+107.91547237755026j),(318.12125719156404-57.80452691117051j)
(-9.981219432371361+21.447124195015242j),(25.90786385943852-16.30286945547855j),(-133.79958939406822-25.0011601807853j),(524.4452443436953+237.77521675093237j)
(-62.23991336195584+38.8930752805527j),(19.515007061538284+42.96025902527701j),(45.89674359579658-157.56179586520494j),(20.53152191165543+302.4779258290235j)
(-36.13579623030846+163.37842978083808j),(-3.82675615760175+68.96130004361916j),(-170.12840588260292-785.4220717452113j),(1430.4575875690748+2727.022420736413j)
(56.509978877542096-10.604945716495067j),(-16.015195015112567+14.908062603522858j),(-30.999435790094594+22.92227285308323j),(-11.364440933360584-45.131162787095775j)
(21.96808213448176+42.964198218106894j),(22.725523478777745+34.43874326209635j),(-144.55272496672546+83.66151807456635j),(499.8311353840294+49.172236910404195j)
(27.64046888688648+25.50969328278726j),(13.197166244687025+22.137598550688338j),(-111.48172254010069-24.97724395556083j),(243.15239505796035+477.707144142045j)
(-54.16396392107944+62.98486762162671j),(-9.878869724911652+34.183729338495034j),(364.3257353831359+97.10139828553477j),(-855.6368338213273-1193.8729436733556j)
(-46.573191299279756+49.27208426820402j),(62.722235083743925+51.384588319698196j),(122.86016471465359-130.48003683073233j),(-123.13508685283682+158.90568462850246j)
(-26.00255825901435-13.882291971580322j),(74.66104523720233+38.63622806893446j),(-4.626118846851568+89.93423375099074j),(394.3860945839423-125.94710045650044j)
(22.090766007180605+62.93357264637593j),(-64.18103606348913+98.15251145447428j),(-154.21555242144473-111.18106593344356j),(412.1040798222157+298.13270387716403j)
(-3.4225518716874177+93.96992979270968j),(7.155860681443471-5.49995754665747j),(155.2897975532569-82.9555052786962j),(-224.6659261219113+13.125068043357032j)
(-16.82048515592996+117.55831715526821j),(13.053612118680377+98.2984336666815j),(117.15968528048177-386.4385416558585j),(1.456823102088606+1255.5893652245368j)
