34.0,85.0,642.0,822.0
37.0,87.0,639.0,818.0
43.0,102.0,640.0,818.0
51.0,105.0,643.0,822.0
31.0,100.0,732.0,374.0
46.0,99.0,644.0,825.0
37.0,96.0,644.0,828.0
33.0,90.0,646.0,829.0
27.0,90.0,739.0,382.0
33.0,80.0,651.0,834.0
16.0,81.0,651.0,834.0
16.0,82.0,649.0,833.0
35.0,80.0,606.0,814.0
21.0,78.0,734.0,382.0
25.0,80.0,643.0,827.0
32.0,93.0,644.0,823.0
32.0,92.0,644.0,825.0
40.0,92.0,714.0,365.0
31.0,89.0,628.0,812.0
32.0,87.0,624.0,804.0
30.0,93.0,624.0,802.0
34.0,99.0,729.0,375.0
28.0,82.0,647.0,825.0
27.0,86.0,643.0,825.0
27.0,86.0,641.0,818.0
30.0,85.0,646.0,827.0
39.0,96.0,738.0,377.0
32.0,96.0,656.0,832.0
29.0,84.0,656.0,836.0
32.0,90.0,660.0,845.0
33.0,90.0,753.0,380.0
42.0,91.0,670.0,858.0
27.0,84.0,671.0,859.0
32.0,85.0,677.0,863.0
44.0,86.0,675.0,860.0
28.0,83.0,769.0,400.0
23.0,80.0,677.0,870.0
26.0,81.0,677.0,877.0
35.0,82.0,683.0,881.0
31.0,85.0,784.0,402.0
26.0,87.0,682.0,881.0
34.0,86.0,687.0,891.0
32.0,87.0,695.0,901.0
39.0,83.0,658.0,876.0
38.0,89.0,807.0,423.0
33.0,82.0,711.0,929.0
39.0,91.0,715.0,941.0
48.0,87.0,719.0,947.0
48.0,83.0,843.0,453.0
54.0,79.0,734.0,979.0
64.0,87.0,742.0,994.0
61.0,81.0,743.0,1005.0
60.0,80.0,859.0,491.0
63.0,84.0,736.0,1007.0
55.0,82.0,733.0,1003.0
58.0,86.0,725.0,1002.0
57.0,83.0,721.0,998.0
51.0,93.0,827.0,474.0
49.0,80.0,699.0,975.0
56.0,93.0,689.0,967.0
50.0,88.0,681.0,957.0
48.0,93.0,771.0,458.0
46.0,87.0,650.0,927.0
39.0,93.0,633.0,904.0
34.0,85.0,620.0,886.0
45.0,87.0,561.0,821.0
34.0,88.0,688.0,389.0
31.0,93.0,581.0,802.0
26.0,89.0,565.0,774.0
23.0,91.0,546.0,739.0
22.0,85.0,598.0,308.0
16.0,87.0,519.0,658.0
5.0,86.0,496.0,640.0
