(9474+0j),(11468+0j),(20706+0j),(22038+0j)
(81.18813087654328-124.81351875536862j),(82.74819833639516-110.86905167308194j),(39.407212272224896-32.231220466869146j),(47.63425676652621-42.82149007924414j)
(29.461314629144404-74.052727171716j),(23.2837129592597-66.52093456390367j),(31.666654734653893-31.16014177780781j),(46.915272912781006-57.86046212896238j)
(14.401923521793657-42.93248174566264j),(23.30027811412985-44.908153572272084j),(-0.6923067423439346-28.08544339456592j),(-2.611716538907496-58.048709871276955j)
(8.67825642403124-8.28689627044135j),(-22.645926578351396-37.69042233388957j),(-9.882054228987295-18.445818041264566j),(-6.1400223863794094-43.00751333773315j)
(10.582105207455413-17.792398821053443j),(0.9266239907165073-20.69829103037317j),(-15.82519995251306-12.698196388920138j),(-17.448689754371884-11.296959651905325j)
(6.444776352544866+1.7211726929009163j),(-2.1759917015159758+1.8096855843616488j),(-16.10558626082888+3.2823164342159874j),(-7.047295812460995+7.1358672740261255j)
(0.6458980337503135+12.502491987549895j),(-9.843458848123582+12.17197687298816j),(-11.090169943749487-6.881909602355873j),(-6.263932022500179-8.143236819517702j)
(21.35258182912871-13.348384580327238j),(20.71264349937906+1.181313502630573j),(5.800500911546929-0.9672121942716796j),(-5.751386504905804-3.1924359393971464j)
(-4.634829690751223-10.841471532162586j),(22.758258626446896+2.046821595635663j),(14.48463920202686+12.706728217892788j),(10.114464269887026+4.276672591910683j)
(2.9999999999995453-20.09440614904965j),(-0.2729302260327131-17.86364704987691j),(12.47554133023823-1.3875872131197609j),(9.570687603675651-0.8177436875912343j)
(-12.430860775110737-10.963136461887157j),(-10.440733404176893-2.415995231060983j),(2.91467786837158-11.05868257978961j),(-15.593262220882279-16.247306499197016j)
(18.872292561559554-1.539610750804023j),(9.482237410571692-15.015479501094248j),(11.882676509075765-4.775495599304752j),(13.537638703183688-7.599777460385301j)
(5.489317368868571-3.232962810811123j),(8.960537612285748-33.541158308692786j),(15.979188516864316-15.682905229149041j),(13.61815585750195-4.645398216254186j)
(8.534441853748605-14.576118445293993j),(2.8368810393754003+2.404141572305857j),(0.9999999999999929-2.628655560595692j),(2.4098300562505957+1.2613272171619085j)
(2.4571234530427404-14.860502231848978j),(7.535343801838309-1.921518533525063j),(-2.775323132138496-12.331357118343995j),(-2.87435426423599-9.198789185141127j)
