(57885+0j),(65948+0j),(122797+0j),(131344+0j)
(390.6624689131227+809.0608482491263j),(480.78677762803545+731.112195065621j),(-2118.829204254062-119.09281459862714j),(-2148.800248307128-331.7318358176401j)
(569.9520661628403+137.8604641508592j),(868.043188067699-111.10534539593523j),(-2044.0905808754937+459.6062165116237j),(-2344.646122562943+460.582897725616j)
(14.501778728705583-379.72384835952596j),(106.64379135084096-649.0727682930847j),(-1902.6079484576608+789.3674767655119j),(-2000.9073206279477+1004.8767961756007j)
(-172.09218272394946+108.45100960670945j),(-176.0907574569435-91.11364879311878j),(-1651.368530712111+982.9345901995187j),(-1668.4008266979304+1104.589537938587j)
(103.22592238413961+146.2745996849153j),(216.95160877508903+44.40121993175637j),(-1468.3114824278834+1179.5436332648378j),(-1471.4046209126382+1207.9293718120448j)
(344.89372839322175+111.02533877587504j),(397.04420198378693-174.98794998891668j),(-1217.4880448925774+1344.4713735461391j),(-1338.4011357752977+1369.047944542966j)
(198.4452213454921-224.5539912832645j),(133.06916930710878-483.41808398939327j),(-923.0201823690879+1451.4506541743638j),(-992.2545677992124+1586.8877112027262j)
(-59.94903393258346-284.79605262386076j),(-183.93506820935545-393.3915145168016j),(-615.9936836119314+1420.1295853991792j),(-566.1324786432492+1577.811723409646j)
(-68.72926251843435-78.20774715230418j),(-192.56229352069286-115.29393884031407j),(-427.3202309633624+1327.5838571144284j),(-377.25855088691105+1447.5030201672905j)
(-71.03732731282412+124.14718317784755j),(-135.80772042594486+90.27707738998052j),(-202.67224306957974+1281.539197913306j),(-96.70238465463956+1307.1557407673265j)
(-47.31973392363362+49.394152435343244j),(-79.85566427068477+62.04172224156646j),(-34.23324616408752+1169.0879827117876j),(37.67958216541308+1155.0760352313412j)
(94.00557221123427-58.98805804063025j),(22.736725336496875-14.715607598931614j),(107.94512178614059+1013.7952474604402j),(97.30612789841825+985.205925543318j)
(-29.24266376022777-170.9583754369348j),(-48.19199015965398-169.49510264881485j),(176.67632235715357+911.3385407245952j),(212.69688734234055+937.9017122417762j)
(-199.66131865959147+36.93639192881216j),(-284.1350047970222+50.40517790150499j),(302.2186674643557+747.6239468598574j),(321.1851784772233+746.5802608342076j)
(-152.35451901636657+146.51884131974938j),(-111.39662905484053+328.1782860220701j),(315.56276381126514+591.6115470014496j),(319.1179085872201+547.0880382684954j)
(100.31866275753123+286.44167362254365j),(183.51794850816827+299.51428458999777j),(232.7377840555514+421.97867368714327j),(215.75153213982594+322.76311809846004j)
(199.63689061565307+32.34328018305957j),(301.89420282449794+39.624763072342745j),(181.61394914792714+414.72920082905523j),(30.91504999168353+323.64990949708834j)
(172.89290443271418-75.15114907621191j),(298.54201409088637-87.27126952307594j),(166.27716077563127+354.1128091162084j),(2.7405608335330953+386.18857564978373j)
(162.63005680739656-227.30060755203547j),(255.96062676853478-272.07648238998905j),(159.19381845600256+304.9576503390917j),(70.26800135115558+388.80153077948984j)
(-59.229948452127246-166.4832487533471j),(-4.249573275955072-250.5035329934168j),(156.16985778135722+203.63928554901156j),(178.3422242782749+352.74864784535j)
(-69.79437518329115+51.32437373957393j),(-27.146697010781864-22.06402725199561j),(73.72609447073424+125.2447233468632j),(127.14619355132515+134.6514218152576j)
(13.414822223688788+59.613305406857656j),(95.1041013521616-14.5969506938401j),(53.43914201113864+89.56280406384403j),(-10.815702764794583+130.94077331169478j)
(119.86262043243278-40.36253464071406j),(167.27326376304177-154.65567338541186j),(2.0022014574445137+108.60393555661352j),(-92.08838388327325+183.5859994149543j)
(97.89031413263456-191.86569338482568j),(74.83854868559729-286.7624329888798j),(-10.155197314602901+116.0203985017456j),(-63.2097460049813+263.48583250141905j)
(-107.79718669864968-284.76857727205925j),(-148.9640049996561-306.2598713244821j),(-15.752691132384607+116.84696583532461j),(7.263114351637512+261.65850554428107j)
(-250.29618940188328-52.12142299303819j),(-309.214711176521-124.83080453679608j),(-32.21623190113125+50.88379686807147j),(53.94993011600539+135.05295962903858j)
(-124.23077260110509+124.47432587840734j),(-181.99584052522152+81.91942952209372j),(-81.0965308838228+94.99587720760644j),(-1.34351978321493+74.99724438553758j)
(59.96008326551305+123.56379975651122j),(19.057179328688335+123.24079256601055j),(-122.11229425610736+79.06960816542882j),(-84.64417002864093-3.338068649073038j)
(133.59739623496927-12.009992613386515j),(119.20677851312819-4.187549253916657j),(-194.8913755838942+82.96527452290871j),(-183.14418001010048+64.38441700877007j)
(-9.025456504218852-110.59741315924934j),(-29.690430650779035-98.84152237611916j),(-224.83500497309413+119.63275569839868j),(-210.9283683776808+116.04931306141899j)
(-51.07005765369051-5.680855155295831j),(-79.92774544734367+46.019650615195445j),(-256.4567648097976+190.88457497135363j),(-239.57436915406464+159.3380939550293j)
(16.960517422782004+120.54438739342947j),(71.83971541872347+102.13683912266438j),(-251.825806342561+209.57671044296802j),(-250.56486736851775+139.88226392665115j)
(165.61285959677238-49.442285529129904j),(184.63032286167115-50.210914259258324j),(-220.89594953561746+287.5368343423891j),(-300.4319987544825+259.37622969690307j)
(131.6529430309236-187.28989578527356j),(137.6557601029452-142.8674401514432j),(-185.38730878705343+293.8312665792468j),(-261.13229138708493+334.09549000411334j)
(23.606090311734924-280.9097525849041j),(31.85210883299972-241.53061433725395j),(-198.00054469573138+340.84580195261685j),(-215.93077562486764+391.8637959721365j)
(-181.73347812170834-252.80511135298423j),(-133.5215215565329-221.50352939498862j),(-40.76692086587536+368.01033117641657j),(-65.76279561003776+415.56990911366046j)
(-154.37669155049383+21.480039463564168j),(-128.77121905722075+33.56385932648517j),(-45.80896443264038+334.36501758273107j),(-40.67297677666514+296.9069925363982j)
(28.907335730235147+93.25780831808365j),(57.40996382399426+23.891587676844345j),(-19.029382261210316+342.23777388719566j),(-43.320978347279635+311.69520318685153j)
(36.91402933798081-164.70432068173704j),(22.842351068491595-211.8789172097193j),(23.8160499101418+280.2948800551057j),(-10.85716405247166+341.79710124657j)
(-153.2297702714029-147.35486719664206j),(-134.71916925853566-177.8018187546959j),(89.85666755367947+231.63127449803878j),(108.9178507185261+331.25676184646164j)
(-219.24345819032203-92.65426124555516j),(-233.37630861461756-41.00933752642797j),(67.72992873930744+173.82987448975584j),(177.52389086287025+267.55496339633646j)
(-250.50953482991008+151.20807025268036j),(-190.7377978276631+95.31427508931066j),(68.9323908871266+123.56466652800003j),(155.74706112253887+105.23157228397712j)
(77.49179318989745+174.4404514667662j),(8.822864440485219+165.8269275993298j),(94.35759626465833+126.36015731671935j),(39.79249456203804+32.621922089691964j)
(97.94381658501766+22.322841194716936j),(130.92840739892722-7.623671472814774j),(32.88652524750796+68.80873847141345j),(10.705188422432457+50.13768444396041j)
(-31.805347013813268-124.34865472337505j),(-20.880980554556082-140.78122928067415j),(10.692876692510211+40.056650547953524j),(6.133835863976067+100.16212617353469j)
(-143.89363340130217-2.9213500611808882j),(-132.3457611156354-65.2593865093067j),(-16.819047691452678-2.6663119681850986j),(7.802092962196298+20.168902007071388j)
(-175.4459341468571+121.29763520879553j),(-189.39080426583578+93.14989422329211j),(-43.827770024871896+11.747288885968786j),(23.519267224024873-66.26030231303201j)
(53.7706282711456+230.99920929527084j),(19.44125539009906+177.09901298101306j),(-111.26112937751896+9.300954013311294j),(-155.04000289671512-71.06612784056601j)
(170.2532461682747+12.849572678170475j),(148.01585634839657-22.465358245855313j),(-172.70725058975316+23.38025934015711j),(-222.21694680537192+75.06002119754092j)
(-14.444159076296856-143.03453246162968j),(-53.51937206733442-161.7048139673229j),(-145.39319622108155+64.71455594439387j),(-163.5725552015953+135.56491916684394j)
(-225.96964201671508-50.702724607939274j),(-216.91481229478225-32.40402119899092j),(-154.12091509479245+82.6150178268862j),(-86.4699571487092+116.90602666299867j)
(-175.31154652511952+132.9467686159863j),(-147.24333090204618+147.3643851889748j),(-179.0398719414452+69.00487434872194j),(-135.93131300818413+53.631572150191126j)
(-15.79325570474802+198.15205517900006j),(-29.742094230433068+175.46044942851233j),(-204.4984542627404+142.47868271279498j),(-278.9649827964661+91.21298163208917j)
(120.82677139261475+111.87527410443005j),(115.29333257680261+133.57286708999843j),(-144.77736663965194+251.50769024649594j),(-211.06875594834122+197.19604892155678j)
(102.27027415116771+4.215846938773692j),(126.76508682182421-4.629835004112808j),(-141.38281838464928+191.7047774528868j),(-187.4782615822869+248.42802322886763j)
(-50.10075042077642-22.01932544275879j),(-60.13856285529755-20.433779847654314j),(-129.2097033176633+192.55155610437788j),(-102.35885547599855+289.11804308642985j)
(-92.3895179298391+120.04090171720625j),(-103.57538143502711+171.5182046246651j),(-89.83981525407847+248.67014857242054j),(-27.792330647472653+224.90840036667618j)
(46.6579206536002+200.33722865151117j),(104.10200204311244+264.7024193150297j),(-97.94117819659417+224.21580430547345j),(-118.78223483953408+183.64363975217236j)
(210.6546681540641+79.34167353002373j),(249.86616173363439+68.37285492058577j),(-52.69599048134809+256.84017023494005j),(-152.84392735683957+296.0072606839775j)
(215.34357053160954-113.35593577108311j),(212.46840226497943-137.0048854021983j),(13.824143485403965+274.41108379712904j),(5.544359539361267+279.82168427423767j)
(54.579644462336745-124.44269944591615j),(11.844880645310411-158.76277412005652j),(36.88709007388151+178.95546441213742j),(44.94898431402961+264.1665514928843j)
(-53.93539546478012+4.883417461643106j),(-60.99341505911076-10.512254016116984j),(40.44528711318971+167.39335924377963j),(60.63461046405608+156.56113654008715j)
(37.743314859996644+80.94460815498488j),(27.256308570651825+66.67263952624221j),(43.72866604489978+153.7848695941508j),(52.799637545559904+136.76543202899674j)
(57.0886984904231+31.362907666540345j),(113.48985527745106+31.393041796443377j),(62.85544919624908+105.4071960106439j),(14.733145629815226+112.85752134670044j)
(69.39377845328737-25.316297922089642j),(98.8778108159171-48.931224835911856j),(56.42634687224894+110.25706062632463j),(47.94505196402895+165.93471235364905j)
(-14.847024111152393-85.73147893783896j),(0.7318022665479269-91.44783060624023j),(83.33597690445976+84.46984573508153j),(65.17436373936778+67.21820906740044j)
(-73.39483494020156-25.338044853561833j),(-81.06696683138449-19.213490898931454j),(37.66361952245105+20.385777192653634j),(87.39365059996469+46.64350184157014j)
(-62.37815832454123+76.64068517624328j),(-50.528745023072815+94.72317291915758j),(25.220652849414364+22.05565831424996j),(32.58272072396676+13.487813578537097j)
(74.89678261291081+120.76150430916917j),(114.76168282220773+93.74314624296315j),(13.408264047507549+28.720056919093977j),(-33.002383880923745-15.049718505148938j)
(142.63896305532597+70.32341181654805j),(185.6571529353336-41.40130019703297j),(-30.96019925076658+33.17117824231037j),(-58.670786891346104+62.2098512798031j)
(78.95336597667134-71.41278315488549j),(68.30756407912686-135.96996857430267j),(-7.796649465505364+40.078460504935016j),(-14.739871177306036+85.40208190605159j)
(-46.94922347654506-20.544928838044935j),(-4.895728101753775-58.49430651071898j),(4.29344777949791+19.61711899888542j),(15.400814849080689+16.14161495076876j)
(10.067647469180244+60.14263011722726j),(32.296075945279654+12.334793473644872j),(-39.99699326059589+53.60269346180368j),(-57.82207753564823-3.9822202459289215j)
(92.84467037990399+62.8329312251037j),(68.76416355827163+31.889402257605237j),(-25.35799617813916-8.92705433173535j),(-48.614236126736216+10.331951495009893j)
(203.70071322339987+62.651149495307635j),(156.71057235075892-30.068272920166493j),(-67.92404970100907-5.386725815259993j),(-144.08383027424424-37.14275506117973j)
(148.2452110791703-137.43989065040432j),(122.14281859950415-188.4533404938405j),(-57.87707117932928+9.909458907333013j),(-140.34707942122418+84.31803061980001j)
(-18.966637232767894-145.49033416574952j),(-87.36456807312847-190.187748704284j),(-56.45092037343787+56.28156813602526j),(-63.76571703379656+98.06425072841785j)
(-64.66527804465932-44.39011699434895j),(-114.16290847173282-9.955987499724642j),(-65.10184092649001+15.359947492803471j),(-62.24767802575428+22.94319613400187j)
(61.585846206663014+47.88887693745136j),(-3.140091330730435+68.53928409997604j),(-83.47706949855724+43.5499807113617j),(-87.07504234354994+32.653092273614625j)
(143.40215433898595-26.089468398515322j),(85.81770593173655+16.742264893845828j),(-126.32209346522336+31.091168823856652j),(-102.63072734094521+55.215127600740125j)
(111.22372836872074-109.99296216916906j),(94.58539414047027-66.5832930553993j),(-92.33805357363072+91.69479136215733j),(-137.8516218720934+59.358251256910705j)
(29.71887398139405-113.50867960454636j),(22.66473989910947-106.90602143652978j),(-69.12167067628532+121.77974736200494j),(-91.22162004498985+143.03859400262183j)
(-16.066168186938647-9.079515930524721j),(-24.508759568941823-6.352997477915579j),(-72.01528438429483+122.11967888793555j),(-77.99811064807295+127.84526299285473j)
(37.69468816409551+40.94180140667452j),(95.51164295449234+26.80937666353516j),(-67.91680064840239+95.95218572177596j),(-80.04754123730345+111.71250494565861j)
(148.33918255909728-51.16596458614365j),(152.67144752133473-71.48190616493375j),(-44.15959721435698+114.34973003406253j),(-54.12344727657103+127.57418902917067j)
(141.31521449362606-145.0436573203843j),(175.7329831330112-177.54857056670485j),(-8.305879012186445+68.53750392597912j),(-26.054113906074704+162.40665120017854j)
(51.27022981672507-236.29184939875205j),(33.100891274464544-274.0672623233929j),(-17.41104321190774+132.585084290125j),(-17.608732140436786+197.42326523017275j)
(-85.38926166042006-151.9382624951097j),(-119.12985907780524-190.50377738328694j),(62.327789313239464+106.64104959422835j),(70.42831407896756+87.12703185466233j)
(-28.760987637250366+5.938779147738089j),(-77.34216973921232-54.815840511548444j),(50.734858794041884+73.27188893311515j),(68.24590754778639+24.97627537457778j)
(54.50585992260825-54.545277767536476j),(20.55484772470915-109.74344384865265j),(42.43937894726483+28.889936494877645j),(53.653702670334624+13.598636432546968j)
(21.537144053076048-159.9303021743254j),(-31.9345983682567-196.5279291840767j),(8.754606467217275-1.0825684703608474j),(19.198521552985785+29.347797569880235j)
(-96.87556036667831-144.3378761997353j),(-149.65469644695509-181.5625879197415j),(0.28678756346812406-46.29885607391661j),(56.305447819052915+23.95073563717849j)
(-163.26509154406685-102.84494465759144j),(-187.45463966621796-87.8044122581537j),(-19.86431757280246-22.25102664490889j),(26.2424561381833-10.781157344122626j)
(-149.84719333223848+0.640572590165327j),(-182.86239961386872+3.292829038400207j),(-52.46798675462092-95.351937657825j),(36.05456813049851-121.94332456190878j)
